page,video_number,ground_truth_index,generated_index,relevance_score,correct_answer_matching_score,distractor_plausibility_score,clarity_and_readability_score,total_score
3,1,5,5,0.5,0.0,0.75,1.0,0.5625
3,1,6,10,0.5,0.0,0.75,1.0,0.5625
3,2,1,4,0.9,0.9,0.8,0.9,0.875
3,2,2,6,0.9,0.8,0.7,0.9,0.825
3,2,3,8,0.8,0.0,0.6,0.9,0.575
3,3,1,1,0.9,1.0,0.8,0.9,0.9
3,3,2,5,0.2,0.0,0.5,0.8,0.375
3,4,1,8,0.9,0.5,0.8,0.9,0.775
3,5,1,9,0.6,0.0,0.8,0.9,0.575
3,5,2,6,0.8,0.6667,0.75,0.9,0.7792
3,5,3,6,0.9,0.8,0.7,0.9,0.825
3,6,1,2,0.8,0.0,0.8,1.0,0.65
3,6,2,4,0.8,0.0,0.6,0.9,0.575
3,6,3,8,0.9,0.0,0.8,0.9,0.65
3,7,1,1,0.8,0.0,0.6,0.9,0.575
3,7,2,3,0.9,0.8,0.7,0.9,0.825
3,7,3,5,0.8,0.5,0.6,0.8,0.675
3,7,4,6,0.9,1.0,0.9,0.9,0.875
3,8,1,2,0.8,1.0,0.6,0.9,0.825
3,9,1,1,0.9,0.9,0.8,0.9,0.875
3,9,2,7,0.0,0.0,0.5,1.0,0.375
3,9,3,4,0.6,0.0,0.8,0.9,0.575
3,10,1,9,0.8,0.0,0.6,0.9,0.575
3,10,2,6,0.6,0.0,0.8,0.9,0.575
3,11,1,2,0.9,0.0,0.8,0.9,0.65
3,11,2,4,0.9,1.0,0.8,0.9,0.85
3,12,1,3,0.8,1.0,0.8,0.9,0.875
3,12,2,3,0.8,1.0,0.8,0.9,0.875
3,13,1,1,0.9,0.0,0.8,0.9,0.65
3,13,2,8,0.8,0.0,0.6,0.9,0.575
3,15,1,6,0.5,0.0,0.75,0.9,0.5375
3,15,2,2,0.9,0.8,0.7,0.9,0.825
3,15,3,2,0.5,0.0,0.75,0.9,0.5375
3,15,4,6,0.9,0.8,0.7,0.9,0.825
3,16,1,4,0.8,0.0,0.6,0.9,0.575
3,16,2,3,0.9,0.0,0.75,0.9,0.8875
3,17,1,1,0.9,1.0,0.8,0.9,0.85
3,17,2,4,0.9,0.0,0.8,0.9,0.65
3,17,3,2,0.9,0.8,0.7,0.9,0.825
3,17,4,1,0.9,1.0,0.8,0.9,0.85
3,17,5,1,0.0,0.0,0.5,1.0,0.375
3,17,6,4,0.9,0.0,0.8,0.9,0.65
3,17,7,2,0.9,0.8,0.7,0.9,0.825
3,17,8,1,0.0,0.0,0.5,1.0,0.375
3,17,9,1,0.0,0.0,0.5,1.0,0.375
3,17,10,1,0.9,1.0,0.8,0.9,0.85
3,17,11,2,0.9,0.8,0.7,0.9,0.825
3,17,12,4,0.9,0.0,0.8,0.9,0.65
3,18,1,2,0.9,0.0,0.6,0.9,0.6
3,18,2,3,0.9,0.8,0.7,0.9,0.825
3,18,3,6,0.9,0.0,0.8,0.9,0.65
3,19,1,4,0.6,0.0,0.8,0.9,0.575
3,19,2,5,0.8,0.0,0.6,0.9,0.575
3,20,1,4,0.9,0.9,0.8,0.9,0.875
3,20,2,2,0.5,0.0,0.75,0.9,0.5375
3,20,3,9,0.9,0.0,0.8,0.9,0.65
3,21,1,2,0.5,0.0,0.75,0.9,0.5375
3,21,2,6,0.6,0.0,0.8,0.9,0.575
3,22,1,3,0.5,0.0,0.75,0.9,0.5375
3,22,2,6,0.9,0.9,0.8,0.9,0.875
3,22,3,8,0.9,0.8,0.6,0.9,0.8
3,23,1,2,0.9,0.9,0.6,0.9,0.825
3,23,2,4,0.8,0.0,0.6,0.9,0.575
3,23,3,5,0.9,0.75,0.5,0.9,0.7625
3,23,4,6,0.9,0.5,0.8,0.9,0.775
3,23,5,9,0.9,0.9,0.6,0.9,0.825
3,23,6,2,0.9,0.9,0.6,0.9,0.825
3,23,7,4,0.8,0.0,0.6,0.9,0.575
3,23,8,5,0.9,0.75,0.5,0.9,0.7625
3,23,9,6,0.9,0.5,0.8,0.9,0.775
3,23,10,9,0.9,0.9,0.6,0.9,0.825
4,1,1,8,0.9,0.0,0.8,0.9,0.65
4,1,2,1,0.9,0.0,0.8,1.0,0.425
4,1,3,2,0.2,0.0,0.8,0.9,0.475
4,1,4,2,0.6,0.0,0.8,0.9,0.575
4,1,5,5,0.9,0.0,0.8,0.9,0.65
4,2,1,8,0.2,0.0,0.8,1.0,0.5
4,2,2,1,0.9,0.9,0.8,0.9,0.875
4,2,3,2,0.8,0.0,0.2,0.9,0.475
4,2,4,9,1.0,1.0,0.8,1.0,0.95
4,3,1,4,0.9,0.9,0.8,0.9,0.875
4,4,1,8,0.2,0.0,0.5,0.8,0.375
4,4,2,8,0.2,0.0,0.5,0.8,0.375
4,4,3,2,0.9,0.8,0.7,0.9,0.825
4,5,2,4,0.0,0.0,0.0,0.5,0.125
4,6,1,2,0.8,0.0,0.6,0.9,0.575
4,6,2,4,0.9,1.0,0.8,0.9,0.85
4,6,3,6,0.8,0.0,0.6,0.9,0.575
4,7,1,2,0.9,1.0,0.8,0.9,0.9
4,7,2,6,0.8,1.0,0.8,0.9,0.875
4,8,1,2,0.9,0.9,0.8,0.9,0.875
4,8,2,3,0.9,0.0,0.8,0.9,0.65
4,9,1,2,0.8,0.0,0.6,0.9,0.575
4,9,2,8,0.9,0.0,0.8,0.9,0.65
4,10,1,2,0.9,0.8,0.7,0.9,0.825
4,10,2,3,0.9,0.8,0.7,0.9,0.825
4,10,3,3,0.9,1.0,0.8,0.9,0.9
4,10,4,4,0.8,1.0,0.6,0.9,0.825
4,10,5,5,0.9,1.0,0.8,0.9,0.9
4,11,1,2,0.9,0.8,0.6,0.9,0.8
4,11,2,3,0.8,0.6667,0.75,0.9,0.7792
4,11,3,1,0.9,0.8,0.6,0.9,0.8
4,11,4,4,0.9,1.0,0.8,0.9,0.9
4,11,5,6,1.0,1.0,0.75,1.0,0.9375
4,11,6,7,0.8,0.0,0.6,0.9,0.575
4,11,7,3,0.8,0.0,0.8,0.9,0.625
4,11,8,3,0.8,0.0,0.8,0.9,0.625
4,11,9,2,0.9,0.8,0.6,0.9,0.8
4,11,10,3,0.8,0.6667,0.75,0.9,0.7792
4,11,11,1,0.9,0.8,0.6,0.9,0.8
4,11,12,4,0.9,1.0,0.8,0.9,0.9
4,11,13,6,1.0,1.0,0.75,1.0,0.9375
4,11,14,7,0.8,0.0,0.6,0.9,0.575
4,12,1,9,0.8,0.0,0.6,0.9,0.575
4,12,2,8,0.5,0.0,0.75,0.9,0.5375
4,13,1,1,0.9,0.0,0.8,0.9,0.65
4,13,2,4,0.9,0.0,0.8,0.9,0.65
4,13,3,7,0.9,0.0,0.8,0.9,0.65
4,14,1,2,0.2,0.0,0.8,0.9,0.475
4,14,2,2,0.8,1.0,0.8,0.9,0.875
4,14,3,3,0.2,0.0,0.8,0.9,0.475
4,14,4,3,0.9,0.8,0.9,0.9,0.875
4,15,2,2,0.9,0.0,0.8,0.9,0.65
4,16,1,3,0.9,0.8,0.6,0.9,0.8
4,16,2,3,0.2,0.0,0.5,0.8,0.375
4,16,3,5,0.2,0.0,0.5,0.8,0.375
4,16,4,2,0.8,0.0,0.6,0.8,0.55
4,17,1,2,0.8,0.0,0.6,0.9,0.575
4,17,2,3,0.2,0.0,0.5,0.8,0.375
4,17,3,7,0.8,0.5,0.6,0.9,0.7
4,18,1,4,0.8,0.0,0.6,0.9,0.575
4,18,2,6,0.5,0.0,0.75,0.9,0.5375
4,18,3,9,1.0,1.0,0.8,1.0,0.95
4,19,1,2,0.5,0.0,0.75,0.9,0.5375
4,19,2,4,0.2,0.0,0.5,0.8,0.375
4,20,1,4,0.2,0.0,0.5,0.8,0.375
4,20,2,5,0.6,0.0,0.8,0.9,0.575
4,20,3,3,0.8,0.8,0.6,0.9,0.775
4,20,4,4,0.2,0.0,0.5,0.8,0.375
4,20,5,5,0.6,0.0,0.8,0.9,0.575
4,20,6,3,0.8,0.8,0.6,0.9,0.775
4,21,1,3,0.8,0.0,0.6,0.9,0.575
4,21,2,4,0.8,0.5,0.75,0.9,0.7375
4,22,1,2,0.9,0.0,0.8,0.9,0.65
4,22,2,6,0.5,0.0,0.75,1.0,0.5625
4,22,3,8,0.9,0.0,0.8,0.9,0.65
5,1,1,2,0.8,0.8,0.6,0.9,0.775
5,1,2,4,0.9,1.0,0.8,0.9,0.9
5,1,3,4,0.8,0.0,0.8,0.9,0.625
5,1,4,10,0.8,0.8,0.6,0.9,0.775
5,3,1,2,0.6,0.0,0.8,0.9,0.575
5,3,2,5,0.2,0.0,0.8,0.9,0.475
5,3,3,3,0.8,0.8,0.6,0.9,0.775
5,3,4,6,0.8,0.0,0.6,0.9,0.575
5,3,5,5,0.9,0.8,0.7,0.9,0.825
5,3,6,7,0.8,0.0,0.6,0.9,0.575
5,3,7,8,0.5,0.0,0.75,0.9,0.5375
5,4,1,1,0.9,0.8,0.7,0.9,0.825
5,5,1,5,0.5,0.0,0.75,1.0,0.5625
5,5,2,2,0.8,0.8,0.6,0.9,0.775
5,5,3,5,0.2,0.0,0.8,1.0,0.5
5,5,4,5,0.8,1.0,0.8,1.0,0.9
5,5,5,7,0.9,1.0,0.8,1.0,0.925
5,6,1,4,0.8,0.0,0.6,0.9,0.575
5,6,2,5,0.9,0.0,0.8,0.9,0.65
5,6,3,7,0.8,0.0,0.6,0.9,0.575
5,6,4,9,0.9,0.0,0.8,0.9,0.65
5,7,1,4,0.9,0.9,0.8,0.9,0.875
5,7,2,4,0.9,0.9,0.8,0.9,0.875
5,8,1,1,0.0,0.0,0.5,0.8,0.325
5,8,2,4,0.8,0.0,0.6,0.9,0.575
5,9,1,4,0.8,0.8,0.6,0.9,0.775
5,9,2,4,0.8,0.8,0.6,0.9,0.775
5,9,3,5,0.9,0.0,0.8,0.9,0.875
5,9,4,6,0.9,0.8,0.7,0.9,0.825
5,10,1,2,0.8,0.8,0.6,0.9,0.775
5,12,1,3,1.0,0.0,0.75,1.0,0.6875
5,12,2,2,0.5,0.0,0.75,0.9,0.5375
5,13,1,1,0.9,1.0,0.9,0.9,0.875
5,13,2,1,0.2,0.0,0.5,0.8,0.375
5,13,3,2,0.8,0.5,0.6,0.9,0.7
5,13,4,4,0.9,1.0,0.8,0.9,0.9
5,13,5,4,0.9,1.0,0.8,0.9,0.9
5,13,6,4,0.6,0.0,0.8,0.9,0.575
5,13,7,7,0.8,0.5,0.6,0.9,0.7
5,13,8,8,0.8,0.5,0.6,0.9,0.7
5,14,1,1,0.8,0.0,0.8,0.9,0.625
5,14,2,2,0.9,1.0,0.8,0.9,0.9
5,15,1,2,0.0,0.0,0.5,1.0,0.375
5,16,1,3,0.9,1.0,0.8,0.9,0.9
5,16,2,3,0.8,1.0,0.8,0.9,0.875
5,16,3,4,0.9,0.0,0.8,0.9,0.65
5,16,4,8,0.9,0.0,0.8,0.9,0.65
5,16,5,8,1.0,1.0,1.0,1.0,1.0
5,17,1,9,0.8,0.0,0.6,0.9,0.575
5,17,2,4,0.5,0.0,0.75,0.9,0.5375
5,17,3,1,0.8,0.0,0.6,0.9,0.575
5,18,1,2,0.9,0.8,0.7,0.9,0.825
5,18,2,6,0.9,0.0,0.6,0.9,0.6
5,20,1,2,0.9,0.5,0.6,0.9,0.725
5,20,2,3,0.5,0.0,0.75,0.9,0.5375
5,20,3,3,0.8,0.75,0.6,0.9,0.7625
5,20,4,8,0.0,0.0,0.5,1.0,0.375
5,20,5,5,0.8,0.5,0.6,0.9,0.7
5,20,6,2,0.9,0.5,0.6,0.9,0.725
5,20,7,3,0.5,0.0,0.75,0.9,0.5375
5,20,8,3,0.8,0.75,0.6,0.9,0.7625
5,20,9,3,0.2,0.0,0.5,0.8,0.375
5,20,10,5,0.8,0.5,0.6,0.9,0.7
5,21,1,3,0.2,0.0,0.8,0.9,0.475
5,21,2,6,0.9,0.0,0.8,0.9,0.65
5,23,1,6,0.8,1.0,0.8,0.9,0.85
5,23,2,7,0.8,0.8,0.6,0.9,0.775
5,23,3,4,0.8,0.0,0.6,0.9,0.575
5,23,4,6,0.8,0.0,0.6,0.9,0.575
5,23,5,8,0.0,0.0,0.5,0.8,0.325
5,23,6,8,0.6,0.0,0.8,0.9,0.575
5,24,1,4,0.8,1.0,0.6,0.9,0.825
5,24,2,1,0.1,0.0,0.5,0.8,0.35
5,24,3,4,0.8,1.0,0.6,0.9,0.825
5,24,4,4,0.0,0.0,0.5,0.8,0.325
5,24,5,4,0.9,1.0,0.8,0.9,0.85
5,24,7,4,0.9,1.0,0.8,0.9,0.85
5,24,8,4,0.0,0.0,0.5,0.8,0.325
5,24,9,1,0.1,0.0,0.5,0.8,0.35
5,24,12,4,0.9,1.0,0.8,0.9,0.85
5,24,13,4,0.0,0.0,0.5,0.8,0.325
5,24,14,4,0.8,1.0,0.6,0.9,0.825
5,24,15,1,0.1,0.0,0.5,0.8,0.35
6,1,1,2,0.8,0.8,0.6,0.9,0.775
6,1,2,10,0.8,0.0,0.6,0.9,0.575
6,2,1,8,0.8,0.0,0.6,1.0,0.6
6,2,2,5,0.9,0.0,0.8,0.9,0.65
6,3,1,3,0.8,0.6667,0.75,0.9,0.7792
6,3,2,10,0.9,0.8,0.7,0.9,0.825
6,4,1,1,0.9,0.0,0.8,0.9,0.65
6,4,2,2,0.8,0.0,0.6,0.9,0.575
6,4,3,3,0.4,0.0,0.6,0.8,0.45
6,4,4,8,0.6,0.0,0.8,0.9,0.575
6,4,5,7,0.9,1.0,0.8,0.9,0.9
6,6,1,1,0.8,0.0,0.6,0.9,0.575
6,6,2,5,0.9,0.0,0.8,0.9,0.65
6,6,3,4,0.9,0.0,0.8,0.9,0.65
6,9,1,1,0.9,0.8,0.7,0.9,0.825
6,9,2,3,0.8,0.8,0.6,0.9,0.775
6,9,3,5,0.9,1.0,0.8,0.9,0.9
6,9,4,7,0.8,0.8,0.6,0.9,0.775
6,9,5,6,0.8,0.0,0.2,0.9,0.475
6,10,1,2,1.0,1.0,1.0,1.0,1.0
6,10,2,1,0.9,1.0,0.8,0.9,0.9
6,10,3,1,0.9,1.0,0.8,0.9,0.9
6,10,4,8,0.9,1.0,0.5,0.9,0.825
6,10,5,9,0.8,0.0,0.6,0.9,0.575
6,12,1,3,0.9,0.0,0.8,0.9,0.65
6,12,2,4,0.9,0.8,0.7,0.9,0.825
6,12,3,5,0.8,0.0,0.6,0.9,0.575
6,12,4,7,0.8,0.0,0.8,0.9,0.6
6,12,5,8,0.8,0.5,0.6,0.9,0.7
6,14,1,2,0.6,0.0,0.8,1.0,0.6
6,14,2,3,0.5,0.0,0.75,0.9,0.5375
6,14,3,6,0.8,0.0,0.6,0.9,0.575
6,14,4,7,0.2,0.0,0.5,0.8,0.375
6,14,5,10,0.9,0.9,0.8,0.9,0.875
6,16,1,5,0.8,0.0,0.6,0.9,0.575
6,17,1,3,0.9,0.0,0.8,0.9,0.65
6,17,2,9,0.9,0.0,0.8,0.9,0.65
6,18,1,3,0.2,0.0,0.5,0.8,0.375
6,18,2,3,0.9,0.9,0.6,0.9,0.825
6,18,3,6,0.9,0.0,0.8,0.9,0.65
6,18,4,7,0.1,0.0,0.5,0.8,0.35
6,18,5,9,0.6,0.0,0.8,0.9,0.575
6,19,1,4,0.8,1.0,0.8,1.0,0.85
6,19,2,1,0.9,0.5,0.6,0.7,0.675
6,19,3,3,0.8,0.5,0.6,0.9,0.7
6,19,4,6,0.9,0.0,0.8,0.9,0.65
6,19,5,7,0.9,1.0,0.8,0.9,0.9
6,19,7,5,0.0,0.0,0.5,1.0,0.375
6,21,1,4,0.9,1.0,0.8,0.9,0.9
6,21,2,3,0.9,1.0,0.8,0.9,0.85
6,21,3,4,0.8,0.5,0.6,0.9,0.7
6,21,4,5,0.2,0.0,0.8,0.9,0.475
6,24,1,7,0.2,0.0,0.5,0.8,0.375
6,24,2,2,0.6,0.0,0.8,0.9,0.575
6,24,3,4,0.9,0.5,0.6,0.9,0.725
6,24,4,6,0.8,0.0,0.6,0.9,0.575
6,24,5,7,0.9,0.0,0.8,0.9,0.65
6,24,6,9,0.2,0.0,0.6,0.8,0.4
7,1,1,2,1.0,1.0,0.8,1.0,0.95
7,1,2,2,0.9,0.8,0.7,0.9,0.825
7,1,3,7,0.9,0.0,0.8,0.9,0.65
7,1,4,3,0.8,0.0,0.6,0.9,0.575
7,1,5,6,0.8,0.0,0.6,0.9,0.575
7,2,1,5,0.8,0.8,0.6,0.9,0.775
7,2,2,6,0.9,0.9,0.8,0.9,0.875
7,2,3,5,0.2,0.0,0.8,0.9,0.475
7,2,4,7,0.8,0.5,0.75,0.9,0.7375
7,2,5,10,0.8,0.0,0.6,0.9,0.575
7,3,1,4,0.5,0.0,0.75,1.0,0.5625
7,3,2,6,0.8,0.0,0.6,0.9,0.575
7,3,3,5,0.2,0.0,0.5,0.8,0.375
7,3,4,8,0.9,0.5,0.8,0.9,0.775
7,3,5,9,0.6,0.0,0.8,0.9,0.575
7,5,1,7,0.8,0.0,0.6,0.9,0.575
7,5,2,5,0.8,0.0,0.6,0.9,0.575
7,5,3,3,0.9,1.0,0.8,0.9,0.85
7,5,4,7,0.2,0.0,0.5,0.8,0.375
7,5,5,8,0.5,0.0,0.25,0.75,0.375
7,6,1,1,0.9,1.0,0.8,0.9,0.9
7,6,3,3,0.8,0.5,0.6,0.9,0.7
7,6,4,6,0.9,0.8,0.7,0.9,0.825
7,6,5,8,0.2,0.0,0.5,0.8,0.375
7,8,1,1,0.2,0.0,0.8,1.0,0.5
7,8,2,3,0.5,0.0,0.75,0.9,0.5375
7,8,3,5,0.6,0.0,0.8,0.9,0.575
7,8,4,2,0.8,0.0,0.6,0.9,0.575
7,8,5,6,0.6,0.0,0.8,0.9,0.575
7,9,1,3,0.2,0.0,0.5,0.8,0.375
7,9,2,6,0.6,0.0,0.8,0.9,0.575
7,9,3,9,0.9,0.0,0.8,0.9,0.65
7,9,4,5,0.9,0.0,0.8,0.9,0.65
7,9,5,4,0.8,0.0,0.6,0.9,0.575
7,9,6,3,0.9,1.0,0.8,0.9,0.9
7,9,7,9,0.6,0.0,0.8,0.9,0.575
7,10,1,7,0.8,0.0,0.6,0.9,0.575
7,10,2,8,0.8,0.5,0.6,0.9,0.7
7,10,3,8,0.9,1.0,0.8,0.9,0.85
7,10,4,4,0.5,0.0,0.75,0.9,0.5375
7,10,5,6,0.9,0.9,0.7,0.9,0.85
7,11,1,1,0.9,1.0,0.8,0.9,0.9
7,11,2,4,0.8,0.0,0.6,0.9,0.575
7,11,3,7,0.8,0.0,0.6,0.9,0.575
7,11,4,8,0.8,1.0,0.6,0.9,0.825
7,11,5,8,0.0,0.0,0.5,0.8,0.325
7,12,1,1,0.6,0.0,0.4,0.8,0.45
7,12,2,2,0.6,0.0,0.4,0.8,0.45
7,12,3,4,0.8,0.8,0.6,0.9,0.775
7,12,4,5,0.8,0.0,0.6,0.9,0.575
7,12,5,6,0.9,1.0,0.8,0.9,0.85
7,13,1,2,0.9,1.0,0.8,0.9,0.9
7,13,2,1,0.9,0.9,0.7,0.9,0.85
7,13,3,5,0.8,0.0,0.6,0.9,0.575
7,13,4,6,0.2,0.0,0.8,0.9,0.475
7,13,5,6,0.8,0.0,0.8,0.9,0.625
7,14,1,4,0.9,0.0,0.8,0.9,0.65
7,14,2,5,0.0,0.0,0.5,1.0,0.375
7,14,3,5,0.9,0.8,0.7,0.9,0.825
7,14,4,6,0.8,0.6,0.8,0.9,0.775
7,14,5,9,0.5,0.0,0.75,0.9,0.5375
