Title,Category,Questions Average ROUGE-1,Questions Average ROUGE-2,Questions Average ROUGE-L,Options Average ROUGE-1,Options Average ROUGE-2,Options Average ROUGE-L
Harvey Milk's radical vision of equality - Lillian Faderman,Social Studies,0.3928205128205128,0.11691919191919194,0.33128205128205124,0.020535714,0,0.020535714
Is human evolution speeding up or slowing down? - Laurence Hurst,Science & Technology,0.20052521008403357,0.0375,0.13294817927170868,0.016666667,0,0.016666667
The surprising similarities between Twister and intelligence,Health,0.2881720430107527,0.013793103448275858,0.19698924731182796,0.063030303,0,0.036515151515151514
Where will you be able to live in 20 years? - Carol Farbotko and Ingrid Boas,Science & Technology,0.33519282076158136,0.068804758,0.262811868,0.14090223501988206,0.014973262032085563,0.12882393320473817
Why beavers are the smartest thing in fur pants,Science & Technology,0.32583960966569664,0.15229912726480233,0.2734006862702515,0.053992674,0.009429825,0.053992674
Why we should draw more (and photograph less),Physical Fitness,0.18846296296296297,0.017391304,0.11514814814814815,0.1397978612374897,0.011929824561403507,0.13593821211468268
The history of manners,Psychology,0.1753846153846154,0,0.1753846153846154,0,0,0
Art with Mati and Dada ?€? Henri Matisse,Visual Arts,0.2959834368530021,0.036438923,0.21087784679089028,0.008333333,0,0.008333333
Why don't haircuts hurt?,Science & Technology,0.35038308784438815,0.10666666666666666,0.305801045,0.083587843,0.014285714285714287,0.079421177
The secret language of trees - Camille Defrenne and Suzanne Simard,Health,0.4115940352553625,0.19764418587948002,0.38192370558503286,0.016666666666666666,0,0.016666666666666666
The myth of the Sampo--- an infinite source of fortune and greed - Hanna-Ilona H??rm??vaara,Literature & Language,0.37404479578392624,0.12976190476190477,0.3566534914361001,0.053015873015873016,0,0.053015873015873016
Why some people don't have an inner monologue,Psychology,0.2534004576659039,0.090269151,0.2374004576659039,0.054563492,0,0.054563492
Can you survive nuclear fallout? - Brooke Buddemeier and Jessica S. Wieder,Science & Technology,0.3104220998744326,0.093229733,0.23122766347918478,0.10017149517149515,0,0.10017149517149515
The rise and fall of the Lakota Empire - Pekka H??m??l??inen,History,0.3131831131831132,0.13466666666666666,0.2829836829836829,0.017142857142857144,0,0.017142857142857144
Climate change will displace millions. Here's how we prepare - Colette Pichon Battle,Science & Technology,0.19957247350350799,0.045109345,0.17198626660695623,0,0,0
Licking bees and pulping trees: The reign of a wasp queen - Kenny Coogan,Science & Technology,0.2838353803059685,0.030769230769230764,0.22383538030596856,0.045781441,0,0.045781441
The physics of surfing - Nick Pizzo,Science & Technology,0.2787134502923977,0,0.2576608187134503,0.031666667,0.007692308,0.031666667
Why do these deadly insects look like flowers?,Science & Technology,0.21504495504495505,0.064172494,0.18823176823176826,0,0,0
Better know the Mona Lisa,Visual Arts,0.25604597701149423,0,0.17615708812260536,0.023717948717948717,0,0.023717948717948717
SH | fun phonics | how to read,Literature & Language,0.2575183055678411,0.050196078,0.20217995970317953,0,0,0
What makes neon signs glow? A 360 degree animation - Michael Lipman,"Design, Engineering & Technology",0.29174529174529173,0.085333333,0.21872941872941873,0.016666667,0,0.016666667
Prohibition: Banning alcohol was a bad idea... - Rod Phillips,Social Studies,0.28186379928315414,0,0.16494623655913979,0.054015151515151516,0.021111111,0.054015151515151516
How the COVID-19 vaccines were created so quickly - Kaitlyn Sadtler and Elizabeth Wayne,Health,0.35527950310559003,0.033173843700159494,0.17739130434782607,0.06584707,0.008333333,0.06584707
The science of Flint's water crisis,Public Health,0.1737405106970324,0,0.10945479641131817,0,0,0
How bones make blood - Melody Smith,Health,0.3783488132094943,0.15338360985419808,0.3783488132094943,0.12974969474969475,0,0.1214163614163614
How soap kills the coronavirus,Public Health,0.28368505805576744,0.039529412,0.23408763454530046,0.2744999281763988,0.072142857,0.2663650075414781
What makes TB the world's most infectious killer? - Melvin Sanicas,Science & Technology,0.3366199813258636,0,0.2477310924369748,0.2288582616214196,0.032668067226890765,0.17476735253051043
The world's ugliest animal,Environmental Science,0.42278336156597024,0.13932730376666302,0.2997236965932618,0.15292143115465898,0.047516189,0.13523824504405352
Why is this painting so shocking? - Iseult Gillespie,The Arts,0.37842264752791066,0.057142857,0.20062041467304628,0.19657106782106784,0.043956044,0.18942821067821067
What happens when you lose a balloon?,Science & Technology,0.3756512493354599,0.023529411764705882,0.33793195108984586,0.2151172215110834,0.058089826839826844,0.20841126265039306
The quest for the perfect apple,Science & Technology,0.2421119110774283,0.05,0.21293419224453705,0.042414529914529916,0,0.042414529914529916
3 bizarre (and delightful) ancient theories about bird migration - Lucy Cooke,Literature & Language,0.29308432371250703,0.052490421,0.28018109790605544,0.1258636173767753,0.028571429,0.1023767752715121
Why perfect grades don't matter,Teaching & Education,0.184509396,0.029629629629629627,0.184509396,0,0,0
Can you trust your ears? (audio illusions),Health,0.305263952,0,0.2817345399698341,0.083060273,0.008333333,0.07472694
Why is my leg asleep?,Health,0.2533333333333333,0.017391304347826087,0.16533333333333333,0.07968254,0.02,0.07968254
Why don't we throw trash in volcanoes?,Science & Technology,0.10958605664488018,0,0.10958605664488018,0,0,0
Is life meaningless? And other absurd questions - Nina Medvinskaya,Philosophy,0.22535569693464427,0.023529411764705882,0.22535569693464427,0.070949508,0,0.070949508
"Why should you read ""Moby Dick""? - Sascha Morrell",Literature & Language,0.43717046627263345,0.22109391124871003,0.3990752281773953,0.067857143,0,0.067857143
Why do American schools have such long hours?,Teaching & Education,0.22996589343724905,0.06,0.19616798402958358,0.021666666666666667,0,0.017424242424242425
Here Comes Teacher Cat - Read aloud picture book,Literature,0.5025150288308182,0.22490196078431374,0.41315993947572893,0.087626263,0,0.087626263
What happens when nature goes viral?,Science & Technology,0.33078926340376114,0.13777777777777778,0.31699615995548525,0.1447606804959746,0.018472222222222223,0.13476068049597462
The myth of Loki and the master builder - Alex Gendler,Literature & Language,0.3898245614035088,0.17264957264957265,0.3898245614035088,0.016666667,0,0.016666667
How Thor got his hammer - Scott A. Mellor,Social Studies,0.3170868347338936,0.026666666666666665,0.2935574229691877,0.022549019607843133,0,0.022549019607843133
Helping others makes us happier--- but it matters how we do it - Elizabeth Dunn,Psychology,0.2731622979452021,0.095438596,0.2536501028232509,0.11025061763142256,0.011764705882352941,0.10281146419226914
"What is Juneteenth, and why is it important? - Karlos K. Hill and Soraya Field Fiorio",Social Studies,0.3492559523809524,0.16363636363636364,0.3349702380952381,0.12827327900857313,0.005952381,0.12369452442981854
Why should you read Sylvia Plath? - Iseult Gillespie,Literature & Language,0.3915705931495405,0.2199721674953873,0.3326817042606516,0.2119047619047619,0.1,0.2119047619047619
There may be extraterrestrial life in our solar system - Augusto Carballido,Science & Technology,0.2904252610134963,0.059649123,0.2904252610134963,0.094618056,0,0.094618056
The Princess and the Pea - Read aloud picture book,Literature,0.3249458874458874,0.1,0.2719155844155844,0.1317190119821699,0.021111111111111112,0.12338567864883654
Can you solve the secret sauce riddle? - Alex Gendler,Problem Solving,0.41716655274550013,0.078443936,0.34593210298473454,0,0,0
The secret society of the Great Dismal Swamp - Dan Sayers,Social Studies,0.40614962251201103,0.17140762951857402,0.3073164035689774,0.024358974358974356,0,0.024358974358974356
Why parrots can talk like humans,Life Sciences,0.2814285714285714,0.063157895,0.2623809523809524,0.15,0,0.15
Your brain hallucinates your conscious reality - Anil Seth,"Consciousness, Sensation and Perception",0.24767676767676766,0.028571428571428574,0.18464646464646467,0,0,0
What is depression? - Helen M. Farrell,Psychology,0.3597434017595308,0.10998357963875205,0.29391006842619743,0.2,0,0.2
Why does smoke follow you around a fire?,Science & Technology,0.078286749,0,0.078286749,0.033528155,0,0.033528155
How to deal with rejection,Psychology,0.2626844792006082,0.02,0.15488476159443904,0.1307430314783256,0,0.12650060723590137
