Title,Category,Questions Average ROUGE-1,Questions Average ROUGE-2,Questions Average ROUGE-L,Options Average ROUGE-1,Options Average ROUGE-2,Options Average ROUGE-L
The counting by fives song | Counting songs,Numbers & Operations,0.1525129490392648,0.017391304347826,0.1222272347535505,0.0819444444444444,0.0,0.0819444444444444
Is binge watching bad for you?,Health,0.298863830117027,0.0794104028399444,0.1837006897620708,0.0,0.0,0.0
Why do we wrinkle when wet?,Health,0.2408129504903698,0.0,0.1577848674622868,0.0277777777777777,0.0166666666666666,0.0277777777777777
3D shapes song | Shapes for kids,Geometry,0.2592869875222816,0.08,0.2229233511586453,0.15,0.0,0.15
The most common STI in the world - Emma Bryce,Literature & Language,0.3293700159489633,0.1132263814616755,0.2945215311004784,0.2377777777777777,0.0987637362637362,0.2377777777777777
Who was the world's first author? - Soraya Field Fiorio,Literature & Language,0.2428985507246376,0.0347826086956521,0.1668405797101449,0.2695258980785296,0.1678300028145229,0.2457163742690058
Harvey Milk's radical vision of equality - Lillian Faderman,Social Studies,0.3927407953777121,0.1275420875420875,0.3249585100497879,0.1696435917024152,0.1,0.1696435917024152
Is human evolution speeding up or slowing down? - Laurence Hurst,Science & Technology,0.2794978281167539,0.0496212121212121,0.1657648276701985,0.0579584775086505,0.0,0.0579584775086505
The surprising similarities between Twister and intelligence,Health,0.4076577939100625,0.1375369380075262,0.2963273845533373,0.1441941391941392,0.0666666666666666,0.1365018315018315
Where will you be able to live in 20 years? - Carol Farbotko and Ingrid Boas,Science & Technology,0.3157846922552805,0.0578354978354978,0.2281111363464304,0.2523465431895756,0.1007575757575757,0.2209722741837276
Why beavers are the smartest thing in fur pants,Science & Technology,0.3257575757575757,0.0763636363636363,0.2075757575757575,0.0126984126984126,0.0,0.0126984126984126
Why we should draw more (and photograph less),Physical Fitness,0.2319957124612297,0.017391304347826,0.171387794198139,0.2665082870346028,0.0674368115544586,0.2602582870346028
Can you solve the multiplying rabbits riddle? - Alex Gendler,Mathematics,0.368424397426955,0.1677922077922077,0.368424397426955,0.05,0.0,0.05
Art with Mati and Dada – Henri Matisse,Visual Arts,0.3266876876876877,0.1488198757763975,0.2981876876876876,0.0244444444444444,0.0,0.0192156862745098
Why don't haircuts hurt?,Science & Technology,0.3332297332297332,0.1949999999999999,0.311007511007511,0.1933839958668333,0.0401201151789387,0.1696695015896792
An Exercise in Self Compassion,Emotional Health,0.2031582909843779,0.0412698412698412,0.1675851684547336,0.0646003016591251,0.0153846153846153,0.0646003016591251
The secret language of trees - Camille Defrenne and Suzanne Simard,Health,0.3569230769230769,0.037719298245614,0.2885421245421246,0.0534462759462759,0.0071428571428571,0.0534462759462759
The myth of the Sampo--- an infinite source of fortune and greed - Hanna-Ilona Härmävaara,Literature & Language,0.310816020561148,0.1353383458646616,0.2934247162133219,0.1178571428571428,0.0366666666666666,0.1178571428571428
Can you survive nuclear fallout? - Brooke Buddemeier and Jessica S. Wieder,Science & Technology,0.3428450352935479,0.1181804861804861,0.2674482098967224,0.1347222222222222,0.0,0.0888888888888888
The rise and fall of the Lakota Empire - Pekka Hämäläinen,History,0.3664761904761905,0.2098510185466707,0.3361904761904762,0.0,0.0,0.0
The counting by tens song | Counting songs,Numbers & Operations,0.3230965713724334,0.1252837143363459,0.2806955496610669,0.0699999999999999,0.0,0.0699999999999999
Licking bees and pulping trees: The reign of a wasp queen - Kenny Coogan,Science & Technology,0.2855599472990777,0.0,0.1948353096179183,0.0,0.0,0.0
The physics of surfing - Nick Pizzo,Science & Technology,0.3368542568542568,0.1244965675057208,0.2996248196248196,0.2119627590331924,0.046060606060606,0.2034101274542451
Why do these deadly insects look like flowers?,Science & Technology,0.3520375106564364,0.1412698412698412,0.2818414322250639,0.0972893772893772,0.0457575757575757,0.0972893772893772
SH | fun phonics | how to read,Literature & Language,0.2046723646723646,0.0486666666666666,0.175042735042735,0.0166666666666666,0.0,0.0166666666666666
What makes neon signs glow? A 360 degree animation - Michael Lipman,"Design, Engineering & Technology",0.2704761904761905,0.0530526315789473,0.1737989417989418,0.0069204152249134,0.0,0.0069204152249134
Prohibition: Banning alcohol was a bad idea... - Rod Phillips,Social Studies,0.2931781534748287,0.0594965675057208,0.2166843148326524,0.0773611111111111,0.0,0.0773611111111111
How the COVID-19 vaccines were created so quickly - Kaitlyn Sadtler and Elizabeth Wayne,Health,0.3612121212121212,0.0,0.1963636363636363,0.056488413547237,0.0,0.056488413547237
How bones make blood - Melody Smith,Health,0.3047899159663866,0.0715151515151515,0.2590756302521008,0.0862276612276612,0.0,0.0862276612276612
How soap kills the coronavirus,Public Health,0.4236119742326639,0.2277541680287675,0.409818870784388,0.1944871794871794,0.0281818181818181,0.1867948717948718
What makes TB the world's most infectious killer? - Melvin Sanicas,Science & Technology,0.3141622171370455,0.0,0.3141622171370455,0.0706493506493506,0.0333333333333333,0.0706493506493506
The world's ugliest animal,Environmental Science,0.4469565217391304,0.1342857142857142,0.3058102766798419,0.2523604706499444,0.0942554059567523,0.2456457270602007
Why is this painting so shocking? - Iseult Gillespie,The Arts,0.3089186008499509,0.0235294117647058,0.2013690748610657,0.0499790866572873,0.0156862745098039,0.0499790866572873
The imaginary king who changed the real world - Matteo Salvadore,Social Studies,0.3052706552706553,0.1198787878787878,0.2584045584045584,0.2633976237256036,0.0558035714285714,0.2367866250751312
What happens when you lose a balloon?,Science & Technology,0.4048679390784654,0.1613378365700347,0.4048679390784654,0.1389713412353195,0.0343419312169312,0.1269163534577151
The quest for the perfect apple,Science & Technology,0.2713617150369097,0.1259670164917541,0.2437755081403579,0.1536539483907905,0.0985921972764077,0.1536539483907905
3 bizarre (and delightful) ancient theories about bird migration - Lucy Cooke,Literature & Language,0.3352210720036807,0.1363007518796992,0.2735914423740511,0.1472059884559884,0.0489697802197802,0.1405393217893217
Why perfect grades don't matter,Teaching & Education,0.2933296172426606,0.1317647058823529,0.2933296172426606,0.1,0.0,0.1
Can you trust your ears? (audio illusions),Health,0.1956267283326107,0.0,0.1726947054005877,0.211442038353803,0.1057575757575757,0.211442038353803
Why is my leg asleep?,Health,0.336673362479814,0.0166666666666666,0.2275565533630049,0.0833707974504938,0.0101149425287356,0.0738512847051746
Why don't we throw trash in volcanoes?,Science & Technology,0.1160130718954248,0.0,0.1160130718954248,0.0,0.0,0.0
Is life meaningless? And other absurd questions - Nina Medvinskaya,Philosophy,0.3759922389232734,0.0698148148148148,0.241806660772178,0.4566666666666666,0.35,0.4566666666666666
"Why should you read ""Moby Dick""? - Sascha Morrell",Literature & Language,0.3754537859801018,0.0871052631578947,0.2565504670767828,0.1103742016721556,0.0,0.1103742016721556
Why do American schools have such long hours?,Teaching & Education,0.1977025312228678,0.0,0.1167501502704868,0.0695539230884058,0.0,0.0695539230884058
Here Comes Teacher Cat - Read aloud picture book,Literature,0.3115911028442997,0.0971428571428571,0.2880616910795939,0.0845169133699404,0.0,0.0778502467032737
The myth of Loki and the master builder - Alex Gendler,Literature & Language,0.4371097426824981,0.1617011986981027,0.3981957155331768,0.1324675324675324,0.0111111111111111,0.1324675324675324
How Thor got his hammer - Scott A. Mellor,Social Studies,0.2951309560005212,0.0727272727272727,0.2808452417148069,0.1408248940601882,0.0266666666666666,0.1349425411190117
"What is Juneteenth, and why is it important? - Karlos K. Hill and Soraya Field Fiorio",Social Studies,0.3543977591036414,0.0666666666666666,0.2224369747899159,0.0705357142857142,0.0166666666666666,0.0705357142857142
Why should you read Sylvia Plath? - Iseult Gillespie,Literature & Language,0.345409093024338,0.1301728198787022,0.231204802457071,0.45,0.3,0.45
There may be extraterrestrial life in our solar system - Augusto Carballido,Science & Technology,0.2528320802005012,0.0346405228758169,0.1799832915622389,0.01875,0.0142857142857142,0.01875
The Princess and the Pea - Read aloud picture book,Literature,0.3322319688109162,0.1053706816059757,0.2901023391812866,0.1050335775335775,0.009090909090909,0.0932753357753357
Can you solve the secret sauce riddle? - Alex Gendler,Problem Solving,0.3742564102564102,0.0347826086956521,0.2948717948717949,0.1375,0.0333333333333333,0.1375
The secret society of the Great Dismal Swamp - Dan Sayers,Social Studies,0.3910175438596491,0.1217331118493909,0.2570760233918128,0.0246354952237305,0.0,0.0246354952237305
Why parrots can talk like humans,Life Sciences,0.3701176470588235,0.1167852437417655,0.3301176470588235,0.1648351648351648,0.0,0.1648351648351648
Can you solve the Ragnarok riddle? - Dan Finkel,Thinking & Learning,0.2939154422002719,0.1436453537936914,0.2791006273854571,0.0736111111111111,0.0,0.0736111111111111
What is depression? - Helen M. Farrell,Psychology,0.3586529080675422,0.1987003461831837,0.3332682926829268,0.2184210526315789,0.0526315789473684,0.2184210526315789
How to deal with rejection,Psychology,0.3189177489177489,0.0935201640464798,0.2474891774891775,0.2050589069513218,0.0636446886446886,0.1925257357881196
Plurals -s -es | Learn to Spell,Literature & Language,0.2735781342840166,0.0934492753623188,0.2602448009506833,0.145515873015873,0.0285714285714285,0.145515873015873
How to find area and perimeter,Mathematics,0.4968888888888889,0.3301932367149759,0.4128888888888888,0.165566378066378,0.0486111111111111,0.1464754689754689
How do crystals work? - Graham Baird,Science & Technology,0.3858885941644562,0.0972009093492469,0.3095844385499558,0.1115053428778918,0.0138888888888888,0.1048915862641352
Why is cotton in everything? - Michael R. Stiff,Science & Technology,0.5166939879342625,0.2077468311739411,0.3851660376237035,0.0671428571428571,0.02,0.0671428571428571
How much sleep do you actually need?,Health,0.5685887445887446,0.2997864225781846,0.5365887445887446,0.1930149893965683,0.1,0.1930149893965683
This thought experiment will help you understand quantum mechanics - Matteo Fadel,Psychology,0.4787878787878788,0.1752136752136752,0.4424242424242424,0.1462343122134143,0.0287925696594427,0.1414724074515096
The history of the world according to cats - Eva-Maria Geigl,Social Studies,0.3255198135198135,0.0540579710144927,0.2947505827505827,0.0,0.0,0.0
The New Baby by Mercer Mayer - Read aloud book,Literature,0.306951871657754,0.095438596491228,0.2879042526101349,0.1044719169719169,0.0240433177933177,0.1044719169719169
How one scientist took on the chemical industry - Mark Lytle,Public Health,0.3011494570250795,0.0523809523809523,0.2745699363279118,0.1409453119979435,0.0352870813397129,0.1409453119979435
Does aloe vera really treat a sunburn?,Earth and Space Science,0.2105283605283605,0.02,0.1855283605283605,0.1428047769224239,0.01,0.1206886577474812
Why do humans have a third eyelid? - Dorsa Amin,Life Sciences,0.3308208629442749,0.1484618736383442,0.3308208629442749,0.0348351648351648,0.0,0.0348351648351648
Art with Mati & Dada | Kandinsky,Visual Arts,0.2342790298399187,0.0286079182630906,0.1652748222662862,0.0,0.0,0.0
Can you solve the secret werewolf riddle? - Daniel Finkel,Mathematics,0.2361416361416361,0.0909090909090909,0.2361416361416361,0.0,0.0,0.0
"If your hands could smell, you'd be an octopus",Science & Technology,0.3878030118030118,0.0940574624968217,0.3379405779405779,0.1286242863416776,0.0257820136852394,0.1029128238910847
Five oceans song,Geography,0.219094017094017,0.0,0.203094017094017,0.0,0.0,0.0
Closed and open syllables | Learn to read,Literature & Language,0.5718050065876153,0.203076923076923,0.4642951251646904,0.3224358974358974,0.1066666666666666,0.3138888888888889
Zumbi: The last king of Palmares - Marc Adam Hertzman & Flavio dos Santos Gomes,Social Studies,0.3574436090225564,0.074025974025974,0.3324436090225564,0.2407175177763413,0.05,0.2351619622207857
What would happen if you stopped brushing your teeth?,Physical Science,0.18,0.0593406593406593,0.18,0.1289281388546094,0.05,0.1212358311623017
A brief history of chess - Alex Gendler,Thinking & Learning,0.35073782399266,0.0861212861212861,0.2748619925070724,0.0,0.0,0.0
Your body vs. Implants - Kaitlyn Sadtler,Science & Technology,0.3698658363126129,0.1404761904761904,0.3386814285165109,0.133525641025641,0.075,0.1276923076923077
How does the Rorschach inkblot test work? - Damion Searls,Psychology,0.3583655913978495,0.1506960805311629,0.3321290322580645,0.1165649712606234,0.0047619047619047,0.0879797159362376
Can you solve the troll's paradox riddle? - Dan Finkel,Mathematics,0.3595936960642842,0.0805,0.2773527997057409,0.173999333999334,0.0163742690058479,0.168046953046953
How do you know what's true? - Sheila Marie Orfano,Psychology,0.4520042049453814,0.2524242424242424,0.4398829928241692,0.1234994643767065,0.006060606060606,0.1118205308092281
Shapes song for kids,Geometry,0.1885024154589372,0.0,0.1885024154589372,0.2333333333333333,0.0,0.2333333333333333
Why is it so hard to break a bad habit?,Psychology,0.3828559249786871,0.0498168498168498,0.2506550156294401,0.0646978021978021,0.009090909090909,0.057554945054945
The L-iminator! | The double L spelling rule,Literature & Language,0.3851851851851852,0.127344537815126,0.2681481481481481,0.0786111111111111,0.0,0.0786111111111111
Why 350 degreeF is the magic number for baking,Social Studies,0.3685650022492127,0.2153743315508021,0.3685650022492127,0.1,0.0333333333333333,0.1
Can you solve the cuddly duddly fuddly wuddly riddle? - Dan Finkel,Mathematics,0.2244444444444444,0.0222222222222222,0.2044444444444444,0.0492211297474455,0.0,0.0492211297474455
What was so special about Viking ships? - Jan Bill,"Design, Engineering & Technology",0.2627989657401422,0.063030303030303,0.2627989657401422,0.0,0.0,0.0
A day in the life of an ancient Greek architect - Mark Robinson,"Design, Engineering & Technology",0.4896825396825397,0.1963051568314726,0.3917460317460317,0.0,0.0,0.0
The importance of setting in a story,Literature & Language,0.4346896653398201,0.1294117647058823,0.3867593821154192,0.1748412180317551,0.0303571428571428,0.1506115261550044
Why haven't we cured arthritis? - Kaitlyn Sadtler and Heather J. Faust,Health,0.2395419415077859,0.0210526315789473,0.2266387157013342,0.1709523809523809,0.0833333333333333,0.1709523809523809
"Homophone song: There, Their, They're",Literature & Language,0.1972549019607843,0.0,0.1546778711484593,0.0347826086956521,0.019047619047619,0.0347826086956521
How can we solve the antibiotic resistance crisis? - Gerry Wright,Health,0.4410344041922989,0.1358288770053475,0.3490430622009569,0.1828409090909091,0.0453846153846153,0.1642297979797979
This sea creature breathes through its butt - Cella Wright,Science & Technology,0.3755406162464986,0.1237700717792251,0.3292549019607843,0.0200956937799043,0.0,0.0200956937799043
How far would you have to go to escape gravity? - Rene Laufer,Science & Technology,0.355433318352324,0.1398594767015819,0.2630355637412574,0.0955451955451955,0.0,0.0928996928996929
Can animals be deceptive? - Eldridge Adams,Science & Technology,0.1635741462838237,0.0,0.1635741462838237,0.102798952255474,0.0,0.102798952255474
Old MacDonald had some vowels | AEIOU,Literature & Language,0.1777777777777777,0.037037037037037,0.1444444444444444,0.0,0.0,0.0
Do we own the land?,Social Studies,0.2148280423280423,0.0,0.1709126984126984,0.0,0.0,0.0
"Why should you read ""Midnight's Children""? - Iseult Gillespie",Literature & Language,0.4095338345864662,0.1132515082171832,0.2162957393483709,0.1156198203299652,0.0238095238095238,0.1156198203299652
The fascinating physics of boat wakes,Science & Technology,0.1879538590064905,0.0181818181818181,0.1216631321894479,0.0,0.0,0.0
The advanced colors song | Art songs,Visual Arts,0.3741025641025641,0.1458862616757353,0.334102564102564,0.0118055555555555,0.0,0.0118055555555555
Building the world's largest (and most controversial) power plant - Alex Gendler,Thinking & Learning,0.5481952861952862,0.2606821005081874,0.4973468013468013,0.0634523809523809,0.0,0.0634523809523809
Underwater farms vs. Climate change - Ayana Elizabeth Johnson and Megan Davis,Thinking & Learning,0.5007864684335273,0.2433333333333333,0.4289458090928679,0.2590079365079365,0.0333333333333333,0.2590079365079365
"Human, capital & natural resources for kids | Types of resources",Social Studies,0.6766122766122765,0.3093795093795094,0.6766122766122765,0.3171397894779574,0.1202669691064831,0.2823226899108579
Can you solve the jail break riddle? - Dan Finkel,Mathematics,0.3638787878787879,0.0827826086956521,0.2668821548821549,0.1272966799282588,0.042194976076555,0.1238778765094554
Can you be awake and asleep at the same time? - Masako Tamaki,Health,0.3076881392670866,0.0560106147722246,0.2141445957235431,0.1311597566968411,0.0093073593073593,0.0978765165451799
A day in the life of a teenage samurai - Constantine N. Vaporis,Social Studies,0.2119883040935672,0.0,0.1953216374269006,0.1530054749172396,0.0591771094402673,0.1291084160937102
The Japanese folktale of the selfish scholar - Iseult Gillespie,Social Studies,0.266390977443609,0.0210526315789473,0.1896240601503759,0.1389238261093911,0.0166666666666666,0.1389238261093911
Why do India and China have so many people?,Social Studies,0.2445514485514485,0.04,0.1657822177822177,0.0421703296703296,0.0,0.0273351648351648
Can you trust your eyes?,Science & Technology,0.4003529079616036,0.1448621553884711,0.3092932429888951,0.2037594971098807,0.0553766233766233,0.1901848364763965
"Mating frenzies, sperm hoards, and brood raids: The life of a fire ant queen - Walter R. Tschinkel",Earth and Space Science,0.1543540548985195,0.0,0.1333014233195721,0.0586756206756206,0.0,0.0559833129833129
The psychology of post-traumatic stress disorder - Joelle Maletis,Health,0.2937461300309597,0.0457516339869281,0.2204127966976264,0.0902380952380952,0.0,0.0902380952380952
What's the smartest age? - Shannon Odell,Thinking & Learning,0.3379115769141344,0.0996103896103896,0.2232283488037963,0.2855981252149983,0.1,0.2738334193326454
Black Friday: An accident of history,Nutrition,0.3343478260869565,0.1277056277056277,0.3036231884057971,0.237051282051282,0.15,0.2308608058608058
How ingenious animals have engineered air conditioning,"Design, Engineering & Technology",0.197598659405111,0.0,0.1526954335986594,0.0635746606334841,0.0,0.0635746606334841
The lines song | Art songs,Visual Arts,0.22998778998779,0.0,0.1944322344322344,0.0349206349206349,0.0,0.0349206349206349
Can you solve the monster duel riddle? - Alex Gendler,Science & Technology,0.4095415695415695,0.1304313725490196,0.3765449365449366,0.1,0.0,0.1
Which animal murders the most?,Science & Technology,0.3168797953964194,0.1358730158730158,0.2933503836317135,0.2833333333333333,0.0,0.2833333333333333
Game theory challenge: Can you predict human behavior? - Lucas Husted,Critical Thinking,0.3004807084123972,0.1335245982450951,0.2275363693864642,0.0969079939668174,0.0,0.092463549522373
The Snowy Day - Read aloud picture book,Literature,0.3822900432900433,0.1776920562275253,0.345060606060606,0.0630891330891331,0.0,0.0630891330891331
What's in the air you breathe? - Amy Hrdina and Jesse Kroll,Health,0.3521639928698752,0.02,0.2482852049910873,0.0787301587301587,0.01,0.0787301587301587
The tale of the doctor who defied Death - Iseult Gillespie,Literature & Language,0.350060606060606,0.1291249395110028,0.2196017316017316,0.1455932037733508,0.0083333333333333,0.1382402625968802
Fun cartoon on Dr. Martin Luther King Jr. for Kids!,History,0.5369412326803631,0.3212655610824947,0.3310377448638318,0.039102564102564,0.0272727272727272,0.039102564102564
The dangerous race for the South Pole - Elizabeth Leane,Social Studies,0.40022659305268,0.251067155067155,0.3859408787669657,0.2267923596870965,0.0840423362327387,0.1750751879699248
How close are we to eradicating HIV? - Philip A. Chan,Literature & Language,0.1799171004434162,0.0,0.1499171004434162,0.1361627626759206,0.0,0.0984704549836128
The bug that poops candy - George Zaidan,Life Sciences,0.3113535353535354,0.0757692307692307,0.2083232323232323,0.1186411003585518,0.0045766590389016,0.1186411003585518
How stress affects your brain - Madhumita Murgia,Health,0.3885649953761409,0.1137254901960784,0.2577151434736574,0.0827300150829562,0.0066666666666666,0.0775829562594268
Three ways the universe could end - Venus Keus,Science & Technology,0.4896686159844054,0.3557647058823529,0.3820662768031189,0.0,0.0,0.0
What causes heartburn? - Rusha Modi,Health,0.3030882352941176,0.0552380952380952,0.2795588235294117,0.1538178488178488,0.0447222222222222,0.1538178488178488
The ballet that incited a riot - Iseult Gillespie,Performing Arts,0.3717613720612222,0.2317460317460317,0.3023032439824044,0.0313034188034188,0.0,0.0313034188034188
The world's largest organism - Alex Rosenthal,Earth and Space Science,0.2791855203619909,0.0367647058823529,0.2334338863750628,0.2205871171312348,0.0906015037593984,0.2114962080403256
The Bear Ate Your Sandwich - Read aloud picture book,Literature,0.3721946169772256,0.0837545337545337,0.2619907628603281,0.1499116569704805,0.0,0.1499116569704805
How Does It Grow? Cranberries,Nutrition,0.3495526695526695,0.02,0.2894660894660895,0.1494172494172494,0.0494949494949494,0.1417249417249417
A brief history of plastic,Environmental Science,0.4412622465254044,0.1452543122512162,0.3388699020277967,0.1223484848484848,0.04,0.1152777777777777
The dust bunnies that built our planet - Lorin Swint Matthews,Earth and Space Science,0.2668878077546808,0.0866873065015479,0.2458351761757334,0.2570641504465034,0.0854700854700854,0.2442436376259905
How does alcohol cause hangovers? - Judy Grisel,Health,0.383513694296303,0.0638095238095238,0.3065356594052246,0.1284197012138188,0.0206089743589743,0.1173085901027077
A day in the life of a Peruvian shaman - Gabriel Prieto,Social Studies,0.2222222222222222,0.041,0.2074074074074074,0.1019881507381507,0.005,0.1019881507381507
How to be more empathetic,Psychology,0.2003968253968253,0.0,0.1448412698412698,0.0765427383074442,0.0,0.0765427383074442
Frederick Douglass for kids (cartoon biography),History,0.3440333156122629,0.1005294117647059,0.2666170476696792,0.1808293870445573,0.0548955108359133,0.1714336755435826
Phonics - Learn to read the letter 'R',Literature & Language,0.2405283605283605,0.0588888888888888,0.1903289303289303,0.1366666666666666,0.0,0.1366666666666666
Why good ideas get trapped in the valley of death--- and how to rescue them,Business & Economics,0.4342338498860238,0.2564448658302648,0.379515235167409,0.308464590964591,0.1910818713450292,0.2925915750915751
"What's a squillo, and why do opera singers need it? Ming Luke",Performing Arts,0.3239332683361858,0.0371212121212121,0.2071096459443962,0.1296221322537112,0.0,0.1296221322537112
What yoga does to your body and brain - Krishna Sudhir,Health,0.3653679653679653,0.0668590831918506,0.1982683982683982,0.2362724994303942,0.1034670008354218,0.1986303170513697
Are the illuminati real? - Chip Berlet,History,0.4008759356585443,0.1530332240858556,0.3808759356585444,0.0933333333333333,0.0,0.0933333333333333
Is sitting too close to the TV really bad for you?,Health,0.1873376623376623,0.0442307692307692,0.1516233766233766,0.0408653846153846,0.0,0.0408653846153846
My Friend Maggie - Today I learned - Read aloud picture book,Literature,0.1261997425325099,0.0,0.1132965167260583,0.0836253561253561,0.0,0.0836253561253561
Using TCH or CH | Sounds of TCH and CH | Learn to read,Literature & Language,0.3067673248161052,0.0544997486173956,0.2040185830429732,0.05,0.0,0.05
Why do we eat spoiled food?,History,0.2109364319890635,0.0,0.1918888129414445,0.2327128753599341,0.0784313725490196,0.1947449609214315
What is consciousness? - Michael S. A. Graziano,Health,0.3453933220147142,0.1080741491999098,0.3324900962082626,0.2484493092495515,0.0049999999999999,0.1945349779667992
How do ventilators work? - Alex Gendler,Public Health,0.3112688792688792,0.0813333333333333,0.2452756132756132,0.0735714285714285,0.0,0.0735714285714285
Can you solve the time travel riddle? - Dan Finkel,Mathematics,0.3640909090909091,0.1662104086821519,0.3502020202020202,0.0,0.0,0.0
Watch this educational video for children with a Rosa Parks biography,History,0.3054449216019175,0.0461538461538461,0.2073935312664964,0.1795424836601307,0.04625,0.1700186741363211
What is a butt tuba and why is it in medieval art? - Michelle Brown,Social Studies,0.4207407407407407,0.1412587412587412,0.3592592592592593,0.0987012987012987,0.0555555555555555,0.0987012987012987
The rise and fall of the Mongol Empire - Anne F. Broadbridge,History,0.3920769666100735,0.1779345621306993,0.3576910016977929,0.05,0.05,0.05
Where did Earth's water come from?,Earth and Space Science,0.4059251019651464,0.2163269476372925,0.379228772710419,0.1111111111111111,0.0,0.1111111111111111
I Just Forgot by Mercer Mayer,Literature,0.3186764705882353,0.1476190476190476,0.3186764705882353,0.0728571428571428,0.0166666666666666,0.0728571428571428
Why do we celebrate Groundhog Day?,Social Studies,0.2515460030165912,0.0666666666666666,0.2515460030165912,0.0729280686633627,0.0199999999999999,0.0729280686633627
Can you solve the dragon jousting riddle? - Alex Gendler,Social Studies,0.3537480063795853,0.0870588235294117,0.3133439659755449,0.0,0.0,0.0
4 signs of emotional abuse - Viann Nguyen-Feng,Emotional Health,0.2771756021756021,0.1319047619047619,0.2367909867909867,0.3056510053414078,0.1476190476190476,0.2985997232901257
