Title,Category,Questions Average ROUGE-1,Questions Average ROUGE-2,Questions Average ROUGE-L,Options Average ROUGE-1,Options Average ROUGE-2,Options Average ROUGE-L
What is schizophrenia? - Anees Bahji,Health,0.3356613756613756,0.0222222222222222,0.2307936507936508,0.1111111111111111,0.0,0.1111111111111111
How do pelicans survive their death-defying dives?,Environmental Science,0.5049245063879211,0.176068376068376,0.4120789779326365,0.0840025660613895,0.0038461538461538,0.068453115511939
The truth about electroconvulsive therapy (ECT) - Helen M. Farrell,Health,0.4137878787878787,0.1266666666666666,0.3608838383838383,0.0743589743589743,0.0099999999999999,0.0743589743589743
What is imposter syndrome and how can you combat it? - Elizabeth Cox,Psychology,0.3891142191142191,0.1709637730690362,0.3583449883449883,0.0767857142857142,0.0333333333333333,0.0767857142857142
Fabulous food chains,Environmental Science,0.4148201224063292,0.2293795093795093,0.3239170025376922,0.0539610389610389,0.01,0.0539610389610389
How An Igloo Keeps You Warm,"Design, Engineering & Technology",0.1747988887119322,0.0579365079365079,0.1747988887119322,0.0479437229437229,0.0,0.0388528138528138
Infinity according to Jorge Luis Borges - Ilan Stavans,Health,0.2121904761904761,0.0,0.1557460317460317,0.1680826118326118,0.0071428571428571,0.1654310966810966
Volcanic eruption explained - Steven Anderson,Science & Technology,0.2443271325624267,0.0431929824561403,0.2195123177476118,0.1980168983063719,0.0388240822644847,0.1831817067542356
The strange history of the world's most stolen painting - Noah Charney,Science & Technology,0.4345052096103989,0.1802324853492817,0.3273806137761257,0.0111111111111111,0.0,0.0111111111111111
"Why should you read ""The God of Small Things"" by Arundhati Roy? - Laura Wright",Literature,0.4455844155844155,0.1076023391812865,0.355974025974026,0.0571398488789793,0.0,0.0571398488789793
Performing brain surgery without a scalpel - Hyunsoo Joshua No,"Design, Engineering & Technology",0.2959579945338459,0.0770144757760856,0.2739368783950827,0.1873565933550453,0.0728571428571428,0.1873565933550453
How this disease changes the shape of your cells - Amber M. Yates,Health,0.4922727272727273,0.173015873015873,0.4213636363636364,0.0158730158730158,0.0092592592592592,0.0158730158730158
The counting by fives song | Counting songs,Numbers & Operations,0.2851973417757622,0.0660328926445868,0.2082428339180285,0.1883333333333333,0.0,0.1883333333333333
Why do we have leap years?,Teaching & Education,0.2634074461820322,0.0148148148148148,0.1876238958319701,0.0499718547706163,0.0,0.0499718547706163
Is binge watching bad for you?,Health,0.2438320168592765,0.0630128205128205,0.1947835043961299,0.0,0.0,0.0
Meet the microscopic life in your home--- and on your face - Anne Madden,"Design, Engineering & Technology",0.1900479302832244,0.016,0.1518257080610021,0.1467171717171717,0.0611111111111111,0.130050505050505
Why do we wrinkle when wet?,Health,0.243719806763285,0.0,0.1579710144927536,0.0256410256410256,0.0151515151515151,0.0256410256410256
3D shapes song | Shapes for kids,Geometry,0.3947252747252747,0.0432748538011695,0.2585347985347985,0.25,0.0,0.25
The most common STI in the world - Emma Bryce,Literature & Language,0.4174074074074074,0.1313131313131313,0.3396296296296296,0.1313131313131313,0.0285714285714285,0.1313131313131313
Who was the world's first author? - Soraya Field Fiorio,Literature & Language,0.3053921568627451,0.0614492753623188,0.1856960784313725,0.1404487179487179,0.0827272727272727,0.1321153846153846
Harvey Milk's radical vision of equality - Lillian Faderman,Social Studies,0.4438690234714575,0.1570172178867831,0.4043396117067516,0.1,0.0166666666666666,0.1
Is human evolution speeding up or slowing down? - Laurence Hurst,Science & Technology,0.2393687230989956,0.0105263157894736,0.1413271162123386,0.2241454509542745,0.1606060606060605,0.2241454509542745
The surprising similarities between Twister and intelligence,Health,0.3506378066378066,0.1014199781829515,0.3025165945165945,0.2554761904761905,0.1119047619047619,0.2443650793650794
Where will you be able to live in 20 years? - Carol Farbotko and Ingrid Boas,Science & Technology,0.2676276065981948,0.0842105263157894,0.2019685652038593,0.1334904955564382,0.01,0.1220225152608717
Why beavers are the smartest thing in fur pants,Science & Technology,0.3905590062111801,0.1585921325051759,0.2666335403726708,0.0170944741532976,0.0,0.0170944741532976
Why we should draw more (and photograph less),Physical Fitness,0.2730097286226319,0.071027931412445,0.2165652841781874,0.1854024906570673,0.0323975044563279,0.1791524906570673
Can you solve the multiplying rabbits riddle? - Alex Gendler,Mathematics,0.4272512315270936,0.143671651680805,0.3722036124794745,0.15,0.0333333333333333,0.15
Art with Mati and Dada – Henri Matisse,Visual Arts,0.265645488443948,0.0253968253968253,0.2308767484120501,0.0,0.0,0.0
Why don't haircuts hurt?,Science & Technology,0.3030728530728531,0.0824162679425837,0.2525437525437525,0.1265746528246528,0.01875,0.1227931402196108
An Exercise in Self Compassion,Emotional Health,0.2236296296296296,0.017391304347826,0.1441481481481481,0.0556818181818181,0.0,0.0556818181818181
The secret language of trees - Camille Defrenne and Suzanne Simard,Health,0.3471892205157925,0.0687179487179487,0.2995701728967449,0.0656379585326953,0.0169934640522875,0.0656379585326953
The myth of the Sampo--- an infinite source of fortune and greed - Hanna-Ilona Härmävaara,Literature & Language,0.3142640451872932,0.1475331564986737,0.2779004088236568,0.3147619047619047,0.05,0.2861904761904762
Can you survive nuclear fallout? - Brooke Buddemeier and Jessica S. Wieder,Science & Technology,0.2992801401497053,0.0837995337995338,0.2243717152412804,0.2118686868686868,0.11,0.2118686868686868
The rise and fall of the Lakota Empire - Pekka Hämäläinen,History,0.3511304347826087,0.1558209906035993,0.3034534161490683,0.0265131578947368,0.0,0.0265131578947368
The counting by tens song | Counting songs,Numbers & Operations,0.3933068783068783,0.1698066378066378,0.3308730158730159,0.0928571428571428,0.0666666666666666,0.0928571428571428
Licking bees and pulping trees: The reign of a wasp queen - Kenny Coogan,Science & Technology,0.2841781661003629,0.065,0.2667868617525368,0.1111017169105404,0.0166666666666666,0.1072921931010166
The physics of surfing - Nick Pizzo,Science & Technology,0.4173333333333333,0.1537549407114624,0.3179999999999999,0.1223815073815073,0.0173611111111111,0.1223815073815073
Why do these deadly insects look like flowers?,Science & Technology,0.1990387063916475,0.0706818181818181,0.1747740005092946,0.0564613526570048,0.0282738095238095,0.0441545893719806
Better know the Mona Lisa,Visual Arts,0.2445129009834892,0.0114285714285714,0.1698059862765745,0.0570887445887445,0.0,0.0510447885447885
SH | fun phonics | how to read,Literature & Language,0.295672016526299,0.1212128978245919,0.2253894803750198,0.0083333333333333,0.0,0.0083333333333333
What makes neon signs glow? A 360 degree animation - Michael Lipman,"Design, Engineering & Technology",0.3071188007394904,0.0938556067588325,0.2233088176191624,0.0333333333333333,0.0,0.0333333333333333
Prohibition: Banning alcohol was a bad idea... - Rod Phillips,Social Studies,0.3009295582931322,0.0400296625880608,0.2002761535395834,0.0985714285714285,0.0,0.0985714285714285
How the COVID-19 vaccines were created so quickly - Kaitlyn Sadtler and Elizabeth Wayne,Health,0.342668793195109,0.0,0.1761492114123693,0.0273448773448773,0.0,0.0273448773448773
How bones make blood - Melody Smith,Health,0.3115091804746978,0.0581818181818181,0.2786684579788028,0.1412966622749231,0.0517857142857142,0.1412966622749231
How soap kills the coronavirus,Public Health,0.3984147465437788,0.176911544227886,0.3521781874039938,0.1619696969696969,0.0,0.1424242424242424
What makes TB the world's most infectious killer? - Melvin Sanicas,Science & Technology,0.3672065927820404,0.0,0.3422065927820403,0.0285714285714285,0.0,0.0285714285714285
The world's ugliest animal,Environmental Science,0.4185161964472309,0.191005291005291,0.3371368861024033,0.2498297072508132,0.1023953823953824,0.2366492689342588
Why is this painting so shocking? - Iseult Gillespie,The Arts,0.334292490118577,0.037391304347826,0.1671462450592885,0.1371428571428571,0.025,0.1371428571428571
The imaginary king who changed the real world - Matteo Salvadore,Social Studies,0.2301329862088376,0.0591666666666666,0.1828419645370109,0.1934077034077034,0.0125,0.1787612387612387
What happens when you lose a balloon?,Science & Technology,0.3620954907161803,0.1242424242424242,0.3202071491726664,0.2674402178281488,0.1118096718096718,0.244272114379873
The quest for the perfect apple,Science & Technology,0.3019480519480519,0.1546730462519936,0.2852813852813852,0.1435488488120067,0.0670973879062114,0.1313052590684169
3 bizarre (and delightful) ancient theories about bird migration - Lucy Cooke,Literature & Language,0.3001540328935662,0.0657777777777777,0.229847581280663,0.1608699930038602,0.026068376068376,0.1479145274168157
Why perfect grades don't matter,Teaching & Education,0.3490800865800865,0.1603896103896104,0.2868777056277056,0.125,0.0,0.125
Can you trust your ears? (audio illusions),Health,0.2071011165866134,0.0,0.1688450190256378,0.1503199006875477,0.0,0.1503199006875477
Why is my leg asleep?,Health,0.3325122079483134,0.0507910216718266,0.2780677635038689,0.1093968253968254,0.0576923076923076,0.1093968253968254
Why don't we throw trash in volcanoes?,Science & Technology,0.1037037037037037,0.0,0.1037037037037037,0.0117171717171717,0.0,0.0117171717171717
Is life meaningless? And other absurd questions - Nina Medvinskaya,Philosophy,0.447550505050505,0.1227692307692307,0.3161279461279461,0.339041514041514,0.25,0.339041514041514
"Why should you read ""Moby Dick""? - Sascha Morrell",Literature & Language,0.3942424242424242,0.1163636363636363,0.2866666666666666,0.1113448976428516,0.0,0.1113448976428516
Why do American schools have such long hours?,Teaching & Education,0.1930231142001795,0.0,0.1209642906707677,0.0392181577278587,0.0,0.0392181577278587
Here Comes Teacher Cat - Read aloud picture book,Literature,0.3216608187134503,0.058312020460358,0.2206081871345029,0.0257575757575757,0.0,0.0257575757575757
What happens when nature goes viral?,Science & Technology,0.3472217194570136,0.1072185061315496,0.3158371040723982,0.1626893733201782,0.0271428571428571,0.1495425201733251
The myth of Loki and the master builder - Alex Gendler,Literature & Language,0.3954224598930481,0.213623188405797,0.3529982174688057,0.06,0.0,0.06
How Thor got his hammer - Scott A. Mellor,Social Studies,0.2879316239316239,0.0,0.2225982905982906,0.1093349876182357,0.02,0.1034526346770592
"What is Juneteenth, and why is it important? - Karlos K. Hill and Soraya Field Fiorio",Social Studies,0.3054010025062657,0.0863611491108071,0.216610275689223,0.0466880341880341,0.0,0.0466880341880341
Why should you read Sylvia Plath? - Iseult Gillespie,Literature & Language,0.3682738794247281,0.1591047211016251,0.2417196642722424,0.55,0.35,0.55
There may be extraterrestrial life in our solar system - Augusto Carballido,Science & Technology,0.1876286703038649,0.0370526315789473,0.1609323410491375,0.0389874831051301,0.0,0.0389874831051301
The Princess and the Pea - Read aloud picture book,Literature,0.3078188478188478,0.0678067859731696,0.2533200133200133,0.2258729076034568,0.029090909090909,0.2066028327126725
Can you solve the secret sauce riddle? - Alex Gendler,Problem Solving,0.3354085914085914,0.0762801932367149,0.2994085914085914,0.0,0.0,0.0
The secret society of the Great Dismal Swamp - Dan Sayers,Social Studies,0.2933939623594795,0.1173659673659673,0.2646760136415308,0.0393650793650793,0.0,0.0393650793650793
Why parrots can talk like humans,Life Sciences,0.3936044657097289,0.154640522875817,0.3536044657097289,0.0238095238095238,0.0,0.0238095238095238
Can you solve the Ragnarok riddle? - Dan Finkel,Thinking & Learning,0.3257915845764143,0.0666666666666666,0.2632915845764143,0.1067857142857142,0.0,0.1067857142857142
What is depression? - Helen M. Farrell,Psychology,0.4457716196846631,0.2687096774193548,0.4457716196846631,0.195,0.0,0.195
Why does smoke follow you around a fire?,Science & Technology,0.1578947368421052,0.0588235294117647,0.1578947368421052,0.1287878787878787,0.0409356725146198,0.1287878787878787
How to deal with rejection,Psychology,0.284,0.0498588368153585,0.2113333333333333,0.1738323983826407,0.0052631578947368,0.1469346705066519
Plurals -s -es | Learn to Spell,Literature & Language,0.2908398268398268,0.0755980861244019,0.2581731601731601,0.1061111111111111,0.025,0.1061111111111111
How to find area and perimeter,Mathematics,0.3525269111476008,0.1796296296296296,0.304871373836891,0.1596969696969697,0.08,0.1363636363636363
Make your own cartoon!,Visual Arts,0.2629699248120301,0.073015873015873,0.1883458646616541,0.1604994754800247,0.0324822236586942,0.1517296535432284
How do crystals work? - Graham Baird,Science & Technology,0.3595273776940219,0.1544817927170868,0.3344293384783356,0.18026121268571,0.0233823529411764,0.1652638499417426
Why is cotton in everything? - Michael R. Stiff,Science & Technology,0.4913478325772178,0.1545622119815668,0.3196025363941406,0.0619047619047619,0.02,0.0619047619047619
How much sleep do you actually need?,Health,0.4063657803595884,0.2741111111111111,0.3958394645701147,0.1916666666666666,0.1,0.1916666666666666
This thought experiment will help you understand quantum mechanics - Matteo Fadel,Psychology,0.2500454545454545,0.0640579710144927,0.2140454545454545,0.0486111111111111,0.0166666666666666,0.0486111111111111
The history of the world according to cats - Eva-Maria Geigl,Social Studies,0.4162611073137389,0.2334798534798534,0.4162611073137389,0.1142857142857142,0.1,0.1142857142857142
"""Other"": A brief history of American xenophobia",Social Studies,0.3941974365503777,0.2401050941468398,0.367530769883711,0.0892857142857142,0.0285714285714285,0.0809523809523809
The New Baby by Mercer Mayer - Read aloud book,Literature,0.4255802549852893,0.2363502338734537,0.4089135883186226,0.2967074592074592,0.1904761904761904,0.2967074592074592
How one scientist took on the chemical industry - Mark Lytle,Public Health,0.2734851621808143,0.0,0.2062525879917184,0.0,0.0,0.0
Does aloe vera really treat a sunburn?,Earth and Space Science,0.28387691800033,0.0792649426920526,0.2450838145520541,0.1769455544455544,0.1,0.1678546453546453
Why do humans have a third eyelid? - Dorsa Amin,Life Sciences,0.3942844401974836,0.2380201384778043,0.3782844401974837,0.06,0.0111111111111111,0.06
Art with Mati & Dada | Kandinsky,Visual Arts,0.2887501462501462,0.07131592421915,0.2546285246285246,0.0956349206349206,0.0,0.0956349206349206
Can you solve the secret werewolf riddle? - Daniel Finkel,Mathematics,0.4564089711458132,0.2147058823529412,0.4010243557611979,0.25,0.1,0.25
"If your hands could smell, you'd be an octopus",Science & Technology,0.4846886446886447,0.1316464237516869,0.4443040293040293,0.057487922705314,0.0,0.0531400966183574
Polygon song,Geometry,0.5596273291925467,0.2761904761904762,0.4962732919254658,0.1833333333333333,0.0285714285714285,0.1833333333333333
The coronavirus explained and how you can combat it,Public Health,0.2960614009669203,0.0266666666666666,0.184607436441001,0.0498351648351648,0.0,0.0498351648351648
Five oceans song,Geography,0.3802202699261522,0.0410526315789473,0.2904210168916051,0.0,0.0,0.0
Closed and open syllables | Learn to read,Literature & Language,0.5681818181818181,0.305,0.4621212121212121,0.2589743589743589,0.1298701298701298,0.2589743589743589
Zumbi: The last king of Palmares - Marc Adam Hertzman & Flavio dos Santos Gomes,Social Studies,0.3016721513780337,0.0855555555555555,0.2681057178116001,0.1049931863390942,0.0,0.1049931863390942
What would happen if you stopped brushing your teeth?,Physical Science,0.2008827773533656,0.0766666666666666,0.2008827773533656,0.1254761904761904,0.05,0.1254761904761904
A brief history of chess - Alex Gendler,Thinking & Learning,0.3418396096656966,0.0614601614601614,0.2455052194182629,0.0,0.0,0.0
Your body vs. Implants - Kaitlyn Sadtler,Science & Technology,0.2912374380934218,0.0493333333333333,0.2620597192605306,0.0810757663389242,0.04,0.0810757663389242
What is monkeypox?,Health,0.3795093795093794,0.04,0.2695526695526695,0.2045117845117845,0.1475783475783476,0.2045117845117845
How does the Rorschach inkblot test work? - Damion Searls,Psychology,0.4344126984126983,0.1468851727982162,0.3767407407407407,0.1404075091575091,0.0257575757575757,0.1215263902763902
Can you solve the troll's paradox riddle? - Dan Finkel,Mathematics,0.3413040293040293,0.0327759197324414,0.2261538461538461,0.1758693512369983,0.00625,0.1621193512369983
How do you know what's true? - Sheila Marie Orfano,Psychology,0.3574078091839485,0.1439783637592968,0.3019717279414156,0.1128582745633836,0.0093306288032454,0.098790803654875
Shapes song for kids,Geometry,0.3554188034188034,0.1726495726495726,0.3331965811965812,0.6403508771929824,0.0,0.6403508771929824
How a case gets to the US Supreme Court,Social Studies,0.4756121939030485,0.235919874629552,0.4634909817818363,0.0864697802197802,0.0,0.0864697802197802
Why is it so hard to break a bad habit?,Psychology,0.4880895915678523,0.1047619047619047,0.3947211242863416,0.1747401209901209,0.0476003163503163,0.1747401209901209
The L-iminator! | The double L spelling rule,Literature & Language,0.3920745920745921,0.0766295707472178,0.2208721833721833,0.1421861471861472,0.0142857142857142,0.1421861471861472
Why 350 degreeF is the magic number for baking,Social Studies,0.3836660882976672,0.2038440672711772,0.3836660882976672,0.0333333333333333,0.0,0.0333333333333333
Can you solve the cuddly duddly fuddly wuddly riddle? - Dan Finkel,Mathematics,0.4700005514199062,0.2922778610694653,0.4109434794596085,0.2333333333333333,0.2,0.2333333333333333
What was so special about Viking ships? - Jan Bill,"Design, Engineering & Technology",0.2179745744451626,0.0882051282051282,0.2179745744451626,0.0,0.0,0.0
The physics of a pool vortex,Science & Technology,0.2520836107043003,0.0114285714285714,0.2382905072560245,0.0,0.0,0.0
A day in the life of an ancient Greek architect - Mark Robinson,"Design, Engineering & Technology",0.3750556689687124,0.1520619731146046,0.3263976603107038,0.25,0.0,0.25
The importance of setting in a story,Literature & Language,0.4393062275415216,0.128,0.3505616387969329,0.336056721056721,0.1916666666666666,0.336056721056721
Why haven't we cured arthritis? - Kaitlyn Sadtler and Heather J. Faust,Health,0.2584761904761904,0.0210526315789473,0.2424761904761904,0.0,0.0,0.0
"Homophone song: There, Their, They're",Literature & Language,0.2088644688644688,0.0,0.1336263736263736,0.0863888888888888,0.0,0.0863888888888888
How can we solve the antibiotic resistance crisis? - Gerry Wright,Health,0.3809586548716983,0.1,0.3160235899366334,0.2226262626262626,0.03,0.1847222222222222
This sea creature breathes through its butt - Cella Wright,Science & Technology,0.4348281158959691,0.1708245710060592,0.307704857248795,0.0571428571428571,0.0,0.0571428571428571
How far would you have to go to escape gravity? - Rene Laufer,Science & Technology,0.4042028985507246,0.1944697896962278,0.2764251207729468,0.1373232323232323,0.0,0.1373232323232323
Can animals be deceptive? - Eldridge Adams,Science & Technology,0.2851563952616584,0.1541033868092691,0.2851563952616584,0.0701863354037267,0.0,0.0689042841216754
Old MacDonald had some vowels | AEIOU,Literature & Language,0.3243015154779861,0.0645833333333333,0.2270164476046829,0.0625,0.0,0.0625
Do we own the land?,Social Studies,0.2243860124695039,0.0643286311389759,0.1992879732538176,0.0,0.0,0.0
"Why should you read ""Midnight's Children""? - Iseult Gillespie",Literature & Language,0.3900621118012423,0.1529277739804055,0.2640786749482401,0.1041504329004328,0.0055555555555555,0.1041504329004328
The fascinating physics of boat wakes,Science & Technology,0.2388364807495242,0.08,0.2080216659347094,0.0974358974358974,0.0,0.0974358974358974
The advanced colors song | Art songs,Visual Arts,0.4883642643233436,0.1846428571428571,0.4678514438105231,0.1621825396825396,0.0,0.1193253968253968
Building the world's largest (and most controversial) power plant - Alex Gendler,Thinking & Learning,0.5032960372960373,0.1515502854633289,0.4330629370629371,0.0,0.0,0.0
Underwater farms vs. Climate change - Ayana Elizabeth Johnson and Megan Davis,Thinking & Learning,0.4118184290447305,0.2147393400074156,0.3727611899874914,0.0888888888888888,0.0,0.0888888888888888
"Human, capital & natural resources for kids | Types of resources",Social Studies,0.6766122766122765,0.3093795093795094,0.6766122766122765,0.2996048156798258,0.1226789305465776,0.2800377161127262
Can you solve the jail break riddle? - Dan Finkel,Mathematics,0.2187551707551707,0.016,0.1760885040885041,0.0956010797580995,0.0315966386554621,0.0956010797580995
Can you be awake and asleep at the same time? - Masako Tamaki,Health,0.3288227543982019,0.0351778656126482,0.1769007207626133,0.1151959151959151,0.04,0.1106504606504606
A day in the life of a teenage samurai - Constantine N. Vaporis,Social Studies,0.2044750914719955,0.0,0.1495285674078243,0.0802777777777777,0.0363095238095238,0.0802777777777777
"Why we say ""OK""",Literature & Language,0.1281366294524189,0.0,0.1281366294524189,0.0416666666666666,0.0,0.0416666666666666
The Japanese folktale of the selfish scholar - Iseult Gillespie,Social Studies,0.2427252747252747,0.0792960662525879,0.1893919413919414,0.1265779073867309,0.0,0.1265779073867309
Why do India and China have so many people?,Social Studies,0.4038861521620142,0.1346801346801346,0.286637474913337,0.2209498834498834,0.0699999999999999,0.2146998834498834
Can you trust your eyes?,Science & Technology,0.2947653446004271,0.0348148148148148,0.2058588887374494,0.1743754121695298,0.0166666666666666,0.1524674182027123
"Mating frenzies, sperm hoards, and brood raids: The life of a fire ant queen - Walter R. Tschinkel",Earth and Space Science,0.1909326178775894,0.0,0.1780293920711378,0.1938401170552873,0.0066666666666666,0.1784759490595404
The psychology of post-traumatic stress disorder - Joelle Maletis,Health,0.3252451696229807,0.0904280904280904,0.2619879670554333,0.1547222222222222,0.0567857142857142,0.1436111111111111
What's the smartest age? - Shannon Odell,Thinking & Learning,0.3697974520238671,0.0887700534759358,0.257189485566844,0.1824242424242424,0.1085714285714285,0.1824242424242424
Black Friday: An accident of history,Nutrition,0.3845341614906832,0.1995004995004995,0.3402484472049689,0.3213034188034188,0.2071428571428571,0.3213034188034188
How ingenious animals have engineered air conditioning,"Design, Engineering & Technology",0.2054232730025156,0.0,0.192520047196064,0.0448464912280701,0.025,0.0448464912280701
The golf ball that made golfers too good,"Design, Engineering & Technology",0.3769714838936807,0.0633333333333333,0.2691955641612392,0.1982875457875458,0.06875,0.1871764346764347
The lines song | Art songs,Visual Arts,0.4530935607465085,0.2725479093460541,0.4042046718576196,0.3033333333333333,0.0,0.3033333333333333
Can you solve the monster duel riddle? - Alex Gendler,Science & Technology,0.4443223443223443,0.2665171640503708,0.3847263847263847,0.0,0.0,0.0
Which animal murders the most?,Science & Technology,0.4718341748090031,0.2976346749226006,0.4570193599941883,0.1125,0.0,0.1125
Game theory challenge: Can you predict human behavior? - Lucas Husted,Critical Thinking,0.2706527653529431,0.1009075118416267,0.1979805714547271,0.075,0.0,0.075
The Snowy Day - Read aloud picture book,Literature,0.2887295497909309,0.1222431077694235,0.2696819307433118,0.0510714285714285,0.0,0.0510714285714285
What's in the air you breathe? - Amy Hrdina and Jesse Kroll,Health,0.2831808278867102,0.0142857142857142,0.2216993464052287,0.1083333333333333,0.025,0.1083333333333333
The tale of the doctor who defied Death - Iseult Gillespie,Literature & Language,0.3421082315984864,0.0775224775224775,0.2351931177268508,0.1547148503670243,0.0253968253968253,0.1440158697138102
Fun cartoon on Dr. Martin Luther King Jr. for Kids!,History,0.4716092403025302,0.2441414586824234,0.3579675484150275,0.0222222222222222,0.0142857142857142,0.0222222222222222
The dangerous race for the South Pole - Elizabeth Leane,Social Studies,0.3624090634108783,0.1411328976034858,0.3137702249353792,0.1396464646464646,0.0572222222222222,0.0969191919191919
How close are we to eradicating HIV? - Philip A. Chan,Literature & Language,0.2446577540106952,0.0285714285714285,0.2168930481283422,0.089253663003663,0.0,0.089253663003663
The bug that poops candy - George Zaidan,Life Sciences,0.2937254901960784,0.0496240601503759,0.2292810457516339,0.109981684981685,0.0357575757575757,0.109981684981685
How stress affects your brain - Madhumita Murgia,Health,0.2405375494071146,0.0412698412698412,0.2405375494071146,0.1787431002264762,0.0461063627730294,0.1717986557820317
Three ways the universe could end - Venus Keus,Science & Technology,0.5353832442067736,0.3395454545454545,0.357361853832442,0.2091796112384347,0.1,0.2091796112384347
What causes heartburn? - Rusha Modi,Health,0.3675608705020469,0.1189743589743589,0.3408942038353802,0.1728962554921634,0.019090909090909,0.1682744067526676
The ballet that incited a riot - Iseult Gillespie,Performing Arts,0.4554945054945055,0.3107769423558897,0.4138278388278388,0.1743589743589743,0.1333333333333333,0.1743589743589743
The world's largest organism - Alex Rosenthal,Earth and Space Science,0.3146084546084545,0.0105263157894736,0.1775606375606375,0.1590816536404771,0.0792832167832167,0.1590816536404771
The Bear Ate Your Sandwich - Read aloud picture book,Literature,0.389822309688828,0.0817832610936059,0.2531873021305724,0.0917460317460317,0.0071428571428571,0.0917460317460317
Why does smoked brisket taste so delicious?,Science & Technology,0.3606544211988858,0.1174854557207498,0.3319364724809371,0.0916183816183816,0.009090909090909,0.0916183816183816
How Does It Grow? Cranberries,Nutrition,0.4994707504547321,0.2369138959931798,0.4177519607267891,0.327987012987013,0.0777777777777777,0.327987012987013
A brief history of plastic,Environmental Science,0.2287940817352582,0.0408333333333333,0.1952775982187747,0.015625,0.0,0.015625
The dust bunnies that built our planet - Lorin Swint Matthews,Earth and Space Science,0.2699254017396432,0.1089095287237702,0.2379254017396432,0.2339472455648926,0.0571428571428571,0.2255438842203548
How does alcohol cause hangovers? - Judy Grisel,Health,0.3231578947368421,0.0435786435786435,0.2462719298245614,0.0972736822001527,0.0,0.0929599567099567
A day in the life of a Peruvian shaman - Gabriel Prieto,Social Studies,0.2327272727272727,0.0199999999999999,0.2145454545454545,0.0552380952380952,0.0,0.0552380952380952
How to be more empathetic,Psychology,0.2154761904761904,0.0825910931174088,0.2154761904761904,0.0313888888888888,0.0,0.0313888888888888
Frederick Douglass for kids (cartoon biography),History,0.3263422632118284,0.1290048309178744,0.2907691406821841,0.2095054945054945,0.0896464646464646,0.1951465201465201
Phonics - Learn to read the letter 'R',Literature & Language,0.2023816762947198,0.0199999999999999,0.1688152427282862,0.0733333333333333,0.0,0.0733333333333333
