page,video_number,ground_truth_index,generated_index,relevance_score,correct_answer_matching_score,distractor_plausibility_score,clarity_and_readability_score,total_score
2,2,1,2,0.6,1.0,0.8,1.0,0.85
2,3,1,2,1.0,1.0,0.8,1.0,0.95
2,3,2,2,0.0,0.0,0.5,1.0,0.375
2,4,1,2,0.8,0.8,0.6,0.9,0.775
2,4,2,10,0.9,1.0,0.8,0.9,0.9
2,4,3,5,0.5,0.0,0.75,1.0,0.5625
2,5,1,2,0.2,0.0,0.5,0.8,0.375
2,5,2,3,0.8,0.75,0.6,0.9,0.7625
2,5,3,5,0.9,0.75,0.8,0.95,0.85
2,5,4,6,0.9,1.0,0.8,1.0,0.925
2,5,5,2,0.2,0.0,0.5,0.8,0.375
2,5,6,3,0.8,0.75,0.6,0.9,0.7625
2,5,7,5,0.9,0.75,0.8,0.95,0.85
2,5,8,6,0.9,1.0,0.8,1.0,0.925
2,6,1,1,0.8,0.0,0.8,1.0,0.65
2,6,2,3,0.9,0.0,0.8,0.9,0.65
2,6,3,4,0.9,1.0,0.8,0.9,0.9
2,6,4,5,0.8,0.75,0.9,0.95,0.85
2,6,5,10,0.9,0.8,0.9,0.95,0.8875
2,7,1,1,0.9,1.0,0.8,0.9,0.9
2,8,1,8,0.8,0.6,0.8,0.9,0.775
2,8,2,8,0.8,0.6,0.8,0.9,0.775
2,10,1,4,0.2,0.0,0.8,1.0,0.5
2,10,2,1,0.8,1.0,0.8,0.9,0.875
2,10,3,6,0.6,0.0,0.8,0.9,0.575
2,10,4,3,0.9,1.0,0.8,0.95,0.9125
2,10,5,8,0.9,1.0,0.8,1.0,0.925
2,11,1,1,0.9,1.0,0.8,0.9,0.9
2,11,2,2,0.9,1.0,0.8,0.9,0.9
2,12,1,7,0.6,0.0,0.8,0.9,0.575
2,12,2,8,0.2,0.0,0.8,0.9,0.475
2,14,1,1,0.9,1.0,0.8,1.0,0.925
2,14,2,4,1.0,1.0,0.9,1.0,0.975
2,15,1,1,0.0,0.0,0.5,1.0,0.375
2,15,2,3,0.9,1.0,0.8,0.9,0.9
2,15,3,3,0.9,1.0,0.8,0.9,0.9
2,15,4,5,1.0,1.0,0.8,1.0,0.95
2,15,5,3,0.8,0.0,0.8,0.9,0.575
2,15,6,4,0.9,1.0,0.8,0.9,0.9
2,15,7,4,0.9,1.0,0.8,0.9,0.9
2,15,8,5,0.8,0.8,0.9,0.9,0.85
2,15,9,6,0.9,1.0,0.8,0.9,0.9
2,15,10,2,0.9,1.0,0.8,0.9,0.9
2,16,1,4,0.9,1.0,0.8,0.9,0.9
2,16,2,1,0.9,1.0,0.8,1.0,0.925
2,16,3,3,0.8,0.8,0.6,0.9,0.775
2,17,1,3,0.6,0.0,0.8,0.9,0.575
2,17,2,4,0.9,1.0,0.8,0.9,0.9
2,18,1,3,0.8,0.8,0.9,0.9,0.85
2,18,2,3,0.8,0.75,0.9,0.95,0.85
2,18,3,2,0.9,1.0,0.8,0.9,0.9
2,19,1,1,0.0,0.0,0.5,1.0,0.375
2,19,2,4,0.2,0.0,0.8,1.0,0.5
2,21,1,1,0.8,0.6667,0.75,0.9,0.7792
2,21,2,2,0.0,0.0,0.5,0.8,0.325
2,22,1,2,0.9,1.0,0.8,0.95,0.9125
2,22,2,5,0.9,1.0,0.8,0.9,0.9
2,22,3,3,0.8,1.0,0.8,0.9,0.875
2,22,4,4,0.9,1.0,0.8,0.9,0.9
2,22,5,7,0.8,0.0,0.8,0.9,0.625
3,1,1,4,0.5,0.0,0.75,0.9,0.5375
3,1,2,5,0.5,0.0,0.75,0.8,0.5125
3,1,3,6,0.5,0.0,0.75,0.9,0.5375
3,1,4,4,0.5,0.0,0.75,0.9,0.5375
3,1,5,5,0.5,0.0,0.75,0.8,0.5125
3,1,6,6,0.5,0.0,0.75,0.9,0.5375
3,2,1,3,0.9,1.0,0.8,0.9,0.9
3,2,2,5,0.9,1.0,0.8,0.9,0.85
3,2,3,7,0.9,0.8,0.7,0.95,0.8375
3,3,1,1,0.9,1.0,0.8,0.9,0.9
3,3,2,3,0.0,0.0,0.5,1.0,0.375
3,4,1,5,0.9,1.0,0.8,0.9,0.9
3,5,1,3,0.9,0.8,0.7,0.9,0.825
3,5,2,2,0.8,0.6667,0.75,0.9,0.7792
3,5,3,8,0.9,1.0,0.8,0.9,0.9
3,6,1,2,0.9,1.0,0.8,1.0,0.925
3,6,2,3,0.6,1.0,0.8,1.0,0.85
3,6,3,6,0.9,0.0,0.8,1.0,0.675
3,7,1,1,0.8,0.0,0.6,0.9,0.575
3,7,2,2,0.9,0.9,0.8,0.9,0.875
3,7,3,3,0.9,1.0,0.8,0.9,0.9
3,7,4,6,0.8,0.6,0.8,0.9,0.775
3,8,1,2,0.9,0.0,0.8,0.9,0.65
3,9,1,1,0.8,1.0,0.6,0.9,0.825
3,9,2,2,0.9,0.75,0.8,0.95,0.85
3,9,3,5,0.9,1.0,0.8,0.9,0.9
3,10,1,6,0.8,0.0,0.6,0.9,0.575
3,10,2,10,0.9,1.0,0.8,0.9,0.85
3,11,1,2,0.9,1.0,0.8,0.9,0.9
3,11,2,4,0.9,1.0,0.8,0.9,0.9
3,12,1,3,0.8,0.8,0.9,0.9,0.85
3,12,2,3,0.5,1.0,0.75,0.9,0.7875
3,13,1,1,0.8,0.0,0.8,0.9,0.625
3,13,2,5,0.6,0.0,0.8,0.9,0.575
3,13,3,6,0.6,0.0,0.8,0.9,0.575
3,15,1,6,0.2,0.0,0.8,0.9,0.475
3,15,2,8,0.8,0.8,0.9,0.9,0.85
3,15,3,8,0.2,0.0,0.8,0.9,0.475
3,16,1,4,0.8,1.0,0.6,0.9,0.825
3,16,2,3,0.9,1.0,0.8,0.9,0.9
3,17,1,1,0.9,1.0,0.8,0.9,0.9
3,17,2,2,0.8,1.0,0.9,0.9,0.85
3,17,3,10,0.9,0.8,0.7,0.9,0.825
3,17,4,1,0.9,1.0,0.8,0.9,0.9
3,17,5,1,0.2,0.0,0.8,0.9,0.475
3,17,6,2,0.8,1.0,0.9,0.9,0.85
3,17,7,10,0.9,0.8,0.7,0.9,0.825
3,17,8,1,0.2,0.0,0.8,0.9,0.475
3,17,9,1,0.2,0.0,0.8,0.9,0.475
3,17,10,1,0.9,1.0,0.8,0.9,0.9
3,17,11,10,0.9,0.8,0.7,0.9,0.825
3,17,12,2,0.8,1.0,0.9,0.9,0.85
3,18,1,3,0.9,1.0,0.8,0.9,0.9
3,18,2,5,0.9,1.0,0.8,0.9,0.9
3,18,3,9,0.9,1.0,0.8,0.95,0.9125
3,19,1,2,0.8,0.0,0.6,0.9,0.575
3,19,2,5,0.8,0.5,0.8,0.9,0.75
3,20,1,2,0.6,0.5,0.8,0.9,0.7
3,20,2,8,0.2,0.0,0.8,0.9,0.475
3,20,3,6,0.9,1.0,0.8,0.9,0.9
3,21,1,3,0.8,0.8,0.6,0.9,0.775
3,21,2,6,0.8,0.5,0.6,0.9,0.7
3,22,1,3,0.9,0.8,0.7,0.9,0.825
3,22,2,6,0.9,1.0,0.8,0.9,0.9
3,22,3,8,0.9,0.8,0.7,0.9,0.825
3,23,1,6,0.2,0.0,0.6,0.8,0.4
3,23,2,5,0.6,0.5,0.8,0.9,0.7
3,23,3,5,0.9,0.75,0.8,0.95,0.85
3,23,4,6,0.9,0.8,0.7,0.9,0.825
3,23,5,10,0.8,0.6667,0.75,0.9,0.7792
3,23,6,6,0.2,0.0,0.6,0.8,0.4
3,23,7,5,0.6,0.5,0.8,0.9,0.7
3,23,8,5,0.9,0.75,0.8,0.95,0.85
3,23,9,6,0.9,0.8,0.7,0.9,0.825
3,23,10,10,0.8,0.6667,0.75,0.9,0.7792
4,1,1,5,0.9,1.0,0.8,0.9,0.85
4,1,2,2,0.9,1.0,0.8,0.9,0.9
4,1,3,1,0.8,0.5,0.8,1.0,0.775
4,1,4,9,0.8,1.0,0.8,0.9,0.875
4,1,5,5,0.9,0.75,0.8,0.95,0.85
4,2,1,1,0.2,0.0,0.8,0.9,0.475
4,2,2,1,0.9,0.9,0.8,0.9,0.875
4,2,3,2,0.8,0.0,0.6,0.9,0.575
4,2,4,1,0.0,0.0,0.8,1.0,0.45
4,3,1,2,0.8,0.8,0.6,0.9,0.775
4,4,1,7,0.2,0.0,0.8,0.9,0.475
4,4,2,9,0.2,0.0,0.8,0.9,0.475
4,4,3,1,0.9,0.8,0.7,0.9,0.825
4,6,1,2,0.9,1.0,0.8,0.9,0.9
4,6,2,4,0.9,1.0,0.8,0.9,0.85
4,6,3,6,0.8,0.5,0.8,0.9,0.75
4,7,1,6,0.6,0.0,0.8,0.9,0.575
4,7,2,3,0.6,0.0,0.8,0.9,0.575
4,8,1,4,0.8,1.0,0.8,0.9,0.875
4,8,2,5,0.9,0.8,0.7,0.9,0.825
4,9,1,7,0.6,0.0,0.8,0.9,0.575
4,9,2,4,0.9,1.0,0.8,0.9,0.9
4,10,1,2,0.8,1.0,0.9,0.9,0.85
4,10,2,3,0.9,0.8,0.7,0.9,0.825
4,10,3,3,0.0,0.0,0.5,1.0,0.375
4,10,4,1,0.5,0.0,0.75,0.9,0.5375
4,10,5,1,0.9,1.0,0.8,0.9,0.9
4,11,1,3,0.9,1.0,0.8,0.9,0.85
4,11,2,2,0.8,0.6667,0.75,0.9,0.7792
4,11,3,1,0.9,1.0,0.8,0.9,0.9
4,11,4,5,0.8,1.0,0.8,0.9,0.875
4,11,5,9,0.5,0.0,0.75,0.9,0.5375
4,11,6,8,0.2,0.0,0.8,0.9,0.475
4,11,7,2,0.8,0.0,0.8,1.0,0.65
4,11,8,2,0.8,0.0,0.8,1.0,0.65
4,11,9,3,0.9,1.0,0.8,0.9,0.85
4,11,12,5,0.8,1.0,0.8,0.9,0.875
4,11,13,9,0.5,0.0,0.75,0.9,0.5375
4,11,14,8,0.2,0.0,0.8,0.9,0.475
4,12,1,6,0.9,1.0,0.8,1.0,0.925
4,12,2,7,0.5,0.0,0.75,0.9,0.5375
4,13,1,1,0.6,0.0,0.8,1.0,0.6
4,13,2,3,0.9,1.0,0.8,0.9,0.9
4,13,3,6,0.5,0.0,0.75,0.9,0.5375
4,14,1,1,0.8,0.6,0.8,0.9,0.775
4,14,2,7,0.8,1.0,0.8,0.9,0.875
4,14,3,3,0.0,0.0,0.8,0.9,0.425
4,14,4,1,0.0,0.0,0.5,1.0,0.375
4,15,1,7,0.8,0.0,0.6,0.9,0.575
4,15,2,1,0.9,1.0,0.8,0.9,0.9
4,16,1,2,0.9,1.0,0.8,0.9,0.9
4,16,2,3,0.8,0.0,0.6,0.9,0.575
4,16,4,1,0.2,0.0,0.5,0.8,0.375
4,17,1,3,0.9,0.8,0.7,0.9,0.825
4,17,2,4,0.6,0.0,0.8,0.9,0.575
4,17,3,10,0.6,0.5,0.8,0.9,0.7
4,18,2,4,0.5,0.0,0.75,0.9,0.5375
4,18,3,8,1.0,1.0,0.8,1.0,0.95
4,19,1,7,0.8,1.0,0.6,1.0,0.85
4,19,2,1,0.2,0.0,0.8,0.9,0.475
4,20,1,6,0.2,0.0,0.8,0.9,0.475
4,20,2,7,0.8,0.5,0.75,0.9,0.7375
4,20,3,6,0.2,0.0,0.8,0.9,0.475
4,20,6,6,0.2,0.0,0.8,0.9,0.475
4,21,1,2,0.8,0.0,0.8,0.9,0.625
4,21,2,3,0.8,0.0,0.6,0.9,0.575
4,22,1,3,0.2,0.0,0.8,0.9,0.475
4,22,2,8,0.5,0.0,0.75,0.9,0.5375
4,22,3,7,0.5,0.0,0.75,0.9,0.5375
5,1,1,1,0.8,0.5,0.8,0.9,0.75
5,1,2,4,0.9,1.0,0.8,0.9,0.9
5,1,3,2,0.8,0.0,0.8,1.0,0.65
5,1,4,10,0.8,0.5,0.8,0.9,0.75
5,3,1,1,0.9,1.0,0.8,0.9,0.9
5,3,2,6,0.2,0.0,0.8,0.9,0.475
5,3,3,5,0.9,0.8,0.7,0.9,0.825
5,3,4,5,0.6,1.0,0.8,1.0,0.85
5,3,5,2,0.8,0.8,0.6,0.9,0.775
5,3,7,8,0.8,0.5,0.8,0.9,0.75
5,4,1,1,0.9,1.0,0.8,0.9,0.9
5,5,1,5,0.9,1.0,0.8,0.9,0.9
5,5,2,9,0.8,0.5,0.6,0.9,0.7
5,5,3,5,0.2,0.0,0.8,0.9,0.475
5,5,4,5,0.9,0.8,0.9,0.95,0.8875
5,5,5,7,0.9,1.0,0.8,0.9,0.9
5,6,2,4,0.5,0.0,0.75,0.9,0.5375
5,6,3,6,0.9,0.75,0.8,0.9,0.8375
5,6,4,8,0.8,0.0,0.8,0.9,0.625
5,7,1,8,0.8,1.0,0.8,0.9,0.875
5,7,2,8,0.8,1.0,0.8,0.9,0.875
5,8,1,1,0.9,1.0,0.9,0.9,0.875
5,8,2,4,0.8,1.0,0.9,0.9,0.85
5,9,1,9,0.9,0.8,0.7,0.9,0.825
5,9,2,9,0.6,0.0,0.8,0.9,0.575
5,9,3,6,0.9,1.0,0.8,1.0,0.925
5,9,4,8,0.9,1.0,0.8,0.95,0.9125
5,10,1,2,0.8,1.0,0.6,0.9,0.825
5,12,1,2,0.8,0.0,0.8,0.9,0.625
5,12,2,2,0.2,0.0,0.8,0.9,0.475
5,13,1,1,0.5,0.0,0.75,1.0,0.5625
5,13,2,1,0.0,0.0,0.5,1.0,0.375
5,13,3,3,0.8,0.75,0.6,0.9,0.7625
5,13,4,5,0.2,0.0,0.8,0.9,0.475
5,13,5,5,0.6,0.0,0.8,0.9,0.575
5,13,6,6,0.8,0.6,0.8,0.9,0.775
5,13,7,8,0.8,0.8,0.6,0.9,0.775
5,13,8,9,0.9,1.0,0.8,0.9,0.9
5,14,1,1,0.8,1.0,0.8,1.0,0.9
5,14,2,3,0.6,0.0,0.8,0.9,0.575
5,15,1,9,0.0,0.0,0.5,1.0,0.375
5,16,1,2,0.9,1.0,0.8,0.9,0.9
5,16,2,2,0.8,1.0,0.8,1.0,0.9
5,16,3,3,0.2,0.0,0.8,0.9,0.475
5,16,4,5,0.9,1.0,0.8,1.0,0.925
5,16,5,5,0.5,0.0,0.75,1.0,0.5625
5,17,1,8,0.9,0.8,0.7,0.9,0.825
5,17,2,4,0.2,0.0,0.8,0.9,0.475
5,17,3,1,0.9,1.0,0.8,0.9,0.9
5,18,1,2,0.9,1.0,0.8,1.0,0.925
5,18,2,5,0.9,1.0,0.8,0.9,0.9
5,20,1,2,0.0,0.0,0.8,0.9,0.17
5,20,2,2,0.6,0.0,0.8,0.9,0.575
5,20,3,2,0.8,0.8,0.6,0.9,0.775
5,20,4,2,0.6,0.75,0.8,0.9,0.7625
5,20,5,6,0.8,0.5,0.8,0.9,0.75
5,20,6,2,0.0,0.0,0.8,0.9,0.17
5,20,7,2,0.6,0.0,0.8,0.9,0.575
5,20,8,2,0.8,0.8,0.6,0.9,0.775
5,20,9,2,0.6,0.5,0.8,0.9,0.7
5,20,10,6,0.8,0.5,0.8,0.9,0.75
5,21,1,4,0.6,0.0,0.8,0.9,0.575
5,21,2,3,0.8,0.5,0.6,0.9,0.7
5,23,1,3,0.5,0.0,0.75,0.9,0.5375
5,23,2,6,0.8,0.8,0.6,0.9,0.775
5,23,3,2,0.6,0.5,0.8,0.9,0.7
5,23,4,4,0.8,0.8,0.9,0.9,0.85
5,23,5,1,0.2,0.0,0.8,0.9,0.475
5,23,6,7,0.6,0.8,0.8,0.9,0.775
6,1,1,3,0.5,0.0,0.75,0.9,0.5375
6,1,2,9,0.8,0.5,0.8,0.9,0.7
6,2,1,7,0.8,0.8,0.6,0.9,0.775
6,2,2,4,0.9,1.0,0.8,0.9,0.9
6,3,1,3,0.8,0.6667,0.75,0.9,0.7792
6,3,2,7,0.9,1.0,0.8,1.0,0.925
6,4,1,1,1.0,1.0,0.8,1.0,0.95
6,4,2,1,0.5,0.0,0.75,1.0,0.5625
6,4,3,2,0.2,0.0,0.8,0.9,0.475
6,4,4,8,0.4,0.0,0.8,0.9,0.525
6,4,5,4,0.9,1.0,0.8,0.95,0.9125
6,6,1,1,0.9,0.8,0.9,0.9,0.875
6,6,2,2,0.9,1.0,0.8,0.9,0.9
6,6,3,3,0.8,0.0,0.8,0.9,0.625
6,9,1,1,0.6,0.8,0.8,0.9,0.775
6,9,2,2,0.9,0.8,0.7,0.9,0.825
6,9,3,4,0.9,0.9,0.8,0.9,0.875
6,9,4,5,0.9,0.9,0.8,0.95,0.8875
6,9,5,6,0.8,0.5,0.6,0.9,0.7
6,10,1,1,0.0,0.0,0.5,1.0,0.375
6,10,2,10,0.8,0.8,0.6,0.9,0.775
6,10,3,2,0.2,0.0,0.8,0.9,0.475
6,10,4,7,0.8,0.0,0.8,0.9,0.625
6,12,1,3,0.9,1.0,0.8,0.9,0.9
6,12,2,3,0.9,1.0,0.8,0.9,0.9
6,12,3,4,0.6,0.0,0.8,0.9,0.575
6,12,4,7,0.8,0.0,0.8,0.9,0.625
6,12,5,9,0.8,0.5,0.6,0.9,0.7
6,14,1,1,0.6,0.0,0.8,1.0,0.6
6,14,2,2,0.5,0.0,0.75,1.0,0.5625
6,14,3,6,0.8,0.5,0.9,0.9,0.775
6,14,4,7,0.6,0.0,0.8,0.9,0.575
6,14,5,5,0.9,0.9,0.8,0.9,0.875
6,16,1,1,0.5,0.0,0.75,0.9,0.5375
6,17,1,3,1.0,1.0,0.8,1.0,0.95
6,17,2,6,0.9,0.0,0.8,0.9,0.65
6,18,1,3,0.2,0.0,0.5,0.8,0.375
6,18,2,3,0.6,0.0,0.8,0.9,0.575
6,18,3,5,0.8,0.0,0.8,1.0,0.65
6,18,4,6,0.2,0.0,0.8,0.9,0.475
6,18,5,8,0.9,1.0,0.8,0.9,0.9
6,19,1,3,0.5,0.0,0.75,0.9,0.5375
6,19,2,1,1.0,1.0,0.8,1.0,0.95
6,19,3,3,0.9,0.75,0.8,0.95,0.85
6,19,4,5,0.9,0.8,0.7,0.9,0.825
6,19,5,7,0.9,1.0,0.8,0.9,0.85
6,19,7,6,0.2,0.0,0.8,0.9,0.475
6,21,1,3,0.9,1.0,0.8,0.95,0.9125
6,21,2,2,0.8,0.0,0.6,0.9,0.575
6,21,3,3,0.8,0.5,0.8,0.9,0.75
6,21,4,4,0.0,0.0,0.5,1.0,0.375
6,24,1,7,0.2,0.0,0.8,0.9,0.475
6,24,2,2,0.2,0.0,0.8,0.9,0.475
6,24,3,2,0.9,1.0,0.8,0.95,0.9125
6,24,4,7,0.9,0.75,0.8,0.9,0.8375
6,24,5,5,0.9,0.8,0.7,0.9,0.825
6,24,6,8,0.8,0.0,0.8,0.9,0.625
7,1,1,2,0.1,0.0,0.8,0.9,0.45
7,1,2,1,0.6,0.0,0.8,0.9,0.575
7,1,3,7,0.9,0.5,0.8,0.9,0.775
7,1,4,3,0.8,0.0,0.8,0.9,0.625
7,1,5,6,0.8,0.5,0.8,0.9,0.75
7,2,1,2,0.9,0.8,0.7,0.9,0.825
7,2,2,4,0.9,1.0,0.8,0.95,0.9125
7,2,3,5,0.9,0.8,0.7,0.9,0.825
7,2,4,6,0.9,1.0,0.8,1.0,0.925
7,2,5,10,1.0,1.0,0.8,1.0,0.95
7,3,1,8,0.8,0.6667,0.75,0.9,0.7792
7,3,2,3,0.8,0.5,0.6,0.9,0.7
7,3,3,7,0.5,0.0,0.75,0.8,0.5125
7,3,4,7,0.6,0.0,0.8,0.9,0.575
7,3,5,8,0.6,0.0,0.8,0.9,0.575
7,5,1,9,0.9,1.0,0.8,0.9,0.9
7,5,2,4,0.6,0.0,0.8,0.9,0.575
7,5,3,6,0.9,1.0,0.8,0.95,0.9125
7,5,4,2,0.2,0.0,0.8,0.9,0.475
7,5,5,2,0.0,0.0,0.8,0.9,0.425
7,6,1,1,0.0,0.0,0.8,1.0,0.45
7,6,2,2,0.0,0.0,0.8,0.9,0.425
7,6,3,3,0.9,1.0,0.8,0.95,0.9125
7,6,4,2,0.5,0.0,0.75,0.9,0.5375
7,6,5,5,0.8,0.0,0.8,0.9,0.625
7,8,1,1,0.9,1.0,0.8,0.9,0.85
7,8,2,3,0.6,0.0,0.8,0.9,0.575
7,8,3,4,0.6,0.0,0.8,0.9,0.575
7,8,4,7,0.6,0.0,0.8,0.9,0.575
7,8,5,6,0.5,0.0,0.75,1.0,0.5625
7,9,1,6,0.8,0.0,0.6,0.9,0.575
7,9,2,4,0.6,0.0,0.8,0.9,0.575
7,9,3,8,0.9,1.0,0.8,0.95,0.9125
7,9,4,5,0.9,1.0,0.8,0.9,0.9
7,9,5,2,0.6,0.0,0.8,0.9,0.575
7,9,6,1,0.9,1.0,0.8,1.0,0.925
7,9,7,3,0.6,0.0,0.8,0.9,0.575
7,10,1,3,0.8,1.0,0.9,0.9,0.85
7,10,2,4,0.8,0.5,0.8,0.9,0.75
7,10,3,4,0.0,0.0,0.8,0.9,0.425
7,10,4,5,0.6,0.5,0.8,0.9,0.7
7,10,5,7,0.8,0.5,0.6,0.9,0.7
7,11,1,1,0.9,0.8,0.7,0.9,0.825
7,11,2,3,0.9,1.0,0.8,0.9,0.9
7,11,3,5,0.6,0.5,0.8,0.9,0.7
7,11,4,6,0.8,0.5,0.8,0.9,0.75
7,11,5,6,0.2,0.0,0.8,0.9,0.475
7,12,1,1,0.8,0.0,0.6,0.9,0.575
7,12,2,2,0.9,1.0,0.8,0.9,0.9
7,12,3,3,0.6,0.5,0.8,0.9,0.7
7,12,4,6,0.9,0.8,0.7,0.9,0.825
7,12,5,7,0.6,0.0,0.8,0.9,0.575
7,13,1,1,0.9,1.0,0.8,0.9,0.9
7,13,2,2,0.9,0.8,0.7,0.9,0.825
7,13,3,9,0.2,0.0,0.8,0.9,0.475
7,13,4,5,0.9,1.0,0.8,0.9,0.9
7,13,5,10,0.9,1.0,0.8,0.9,0.9
7,14,1,3,0.5,0.0,0.75,0.9,0.5375
7,14,2,4,0.0,0.0,0.8,1.0,0.45
7,14,3,4,0.9,1.0,0.8,0.9,0.9
7,14,4,5,0.8,0.6,0.8,0.9,0.775
7,14,5,11,0.5,0.0,0.75,0.9,0.5375
7,15,1,2,0.2,0.0,0.8,0.9,0.475
7,15,2,3,0.2,0.0,0.8,0.9,0.475
7,15,3,2,0.5,0.0,0.75,0.9,0.5375
7,16,1,9,0.2,0.0,0.8,0.9,0.475
7,16,2,10,0.9,1.0,0.8,0.95,0.9125
7,16,3,3,0.2,0.0,0.8,0.9,0.475
7,16,4,3,0.9,1.0,0.8,0.9,0.9
7,16,5,8,0.9,1.0,0.8,0.9,0.9
7,17,1,1,0.9,1.0,0.8,0.9,0.9
7,17,2,2,0.9,1.0,0.8,0.9,0.9
7,17,3,2,0.9,1.0,0.8,0.95,0.9125
7,17,4,4,0.9,1.0,0.8,0.9,0.9
7,17,5,5,0.5,0.0,0.75,0.9,0.5375
7,18,1,3,0.2,0.0,0.8,0.9,0.475
7,18,2,5,0.6,0.5,0.8,0.9,0.7
7,18,3,6,0.9,1.0,0.8,0.95,0.9125
7,18,4,7,0.9,1.0,0.8,0.9,0.9
7,18,5,8,0.9,1.0,0.8,0.95,0.9125
