Title,Category,Questions Average ROUGE-1,Questions Average ROUGE-2,Questions Average ROUGE-L,Options Average ROUGE-1,Options Average ROUGE-2,Options Average ROUGE-L
What if all the ice melted on Earth?,Science & Technology,0.4187857142857142,0.1290617848970252,0.3837857142857143,0.1666666666666666,0.0099999999999999,0.1666666666666666
Why are you always tired?,Health,0.18769463752972,0.0148148148148148,0.123513596736985,0.0,0.0,0.0
"The life, legacy & assassination of an African revolutionary - Lisa Janae Bacon",History,0.404374597922985,0.2076781609195402,0.3914713721165334,0.05,0.05,0.05
I Like Myself - Children's books read aloud,Literature,0.1323673128873351,0.0,0.1069640870808835,0.1085540276716747,0.0,0.1034559884559884
What is schizophrenia? - Anees Bahji,Health,0.3428985507246377,0.0,0.2195813204508857,0.0166666666666666,0.0,0.0166666666666666
How do pelicans survive their death-defying dives?,Environmental Science,0.4345935545935546,0.103391304347826,0.3458489658489658,0.1635387711703501,0.0493589743589743,0.1511578187893977
The truth about electroconvulsive therapy (ECT) - Helen M. Farrell,Health,0.4636345162660952,0.1663865546218487,0.4135892556945189,0.0653846153846153,0.009090909090909,0.0653846153846153
What is imposter syndrome and how can you combat it? - Elizabeth Cox,Psychology,0.2936043557168784,0.1140096618357487,0.2180181488203267,0.1075,0.0333333333333333,0.1075
Fabulous food chains,Environmental Science,0.4305018865018865,0.1755844155844156,0.3061581141581141,0.1260714285714285,0.02,0.1135714285714285
How An Igloo Keeps You Warm,"Design, Engineering & Technology",0.2679020979020979,0.0691341991341991,0.2103962703962703,0.1244247638326585,0.0117647058823529,0.120307116773835
Infinity according to Jorge Luis Borges - Ilan Stavans,Health,0.2351269081795397,0.0,0.199412622465254,0.072077922077922,0.0,0.072077922077922
Volcanic eruption explained - Steven Anderson,Science & Technology,0.2122452611814314,0.0326666666666666,0.1695983589600611,0.1675546632267298,0.0431088966794798,0.1593636520318675
The strange history of the world's most stolen painting - Noah Charney,Science & Technology,0.5077247070668123,0.2867692307692308,0.4780543773964826,0.2083333333333333,0.05,0.2083333333333333
"Why should you read ""The God of Small Things"" by Arundhati Roy? - Laura Wright",Literature,0.5035151515151515,0.1950310559006211,0.3743030303030302,0.081261925059879,0.0,0.081261925059879
Performing brain surgery without a scalpel - Hyunsoo Joshua No,"Design, Engineering & Technology",0.3370279146141215,0.0814514919778077,0.2977422003284072,0.1617947038341775,0.0167010663914688,0.1540105375360793
How this disease changes the shape of your cells - Amber M. Yates,Health,0.5005530417295123,0.1528562653562653,0.4232378079436903,0.0752380952380952,0.02,0.0752380952380952
The counting by fives song | Counting songs,Numbers & Operations,0.2848775419982316,0.0670546040111257,0.1932400530503978,0.1633333333333333,0.0,0.1633333333333333
Why do we have leap years?,Teaching & Education,0.247550831697468,0.0,0.2208545024427405,0.0675887021475256,0.0,0.0675887021475256
Is binge watching bad for you?,Health,0.2087889381504161,0.0480353412372094,0.1426730873858335,0.0,0.0,0.0
Meet the microscopic life in your home--- and on your face - Anne Madden,"Design, Engineering & Technology",0.2455867701822713,0.0148148148148148,0.1859872151210922,0.0688788335847159,0.0117647058823529,0.0688788335847159
Why do we wrinkle when wet?,Health,0.2714975845410628,0.0,0.1579710144927536,0.0208333333333333,0.0119047619047619,0.0208333333333333
3D shapes song | Shapes for kids,Geometry,0.3912573099415204,0.0993230625583566,0.3252046783625731,0.3216666666666666,0.1166666666666666,0.3216666666666666
The most common STI in the world - Emma Bryce,Literature & Language,0.3318181818181818,0.0363636363636363,0.2565656565656565,0.1499145299145299,0.0285714285714285,0.1499145299145299
Who was the world's first author? - Soraya Field Fiorio,Literature & Language,0.3342958667348911,0.079652605459057,0.2099509636704758,0.0616666666666666,0.0,0.0533333333333333
Harvey Milk's radical vision of equality - Lillian Faderman,Social Studies,0.4438690234714575,0.1570172178867831,0.4043396117067516,0.1892857142857142,0.1,0.1892857142857142
Is human evolution speeding up or slowing down? - Laurence Hurst,Science & Technology,0.2665210399356741,0.0242424242424242,0.1650375234521576,0.0439908627888167,0.0,0.0439908627888167
The surprising similarities between Twister and intelligence,Health,0.4147232947232947,0.1580062043219938,0.3329601029601029,0.1756818181818182,0.1,0.1756818181818182
Where will you be able to live in 20 years? - Carol Farbotko and Ingrid Boas,Science & Technology,0.2453205737352079,0.0108108108108108,0.1508567042713384,0.1276262626262626,0.0326923076923076,0.1209595959595959
Why beavers are the smartest thing in fur pants,Science & Technology,0.4176666666666667,0.155527950310559,0.246,0.0256150793650793,0.0,0.0256150793650793
Why we should draw more (and photograph less),Physical Fitness,0.2382988505747126,0.017391304347826,0.1542681992337164,0.2338776174805586,0.0598484848484848,0.2187241087086288
Can you solve the multiplying rabbits riddle? - Alex Gendler,Mathematics,0.3693065555134521,0.1495126705653021,0.3078944044461286,0.15,0.0333333333333333,0.15
Art with Mati and Dada – Henri Matisse,Visual Arts,0.2483246893114065,0.0348457350272232,0.1873812154647069,0.0259803921568627,0.0,0.0259803921568627
Why don't haircuts hurt?,Science & Technology,0.2992092874445815,0.1113636363636363,0.2504075445251916,0.1061685230067583,0.0142857142857142,0.0999185230067583
An Exercise in Self Compassion,Emotional Health,0.2685623683884553,0.0517142857142857,0.2197864486560138,0.15254329004329,0.05,0.15254329004329
The secret language of trees - Camille Defrenne and Suzanne Simard,Health,0.386031746031746,0.0557692307692307,0.2706666666666666,0.1367977044929377,0.0683333333333333,0.13027775385534
The myth of the Sampo--- an infinite source of fortune and greed - Hanna-Ilona Härmävaara,Literature & Language,0.3508780903665814,0.1841439719700589,0.3508780903665814,0.1637085850166345,0.0444444444444444,0.157826232075458
Can you survive nuclear fallout? - Brooke Buddemeier and Jessica S. Wieder,Science & Technology,0.3491854072963518,0.179076479076479,0.2744727636181909,0.0848484848484848,0.00625,0.0848484848484848
The rise and fall of the Lakota Empire - Pekka Hämäläinen,History,0.3503482861743731,0.1897523925350012,0.3169569818265471,0.0673611111111111,0.0,0.0673611111111111
The counting by tens song | Counting songs,Numbers & Operations,0.4391269841269841,0.1541992235490687,0.3835714285714285,0.24,0.0728571428571428,0.24
Licking bees and pulping trees: The reign of a wasp queen - Kenny Coogan,Science & Technology,0.2562143170838823,0.04,0.2388230127360562,0.1389565826330532,0.082051282051282,0.1389565826330532
The physics of surfing - Nick Pizzo,Science & Technology,0.2828212092917975,0.0489510489510489,0.2537206801912685,0.2509413844669262,0.0505742296918767,0.2456782265721894
Why do these deadly insects look like flowers?,Science & Technology,0.1548440806505323,0.0502331002331002,0.1548440806505323,0.0,0.0,0.0
Better know the Mona Lisa,Visual Arts,0.2650640113798008,0.0,0.1698672356567093,0.0374074074074074,0.0,0.0374074074074074
SH | fun phonics | how to read,Literature & Language,0.2655969634230504,0.0846140526140526,0.251311249137336,0.0492857142857142,0.0,0.0492857142857142
What makes neon signs glow? A 360 degree animation - Michael Lipman,"Design, Engineering & Technology",0.2979059829059829,0.0784313725490196,0.2157478632478632,0.0333333333333333,0.0,0.0333333333333333
Prohibition: Banning alcohol was a bad idea... - Rod Phillips,Social Studies,0.3130246141009595,0.017391304347826,0.1204739257405089,0.0675534188034188,0.0,0.0675534188034188
How the COVID-19 vaccines were created so quickly - Kaitlyn Sadtler and Elizabeth Wayne,Health,0.3199008700613321,0.0558069381598793,0.1972946084724005,0.025,0.0166666666666666,0.025
How bones make blood - Melody Smith,Health,0.3126927667388025,0.1246207415772633,0.3126927667388025,0.1469553812200871,0.0,0.1330664923311982
How soap kills the coronavirus,Public Health,0.3836024844720497,0.1129747445536919,0.3550310559006211,0.1245920745920746,0.0502020202020202,0.1168997668997668
What makes TB the world's most infectious killer? - Melvin Sanicas,Science & Technology,0.3475279106858054,0.0,0.307123870281765,0.0620483682983682,0.0,0.0620483682983682
The world's ugliest animal,Environmental Science,0.4033068007261556,0.1588600719447859,0.3022594609691383,0.2559467916200718,0.1186888805638805,0.2413608935047619
Why is this painting so shocking? - Iseult Gillespie,The Arts,0.3184357401131367,0.0,0.1823054859125059,0.0522222222222222,0.0392857142857142,0.0522222222222222
The imaginary king who changed the real world - Matteo Salvadore,Social Studies,0.3269198185327217,0.0779153766769865,0.2575519462616237,0.127064602064602,0.016025641025641,0.127064602064602
What happens when you lose a balloon?,Science & Technology,0.3993939393939393,0.1510889110889111,0.3576623376623377,0.0803486730660643,0.0124542124542124,0.06606295878035
The quest for the perfect apple,Science & Technology,0.3146221698950654,0.1216016385048643,0.2890902550014483,0.1574650349650349,0.0531746031746031,0.1574650349650349
3 bizarre (and delightful) ancient theories about bird migration - Lucy Cooke,Literature & Language,0.3611187618860253,0.1852014652014652,0.3325473333145967,0.3983204637567491,0.2032054560954816,0.353436015707734
Why perfect grades don't matter,Teaching & Education,0.3227026596591814,0.1321212121212121,0.2969883739448956,0.06,0.0,0.06
Can you trust your ears? (audio illusions),Health,0.2034413724068896,0.0,0.1788374581478029,0.1107142857142857,0.0,0.1107142857142857
Why is my leg asleep?,Health,0.2929525113373834,0.0425809822361546,0.2303789558606021,0.0582536833016372,0.0233766233766233,0.0542681760552604
Why don't we throw trash in volcanoes?,Science & Technology,0.0910345692954388,0.0,0.0910345692954388,0.0,0.0,0.0
Is life meaningless? And other absurd questions - Nina Medvinskaya,Philosophy,0.3885343264653609,0.1282895622895623,0.2867561557216729,0.54,0.35,0.54
"Why should you read ""Moby Dick""? - Sascha Morrell",Literature & Language,0.418927258858609,0.1434224598930481,0.3129325289508355,0.1541623579603119,0.0,0.1541623579603119
Why do American schools have such long hours?,Teaching & Education,0.1524485796384355,0.0,0.1433576705475265,0.0307339544513457,0.0,0.0307339544513457
Here Comes Teacher Cat - Read aloud picture book,Literature,0.3103244581505451,0.0401002506265664,0.2949398427659297,0.0169934640522875,0.0,0.0169934640522875
What happens when nature goes viral?,Science & Technology,0.3655970695970696,0.0764492753623188,0.3342124542124542,0.19283195446811,0.02,0.1749231965593521
The myth of Loki and the master builder - Alex Gendler,Literature & Language,0.3962980658632832,0.1748621553884711,0.3635221461308418,0.2324675324675324,0.0111111111111111,0.2324675324675324
How Thor got his hammer - Scott A. Mellor,Social Studies,0.2686723646723646,0.048,0.2366723646723647,0.0515724961313196,0.0,0.044979089537913
"What is Juneteenth, and why is it important? - Karlos K. Hill and Soraya Field Fiorio",Social Studies,0.2716743847841408,0.0557657657657657,0.1669956173004953,0.1045378151260504,0.03,0.1045378151260504
Why should you read Sylvia Plath? - Iseult Gillespie,Literature & Language,0.3300306469090498,0.1415849285818326,0.2187737247628354,0.6,0.4,0.6
There may be extraterrestrial life in our solar system - Augusto Carballido,Science & Technology,0.2554811270600744,0.025,0.234428495481127,0.0401190476190476,0.0105263157894736,0.0401190476190476
The Princess and the Pea - Read aloud picture book,Literature,0.2826647760841309,0.0666821595729234,0.2328384733546023,0.2442668296615665,0.0149732620320855,0.2253131955763535
Can you solve the secret sauce riddle? - Alex Gendler,Problem Solving,0.3614288240495137,0.0692007797270955,0.3156357206012378,0.0333333333333333,0.0,0.0333333333333333
The secret society of the Great Dismal Swamp - Dan Sayers,Social Studies,0.35003367003367,0.2001122748219522,0.2937373737373737,0.0790649628149628,0.0,0.0790649628149628
Why parrots can talk like humans,Life Sciences,0.4636828644501279,0.2674603174603174,0.4519181585677749,0.0326190476190476,0.0,0.0326190476190476
Can you solve the Ragnarok riddle? - Dan Finkel,Thinking & Learning,0.2943028590087413,0.0836190476190476,0.21301793772382,0.0665151515151515,0.0,0.0574242424242424
What is depression? - Helen M. Farrell,Psychology,0.4531563917753176,0.2442857142857142,0.4531563917753176,0.295,0.0,0.295
Why does smoke follow you around a fire?,Science & Technology,0.1345617102196049,0.025,0.1345617102196049,0.0476190476190476,0.0,0.0476190476190476
How to deal with rejection,Psychology,0.2307732497387669,0.032996632996633,0.1865308254963427,0.0981435365709559,0.0083333333333333,0.0909322228729662
