Title,Category,Questions Average ROUGE-1,Questions Average ROUGE-2,Questions Average ROUGE-L,Options Average ROUGE-1,Options Average ROUGE-2,Options Average ROUGE-L
The surprising similarities between Twister and intelligence,Health,0.3232066018272915,0.097089947089947,0.2576225562432458,0.0877777777777777,0.05,0.0877777777777777
Where will you be able to live in 20 years? - Carol Farbotko and Ingrid Boas,Science & Technology,0.3368833849329205,0.0121212121212121,0.2638301636444051,0.2218160391380205,0.1419298245614035,0.2120833741421977
Why beavers are the smartest thing in fur pants,Science & Technology,0.3208874458874459,0.0496240601503759,0.2101731601731601,0.0268347338935574,0.0,0.0268347338935574
Why we should draw more (and photograph less),Physical Fitness,0.2953393458393458,0.017391304347826,0.1927344877344877,0.2202350994378858,0.0327903469079939,0.2202350994378858
Can you solve the multiplying rabbits riddle? - Alex Gendler,Mathematics,0.3940694190719766,0.1872887752979286,0.3780694190719766,0.1,0.0,0.1
Art with Mati and Dada – Henri Matisse,Visual Arts,0.2814304012446427,0.0852380952380952,0.2598087796230211,0.0406349206349206,0.0118055555555555,0.0406349206349206
Why don't haircuts hurt?,Science & Technology,0.3443265993265993,0.1485714285714285,0.3045117845117845,0.1646936750613221,0.022,0.1515627618568795
An Exercise in Self Compassion,Emotional Health,0.2115145723841375,0.044047619047619,0.1892923501619153,0.05254329004329,0.0099999999999999,0.05254329004329
The secret language of trees - Camille Defrenne and Suzanne Simard,Health,0.4276972624798712,0.066,0.3051529790660225,0.0519780219780219,0.0125,0.0519780219780219
The myth of the Sampo--- an infinite source of fortune and greed - Hanna-Ilona Härmävaara,Literature & Language,0.3352878803343199,0.1183075335397317,0.3117584685696141,0.1248408454290807,0.0,0.1248408454290807
Can you survive nuclear fallout? - Brooke Buddemeier and Jessica S. Wieder,Science & Technology,0.2841432641432641,0.085030303030303,0.2076475376475376,0.0357142857142857,0.0,0.0357142857142857
The rise and fall of the Lakota Empire - Pekka Hämäläinen,History,0.2674025974025974,0.1686713286713286,0.2674025974025974,0.0,0.0,0.0
The counting by tens song | Counting songs,Numbers & Operations,0.3603479853479853,0.1205201815728131,0.3085622710622711,0.12,0.0,0.12
Licking bees and pulping trees: The reign of a wasp queen - Kenny Coogan,Science & Technology,0.3187123745819398,0.0,0.2920457079152731,0.1102711993888464,0.0099999999999999,0.1102711993888464
The physics of surfing - Nick Pizzo,Science & Technology,0.3524933545986177,0.1149999999999999,0.3132589048378522,0.2672303921568627,0.0746049783549783,0.2561192810457516
Why do these deadly insects look like flowers?,Science & Technology,0.3550383631713554,0.18,0.3328161409491332,0.2631656103203418,0.0807374569874569,0.2377080939804725
SH | fun phonics | how to read,Literature & Language,0.2615873015873016,0.0,0.1877248677248677,0.0433333333333333,0.0,0.0433333333333333
What makes neon signs glow? A 360 degree animation - Michael Lipman,"Design, Engineering & Technology",0.2976190476190476,0.050722961249277,0.1996190476190476,0.0,0.0,0.0
Prohibition: Banning alcohol was a bad idea... - Rod Phillips,Social Studies,0.2776190476190476,0.0563053314971473,0.1685079365079365,0.1980759007074796,0.0,0.1980759007074796
How the COVID-19 vaccines were created so quickly - Kaitlyn Sadtler and Elizabeth Wayne,Health,0.4056296296296297,0.0512941176470588,0.2242962962962963,0.0599747474747474,0.0111111111111111,0.0599747474747474
How bones make blood - Melody Smith,Health,0.3900797710388503,0.1009523809523809,0.3634131043721836,0.1570289432789433,0.0226984126984127,0.1410033022533022
How soap kills the coronavirus,Public Health,0.4248464195961415,0.1531129172255977,0.3833352755265992,0.1183028083028083,0.019090909090909,0.1003971845148315
What makes TB the world's most infectious killer? - Melvin Sanicas,Science & Technology,0.2883277591973244,0.0,0.2633277591973244,0.0517857142857142,0.0333333333333333,0.0517857142857142
The world's ugliest animal,Environmental Science,0.4104021582282452,0.0912136752136752,0.2602756341886777,0.1991543166851284,0.0750730519480519,0.186272816258871
Why is this painting so shocking? - Iseult Gillespie,The Arts,0.2416878316191817,0.0235294117647058,0.1858525913445821,0.0593650793650793,0.0392857142857142,0.0593650793650793
The imaginary king who changed the real world - Matteo Salvadore,Social Studies,0.3632194501827427,0.129820498786016,0.2813178664124159,0.1598730118371613,0.0,0.13565296788981
What happens when you lose a balloon?,Science & Technology,0.3916703523514669,0.1571379428964568,0.379905646469114,0.0822125716355256,0.0041666666666666,0.0805298793278332
The quest for the perfect apple,Science & Technology,0.3164734027582324,0.1550445632798573,0.3164734027582324,0.1476451545530493,0.0386877828054298,0.1443118212197159
3 bizarre (and delightful) ancient theories about bird migration - Lucy Cooke,Literature & Language,0.3383850931677019,0.1445431761221234,0.3193374741200828,0.1769550364995037,0.012,0.1720625633812241
Why perfect grades don't matter,Teaching & Education,0.1396658896658897,0.0,0.1396658896658897,0.0,0.0,0.0
Can you trust your ears? (audio illusions),Health,0.1848471528471528,0.0363636363636363,0.1848471528471528,0.3091533466533466,0.1678571428571428,0.3030228105228105
Why is my leg asleep?,Health,0.3042440318302387,0.03,0.2055039787798408,0.0687994855386159,0.01,0.0533347541915316
Why don't we throw trash in volcanoes?,Science & Technology,0.1426619132501485,0.0,0.1426619132501485,0.0274725274725274,0.0,0.0274725274725274
Is life meaningless? And other absurd questions - Nina Medvinskaya,Philosophy,0.3727753727753727,0.025,0.2855218855218855,0.5633333333333334,0.45,0.5633333333333334
"Why should you read ""Moby Dick""? - Sascha Morrell",Literature & Language,0.2772148553201184,0.0609207161125319,0.205803599908863,0.1754537969994289,0.0133333333333333,0.1645714440582525
Why do American schools have such long hours?,Teaching & Education,0.1502255170417863,0.0,0.1045112313275005,0.0654213066345419,0.0,0.0654213066345419
Here Comes Teacher Cat - Read aloud picture book,Literature,0.4192425508214982,0.2372370141038871,0.38114731272626,0.0502930402930402,0.0,0.0499084249084249
The myth of Loki and the master builder - Alex Gendler,Literature & Language,0.4066993746993746,0.1581818181818181,0.3876517556517556,0.0681318681318681,0.0,0.0681318681318681
How Thor got his hammer - Scott A. Mellor,Social Studies,0.3082905982905983,0.0893939393939394,0.2929059829059829,0.1282814407814407,0.0467948717948717,0.119577737077737
"What is Juneteenth, and why is it important? - Karlos K. Hill and Soraya Field Fiorio",Social Studies,0.3434436686891104,0.0803197140925335,0.2275136270928697,0.0628098022834865,0.0,0.0628098022834865
Why should you read Sylvia Plath? - Iseult Gillespie,Literature & Language,0.4727845254161044,0.2386936592818946,0.3304655870445344,0.2,0.1,0.2
There may be extraterrestrial life in our solar system - Augusto Carballido,Science & Technology,0.2666666666666666,0.0501818181818181,0.2203703703703703,0.0443151147098515,0.0117647058823529,0.0443151147098515
The Princess and the Pea - Read aloud picture book,Literature,0.3239592415381889,0.0991572752523169,0.2697083997873472,0.1430011655011655,0.0181818181818181,0.1383857808857808
Can you solve the secret sauce riddle? - Alex Gendler,Problem Solving,0.359047619047619,0.0,0.2447619047619047,0.0142857142857142,0.0,0.0142857142857142
The secret society of the Great Dismal Swamp - Dan Sayers,Social Studies,0.4370781499202551,0.1577956989247312,0.2645103668261562,0.0261904761904761,0.0,0.0261904761904761
Why parrots can talk like humans,Life Sciences,0.370952380952381,0.1238240528858377,0.330952380952381,0.1666666666666666,0.0,0.1666666666666666
Can you solve the Ragnarok riddle? - Dan Finkel,Thinking & Learning,0.3399866529683973,0.1287179487179487,0.2838290175004171,0.0125,0.0,0.0125
What is depression? - Helen M. Farrell,Psychology,0.2717766918679697,0.0291005291005291,0.2446502550863605,0.0,0.0,0.0
How to deal with rejection,Psychology,0.3202764976958525,0.0530275532090414,0.2159447004608295,0.175590546414345,0.0108984582668793,0.1392885215786458
