Title,Category,Questions Average ROUGE-1,Questions Average ROUGE-2,Questions Average ROUGE-L,Options Average ROUGE-1,Options Average ROUGE-2,Options Average ROUGE-L
How do pelicans survive their death-defying dives?,Environmental Science,0.340390977443609,0.0222222222222222,0.2442907268170426,0.200855553545182,0.0303846153846153,0.1979984106880392
The truth about electroconvulsive therapy (ECT) - Helen M. Farrell,Health,0.4266131907308377,0.1578763440860215,0.3709625668449198,0.025,0.0166666666666666,0.025
What is imposter syndrome and how can you combat it? - Elizabeth Cox,Psychology,0.4837807943690296,0.2623731884057971,0.4267437573319926,0.1486742424242424,0.0634920634920635,0.1486742424242424
Infinity according to Jorge Luis Borges - Ilan Stavans,Health,0.2724352771411594,0.0,0.2376204623263446,0.1118686868686868,0.0,0.1118686868686868
Volcanic eruption explained - Steven Anderson,Science & Technology,0.2750569123970658,0.0861904761904761,0.2386179890016207,0.0824642476115126,0.0186147186147186,0.0802420253892904
The strange history of the world's most stolen painting - Noah Charney,Science & Technology,0.4348268398268398,0.1475927355044503,0.3558008658008658,0.0659271284271284,0.015625,0.0659271284271284
"Why should you read ""The God of Small Things"" by Arundhati Roy? - Laura Wright",Literature,0.4917552334943639,0.1776975772765246,0.3911101909362778,0.0582111387064947,0.0,0.0582111387064947
Performing brain surgery without a scalpel - Hyunsoo Joshua No,"Design, Engineering & Technology",0.3379405779405779,0.0531746031746031,0.3093691493691494,0.099828308945956,0.0310353535353535,0.0952828544005014
How this disease changes the shape of your cells - Amber M. Yates,Health,0.3915470494417862,0.2090196078431372,0.3699096225412014,0.0,0.0,0.0
The counting by fives song | Counting songs,Numbers & Operations,0.2670365769496204,0.0,0.1831161720726938,0.1,0.0,0.1
Why do we have leap years?,Teaching & Education,0.2282459197751551,0.04,0.2097274012566366,0.0,0.0,0.0
Is binge watching bad for you?,Health,0.2805028730859932,0.1086147186147186,0.1898761085461852,0.0,0.0,0.0
Why do we wrinkle when wet?,Health,0.1819527598837944,0.0,0.1077327270430718,0.0555555555555555,0.037037037037037,0.0555555555555555
3D shapes song | Shapes for kids,Geometry,0.3459477124183007,0.0722222222222222,0.2724183006535948,0.36,0.1333333333333333,0.36
The most common STI in the world - Emma Bryce,Literature & Language,0.3949055775142732,0.1445714285714285,0.3452086078173034,0.0,0.0,0.0
Who was the world's first author? - Soraya Field Fiorio,Literature & Language,0.3402007693029364,0.0908105177554893,0.2859742940238296,0.1371008403361344,0.04,0.1371008403361344
Harvey Milk's radical vision of equality - Lillian Faderman,Social Studies,0.387030303030303,0.1539460539460539,0.3727445887445887,0.05,0.0,0.05
Is human evolution speeding up or slowing down? - Laurence Hurst,Science & Technology,0.3560995903737839,0.1858486341244962,0.2962781618023553,0.1403658433070198,0.0309065934065934,0.1403658433070198
Where will you be able to live in 20 years? - Carol Farbotko and Ingrid Boas,Science & Technology,0.2992860239919063,0.0504032258064516,0.2413007660066483,0.0482026143790849,0.0,0.0482026143790849
Why beavers are the smartest thing in fur pants,Science & Technology,0.4312310877528268,0.150347021399653,0.2505016722408026,0.0213880288957688,0.0,0.0213880288957688
Why we should draw more (and photograph less),Physical Fitness,0.2371334445913435,0.0153846153846153,0.1638449653686221,0.1594827394827394,0.0283333333333333,0.1524314574314574
Art with Mati and Dada – Henri Matisse,Visual Arts,0.2387254901960784,0.0133333333333333,0.2387254901960784,0.0199999999999999,0.0055555555555555,0.015
Why don't haircuts hurt?,Science & Technology,0.395703062369729,0.1666666666666666,0.3233926567259901,0.1610954687461314,0.0207317073170731,0.1431510260039132
An Exercise in Self Compassion,Emotional Health,0.2434871794871795,0.0363636363636363,0.1947692307692307,0.0402777777777777,0.0,0.0402777777777777
The secret language of trees - Camille Defrenne and Suzanne Simard,Health,0.3637507801123362,0.0825770308123249,0.3023871437486998,0.0,0.0,0.0
The myth of the Sampo--- an infinite source of fortune and greed - Hanna-Ilona Härmävaara,Literature & Language,0.3137657186444372,0.1545295284425719,0.2994800043587229,0.1736006683375104,0.0,0.1736006683375104
Can you survive nuclear fallout? - Brooke Buddemeier and Jessica S. Wieder,Science & Technology,0.2952364839461613,0.0901567398119122,0.2656665914730431,0.1033441558441558,0.0111111111111111,0.0817532467532467
The rise and fall of the Lakota Empire - Pekka Hämäläinen,History,0.3458333333333333,0.1531620553359683,0.3102083333333333,0.0171957671957671,0.0,0.0171957671957671
The counting by tens song | Counting songs,Numbers & Operations,0.2930225563909774,0.1213323162979913,0.2454436090225564,0.1,0.0,0.1
Licking bees and pulping trees: The reign of a wasp queen - Kenny Coogan,Science & Technology,0.2835072463768116,0.0,0.1994492753623188,0.0,0.0,0.0
The physics of surfing - Nick Pizzo,Science & Technology,0.2925793972109761,0.0652406417112299,0.2618101664417454,0.0958823529411764,0.0045454545454545,0.0958823529411764
Why do these deadly insects look like flowers?,Science & Technology,0.2588594412123823,0.0153846153846153,0.2031386913739855,0.0,0.0,0.0
SH | fun phonics | how to read,Literature & Language,0.2262795698924731,0.0534066300183241,0.1804731182795699,0.0,0.0,0.0
What makes neon signs glow? A 360 degree animation - Michael Lipman,"Design, Engineering & Technology",0.40315380676671,0.137719298245614,0.3115305053369569,0.0666666666666666,0.0,0.0666666666666666
Prohibition: Banning alcohol was a bad idea... - Rod Phillips,Social Studies,0.3183334426301178,0.0683636363636363,0.2119570682230528,0.0361111111111111,0.0,0.0361111111111111
How the COVID-19 vaccines were created so quickly - Kaitlyn Sadtler and Elizabeth Wayne,Health,0.3669085757872943,0.0,0.1739304783698376,0.0074074074074074,0.0,0.0074074074074074
How bones make blood - Melody Smith,Health,0.3353583959899749,0.0757033248081841,0.2926917293233083,0.1303273115773115,0.0598845598845598,0.1303273115773115
What makes TB the world's most infectious killer? - Melvin Sanicas,Science & Technology,0.3259784075573549,0.0,0.3009784075573549,0.0,0.0,0.0
The world's ugliest animal,Environmental Science,0.398975259844825,0.1599365079365079,0.3155906895037329,0.1958547307812013,0.0716470588235294,0.1914102863367569
Why is this painting so shocking? - Iseult Gillespie,The Arts,0.280034632034632,0.0,0.1943376623376623,0.1441798941798941,0.0907407407407407,0.1441798941798941
The imaginary king who changed the real world - Matteo Salvadore,Social Studies,0.3683279568728485,0.1466269841269841,0.2901794799627616,0.0718836718836718,0.0089285714285714,0.0630401344687058
What happens when you lose a balloon?,Science & Technology,0.3642386598908338,0.0811528822055137,0.3270092226613966,0.1527063841731024,0.0094298245614035,0.1406898679710145
The quest for the perfect apple,Science & Technology,0.2713939393939394,0.0477056277056277,0.2332121212121212,0.0552020202020202,0.0,0.0452020202020202
3 bizarre (and delightful) ancient theories about bird migration - Lucy Cooke,Literature & Language,0.2987338935574229,0.0896739130434782,0.2454453781512605,0.1907356532356532,0.0974358974358974,0.1702594627594627
Why perfect grades don't matter,Teaching & Education,0.3920531343820093,0.1507515473032714,0.3254127854835958,0.1538461538461538,0.0,0.1538461538461538
Can you trust your ears? (audio illusions),Health,0.3098027898027898,0.0923076923076923,0.2976815776815776,0.0555622009569378,0.00625,0.055027441598649
Is life meaningless? And other absurd questions - Nina Medvinskaya,Philosophy,0.4231746031746032,0.1181052631578947,0.2950925925925926,0.3442460317460317,0.3125,0.3442460317460317
"Why should you read ""Moby Dick""? - Sascha Morrell",Literature & Language,0.4430437094052655,0.1466246498599439,0.3266625060675404,0.0767099567099567,0.0,0.0767099567099567
Why do American schools have such long hours?,Teaching & Education,0.1570972291355566,0.0,0.1048863447818151,0.0450356567747872,0.0,0.0450356567747872
Here Comes Teacher Cat - Read aloud picture book,Literature,0.398500533283142,0.1614703425229741,0.3380964928791016,0.0289086687306501,0.0,0.0289086687306501
What happens when nature goes viral?,Science & Technology,0.2349786324786325,0.1229079616036137,0.2349786324786325,0.0,0.0,0.0
How Thor got his hammer - Scott A. Mellor,Social Studies,0.3476293297345929,0.0727272727272727,0.3065766981556455,0.0,0.0,0.0
"What is Juneteenth, and why is it important? - Karlos K. Hill and Soraya Field Fiorio",Social Studies,0.3476020489602832,0.1184149173804346,0.2218405816028906,0.01,0.0,0.01
Why should you read Sylvia Plath? - Iseult Gillespie,Literature & Language,0.3376578323637147,0.1588811188811188,0.2605569920275802,0.0,0.0,0.0
There may be extraterrestrial life in our solar system - Augusto Carballido,Science & Technology,0.2781958910654563,0.0,0.2140353559483994,0.0196078431372549,0.0,0.0196078431372549
The Princess and the Pea - Read aloud picture book,Literature,0.4448880105401844,0.1948629148629148,0.3759815546772068,0.1506507218271924,0.02,0.1339840551605257
Can you solve the secret sauce riddle? - Alex Gendler,Problem Solving,0.3213621933621933,0.0482415716711132,0.2544531024531024,0.1024060150375939,0.0,0.1024060150375939
Why parrots can talk like humans,Life Sciences,0.2828973971330212,0.0777429467084639,0.2488394261185285,0.0,0.0,0.0
Can you solve the Ragnarok riddle? - Dan Finkel,Thinking & Learning,0.3334664031620553,0.1516770186335403,0.281893280632411,0.0446703296703296,0.0,0.0446703296703296
What is depression? - Helen M. Farrell,Psychology,0.4162273184332008,0.2180430107526881,0.4041061063119886,0.2571428571428572,0.0,0.2571428571428572
How to deal with rejection,Psychology,0.2277824686493417,0.0,0.1885480188885761,0.1324305738121527,0.0194444444444444,0.1216351192666982
