Title,Category,Questions Average ROUGE-1,Questions Average ROUGE-2,Questions Average ROUGE-L,Options Average ROUGE-1,Options Average ROUGE-2,Options Average ROUGE-L
Performing brain surgery without a scalpel - Hyunsoo Joshua No,"Design, Engineering & Technology",0.3048338457034109,0.08742857142857144,0.28744254135558484,0.19592505885450356,0.04365984405458089,0.18197816325468444
How this disease changes the shape of your cells - Amber M. Yates,Health,0.4098383838383839,0.1784311761170106,0.3855959595959596,0.029292929292929294,0.01111111111111111,0.029292929292929294
The counting by fives song | Counting songs,Numbers & Operations,0.29238555325511845,0.016,0.1839889579020014,0.21000000000000002,0.0,0.21000000000000002
Why do we have leap years?,Teaching & Education,0.23755747126436783,0.0,0.1614080459770115,0.014285714285714287,0.0,0.014285714285714287
Is binge watching bad for you?,Health,0.2602852049910873,0.06045710205746925,0.16367201426024955,0.020192307692307693,0.0,0.020192307692307693
Meet the microscopic life in your home--- and on your face - Anne Madden,"Design, Engineering & Technology",0.16608669108669108,0.0,0.11736874236874237,0.05032679738562092,0.0,0.03699346405228758
Why do we wrinkle when wet?,Health,0.22301994301994302,0.03484848484848485,0.1423019943019943,0.019047619047619046,0.011111111111111112,0.019047619047619046
3D shapes song | Shapes for kids,Geometry,0.30312791783380016,0.04962406015037594,0.21606909430438842,0.0,0.0,0.0
The most common STI in the world - Emma Bryce,Literature & Language,0.25242236024844716,0.025,0.21503105590062108,0.007692307692307693,0.0,0.007692307692307693
Who was the world's first author? - Soraya Field Fiorio,Literature & Language,0.28384615384615386,0.03333333333333333,0.1635897435897436,0.04085470085470085,0.006250000000000001,0.04085470085470085
Harvey Milk's radical vision of equality - Lillian Faderman,Social Studies,0.37801459293394774,0.11045977011494254,0.2964389105518138,0.1,0.0,0.1
Is human evolution speeding up or slowing down? - Laurence Hurst,Science & Technology,0.15615935262994088,0.0,0.10762994086523499,0.08295055821371611,0.015384615384615382,0.08295055821371611
The surprising similarities between Twister and intelligence,Health,0.3860841008067395,0.14025234025234026,0.3303862354537017,0.06838235294117648,0.05,0.06357466063348416
Where will you be able to live in 20 years? - Carol Farbotko and Ingrid Boas,Science & Technology,0.3243578210894552,0.1037037037037037,0.2536331834082958,0.34773809523809524,0.008333333333333335,0.34773809523809524
Why beavers are the smartest thing in fur pants,Science & Technology,0.3273076923076923,0.057004830917874394,0.19953846153846153,0.08709248053288302,0.0,0.052968633365557585
Why we should draw more (and photograph less),Physical Fitness,0.1156655543196144,0.0,0.08229514275120506,0.1283050283050283,0.0,0.1152295621045621
The history of manners,Psychology,0.15045360436664784,0.029670329670329676,0.11357048748353096,0.0,0.0,0.0
Can you solve the multiplying rabbits riddle? - Alex Gendler,Mathematics,0.43253949353020554,0.2257516339869281,0.43253949353020554,0.19889402264402264,0.017692307692307695,0.19222735597735596
Art with Mati and Dada – Henri Matisse,Visual Arts,0.21484228473998296,0.03068181818181818,0.15797953964194372,0.014285714285714287,0.0,0.0071428571428571435
Why don't haircuts hurt?,Science & Technology,0.3462887989203779,0.1574346405228758,0.3462887989203779,0.11117945036372819,0.0,0.09747540041657689
An Exercise in Self Compassion,Emotional Health,0.25707509881422924,0.03643892339544513,0.22368379446640313,0.03706709956709957,0.0,0.03706709956709957
The secret language of trees - Camille Defrenne and Suzanne Simard,Health,0.44496012759170656,0.1431605053088429,0.42829346092503984,0.028333333333333332,0.0125,0.028333333333333332
The myth of the Sampo--- an infinite source of fortune and greed - Hanna-Ilona Härmävaara,Literature & Language,0.2681750034073872,0.1123561592152424,0.24226068783789922,0.13186868686868686,0.0,0.13186868686868686
Why some people don't have an inner monologue,Psychology,0.23925337640777133,0.08096530920060332,0.1946713330641181,0.028844897642851607,0.0,0.028844897642851607
Can you survive nuclear fallout? - Brooke Buddemeier and Jessica S. Wieder,Science & Technology,0.39673337934207503,0.14482051282051284,0.2909454796411318,0.0775,0.03,0.0775
The rise and fall of the Lakota Empire - Pekka Hämäläinen,History,0.28394077937688483,0.14525071225071223,0.26912596456207005,0.05,0.0,0.05
Climate change will displace millions. Here's how we prepare - Colette Pichon Battle,Science & Technology,0.2536475095785441,0.05748148148148148,0.19874648786717752,0.0,0.0,0.0
The counting by tens song | Counting songs,Numbers & Operations,0.24233169129720852,0.0842893948157106,0.19566502463054186,0.15,0.0,0.15
Licking bees and pulping trees: The reign of a wasp queen - Kenny Coogan,Science & Technology,0.2728787878787879,0.07752247752247751,0.2546969696969697,0.09754384504384504,0.008333333333333335,0.09554063991563991
The physics of surfing - Nick Pizzo,Science & Technology,0.3063550484603116,0.039999999999999994,0.19863206968470126,0.1514285714285714,0.021847826086956523,0.1514285714285714
Why do these deadly insects look like flowers?,Science & Technology,0.22227032227032226,0.049624060150375945,0.2040885040885041,0.08447802197802198,0.0,0.07108516483516483
Better know the Mona Lisa,Visual Arts,0.26176046176046175,0.0,0.16844636844636846,0.045,0.0,0.045
SH | fun phonics | how to read,Literature & Language,0.2478968253968254,0.060555555555555564,0.2153968253968254,0.0,0.0,0.0
What makes neon signs glow? A 360 degree animation - Michael Lipman,"Design, Engineering & Technology",0.2679285714285714,0.04284584980237154,0.18673809523809523,0.0,0.0,0.0
Prohibition: Banning alcohol was a bad idea... - Rod Phillips,Social Studies,0.2892300353319844,0.032996632996632996,0.1272618935287601,0.2420970695970696,0.045,0.2420970695970696
How the COVID-19 vaccines were created so quickly - Kaitlyn Sadtler and Elizabeth Wayne,Health,0.25349122807017543,0.013333333333333332,0.12871929824561404,0.05679005205320995,0.02,0.05679005205320995
The science of Flint's water crisis,Public Health,0.20888012190485955,0.0,0.14878938735760325,0.025049019607843136,0.0,0.025049019607843136
How bones make blood - Melody Smith,Health,0.4179296066252588,0.10193599941883695,0.36409937888198757,0.11306489262371615,0.041025641025641026,0.11306489262371615
How soap kills the coronavirus,Public Health,0.39306639358252266,0.14256902318071735,0.3073445980542755,0.2276923076923077,0.1,0.2226923076923077
What makes TB the world's most infectious killer? - Melvin Sanicas,Science & Technology,0.3327731092436975,0.03333333333333333,0.25591036414565826,0.17583333333333334,0.11666666666666665,0.17583333333333334
The world's ugliest animal,Environmental Science,0.410633896995453,0.13186813186813187,0.31374602514190614,0.20376730854285033,0.07370257193786606,0.1968506957438846
Why is this painting so shocking? - Iseult Gillespie,The Arts,0.30887394957983194,0.0,0.15620168067226892,0.15,0.03333333333333333,0.15
The imaginary king who changed the real world - Matteo Salvadore,Social Studies,0.33410909781877524,0.12726468562953547,0.2586712473809248,0.08379224104069305,0.0058823529411764705,0.0799460871945392
What happens when you lose a balloon?,Science & Technology,0.40330336330336325,0.10181818181818184,0.31098235098235094,0.10928968253968255,0.024013112491373362,0.10298556998556999
The quest for the perfect apple,Science & Technology,0.1706937513164722,0.013793103448275862,0.1377853264080473,0.017424242424242422,0.0,0.017424242424242422
3 bizarre (and delightful) ancient theories about bird migration - Lucy Cooke,Literature & Language,0.31990032731496143,0.11879395966352488,0.2788613662760004,0.19682539682539685,0.09375,0.19682539682539685
Why perfect grades don't matter,Teaching & Education,0.48442992213570635,0.2796296296296297,0.4683008898776418,0.0875,0.0,0.0875
Can you trust your ears? (audio illusions),Health,0.2959327731092437,0.044057971014492756,0.21687394957983192,0.1218571950924892,0.0,0.1218571950924892
Why is my leg asleep?,Health,0.3203483344612377,0.048641588296760706,0.2295604932701707,0.20939155083336672,0.024963924963924963,0.20504372474641017
Why don't we throw trash in volcanoes?,Science & Technology,0.15166666666666667,0.0,0.15166666666666667,0.03611111111111111,0.0,0.03611111111111111
Is life meaningless? And other absurd questions - Nina Medvinskaya,Philosophy,0.4324651797477884,0.17121136173767754,0.3900738753999623,0.5169234360410832,0.25,0.5169234360410832
"Why should you read ""Moby Dick""? - Sascha Morrell",Literature & Language,0.33999583940087375,0.10384687208216618,0.26545038485541916,0.13155122655122656,0.0,0.13155122655122656
Why do American schools have such long hours?,Teaching & Education,0.20397621961881449,0.0,0.13779077715430224,0.05641758241758242,0.0,0.05641758241758242
Here Comes Teacher Cat - Read aloud picture book,Literature,0.3645084384214819,0.08666666666666666,0.3098876968442186,0.07325311942959002,0.0,0.07325311942959002
What happens when nature goes viral?,Science & Technology,0.29877663704894825,0.09,0.2669131946591901,0.04345238095238095,0.0,0.04027777777777778
The myth of Loki and the master builder - Alex Gendler,Literature & Language,0.2708808333633018,0.07007015972533215,0.23882955131201977,0.125,0.05,0.125
How Thor got his hammer - Scott A. Mellor,Social Studies,0.26196296296296295,0.0,0.20496296296296296,0.08477133231928628,0.014285714285714287,0.07852133231928629
Helping others makes us happier--- but it matters how we do it - Elizabeth Dunn,Psychology,0.44728487886382623,0.20686274509803923,0.425062656641604,0.1479563242914636,0.016025641025641024,0.14378965762479695
"What is Juneteenth, and why is it important? - Karlos K. Hill and Soraya Field Fiorio",Social Studies,0,0,0,0,0,0
Why should you read Sylvia Plath? - Iseult Gillespie,Literature & Language,0.43958916900093364,0.22210526315789472,0.3303454715219421,0.17769230769230768,0.11538461538461538,0.17769230769230768
There may be extraterrestrial life in our solar system - Augusto Carballido,Science & Technology,0.2620270617893708,0.023529411764705882,0.21717857694088596,0.04242424242424243,0.0,0.04242424242424243
The Princess and the Pea - Read aloud picture book,Literature,0.36535275535275535,0.10250930356193515,0.32963846963846966,0.162505820053774,0.036904761904761905,0.1436962962442502
Can you solve the secret sauce riddle? - Alex Gendler,Problem Solving,0.4220854377104377,0.06423076923076923,0.3145367364117364,0.0,0.0,0.0
The secret society of the Great Dismal Swamp - Dan Sayers,Social Studies,0.37216117216117217,0.2192307692307692,0.2863003663003663,0.06688644688644688,0.0,0.06688644688644688
Why parrots can talk like humans,Life Sciences,0.3915438596491228,0.11364798883980469,0.3218245614035088,0.0125,0.0,0.0125
Your brain hallucinates your conscious reality - Anil Seth,"Consciousness, Sensation and Perception",0.26756132756132756,0.022222222222222223,0.16715728715728714,0.05714285714285714,0.0,0.05714285714285714
Can you solve the Ragnarok riddle? - Dan Finkel,Thinking & Learning,0.277916246555085,0.09116809116809117,0.22070041002890367,0.09141414141414142,0.0,0.09141414141414142
What is depression? - Helen M. Farrell,Psychology,0.43725490196078437,0.21250000000000005,0.42058823529411765,0.31333333333333335,0.0,0.31333333333333335
Why does smoke follow you around a fire?,Science & Technology,0.11029009304871375,0.0,0.11029009304871375,0.02777777777777778,0.0,0.02777777777777778
How to deal with rejection,Psychology,0.3366329143120747,0.06368760064412239,0.19410356360281397,0.2093578655643873,0.06428571428571428,0.20519119889772064
