Title,Category,Questions Average ROUGE-1,Questions Average ROUGE-2,Questions Average ROUGE-L,Options Average ROUGE-1,Options Average ROUGE-2,Options Average ROUGE-L
The most common STI in the world - Emma Bryce,Literature & Language,0.3012633031855,0.033391304347826,0.2191947501604252,0.0155555555555555,0.0,0.0155555555555555
Who was the world's first author? - Soraya Field Fiorio,Literature & Language,0.2810330806404876,0.0286079182630906,0.2022359110496256,0.0567099567099567,0.0,0.041590909090909
Harvey Milk's radical vision of equality - Lillian Faderman,Social Studies,0.3850009540684203,0.1192270531400966,0.3690009540684204,0.1076222796811032,0.0166666666666666,0.1076222796811032
Is human evolution speeding up or slowing down? - Laurence Hurst,Science & Technology,0.2159672575801607,0.0275862068965517,0.1342201879298653,0.042746924128503,0.0,0.042746924128503
Where will you be able to live in 20 years? - Carol Farbotko and Ingrid Boas,Science & Technology,0.3284873949579832,0.1111111111111111,0.2638865546218487,0.1250012520972629,0.0802469135802469,0.1217828612926652
Why we should draw more (and photograph less),Physical Fitness,0.2235117208420879,0.0552745849297573,0.1570005767725456,0.1829479684850528,0.0571861471861471,0.1829479684850528
Can you solve the multiplying rabbits riddle? - Alex Gendler,Mathematics,0.4576082795922612,0.2232176348800389,0.4416082795922612,0.1073484848484848,0.0,0.1073484848484848
An Exercise in Self Compassion,Emotional Health,0.1555489398158063,0.0329966329966329,0.1395489398158063,0.0,0.0,0.0
The secret language of trees - Camille Defrenne and Suzanne Simard,Health,0.3989079053546819,0.0851002506265664,0.3082718381069205,0.0611528822055137,0.0273954116059379,0.0611528822055137
Can you survive nuclear fallout? - Brooke Buddemeier and Jessica S. Wieder,Science & Technology,0.3502728937728938,0.1324016563146997,0.305554945054945,0.2016666666666666,0.11,0.2016666666666666
The counting by tens song | Counting songs,Numbers & Operations,0.0892344906576405,0.0,0.0745286083046993,0.0,0.0,0.0
Licking bees and pulping trees: The reign of a wasp queen - Kenny Coogan,Science & Technology,0.169782544596786,0.0,0.150734925549167,0.0111111111111111,0.0,0.0111111111111111
The physics of surfing - Nick Pizzo,Science & Technology,0.3813333333333333,0.1656565656565656,0.3813333333333333,0.3147082084582084,0.1010231544771018,0.3105014776889777
Why do these deadly insects look like flowers?,Science & Technology,0.1711469534050179,0.0626959247648902,0.1526284348864994,0.0113636363636363,0.0,0.0113636363636363
SH | fun phonics | how to read,Literature & Language,0.0910973084886128,0.0,0.0910973084886128,0.0,0.0,0.0
What makes neon signs glow? A 360 degree animation - Michael Lipman,"Design, Engineering & Technology",0.2426470313230481,0.0363636363636363,0.1925890603085554,0.0,0.0,0.0
Prohibition: Banning alcohol was a bad idea... - Rod Phillips,Social Studies,0.2917438337131648,0.0271264367816091,0.1861903644850835,0.0874242424242424,0.0,0.0874242424242424
How the COVID-19 vaccines were created so quickly - Kaitlyn Sadtler and Elizabeth Wayne,Health,0.3640697840697841,0.0617142857142857,0.2143529243529243,0.0375296442687747,0.0111111111111111,0.0375296442687747
How bones make blood - Melody Smith,Health,0.3805258467023172,0.1241269841269841,0.3538591800356506,0.0799368115544586,0.0138095238095238,0.0799368115544586
How soap kills the coronavirus,Public Health,0.4322407367744699,0.2156662559408554,0.3903688155922039,0.2022727272727272,0.0611111111111111,0.2022727272727272
What makes TB the world's most infectious killer? - Melvin Sanicas,Science & Technology,0.3337612146307799,0.0557692307692307,0.3337612146307799,0.0654761904761905,0.0,0.0654761904761905
The world's ugliest animal,Environmental Science,0.4070869990224828,0.1102124695228143,0.2562072336265885,0.1928130725762304,0.0581203007518797,0.1928130725762304
Why is this painting so shocking? - Iseult Gillespie,The Arts,0.304685191238967,0.0235294117647058,0.2101410046856271,0.0,0.0,0.0
The imaginary king who changed the real world - Matteo Salvadore,Social Studies,0.3265792626193071,0.0903554376657825,0.2586611921428384,0.1356048320444605,0.0066666666666666,0.1258826098222383
What happens when you lose a balloon?,Science & Technology,0.426022126022126,0.1674970760233918,0.4078403078403078,0.1705546046025585,0.072637299771167,0.1508334507564047
The quest for the perfect apple,Science & Technology,0.3287972896668548,0.1476923076923077,0.3114059853190288,0.1848524024994613,0.1176470588235294,0.1848524024994613
3 bizarre (and delightful) ancient theories about bird migration - Lucy Cooke,Literature & Language,0.3236528321078406,0.0804324324324324,0.2426708624331714,0.269464576101573,0.1275414781297134,0.2329367983237952
Why perfect grades don't matter,Teaching & Education,0.1553846153846154,0.0,0.1553846153846154,0.0,0.0,0.0
Can you trust your ears? (audio illusions),Health,0.1106902356902357,0.0,0.1106902356902357,0.0572916666666666,0.0416666666666666,0.0572916666666666
Why is my leg asleep?,Health,0.2828924162257495,0.0761172161172161,0.2828924162257495,0.0,0.0,0.0
Why don't we throw trash in volcanoes?,Science & Technology,0.112037037037037,0.0,0.112037037037037,0.0222222222222222,0.0,0.0222222222222222
Here Comes Teacher Cat - Read aloud picture book,Literature,0.1782575757575757,0.0477272727272727,0.1374242424242424,0.021780303030303,0.0,0.021780303030303
The myth of Loki and the master builder - Alex Gendler,Literature & Language,0.3331284584980237,0.1440579710144927,0.3088860342555994,0.1257792207792208,0.005,0.1257792207792208
Why should you read Sylvia Plath? - Iseult Gillespie,Literature & Language,0.2623906229593836,0.1082584758041147,0.2115841713464803,0.2642857142857143,0.15,0.2642857142857143
There may be extraterrestrial life in our solar system - Augusto Carballido,Science & Technology,0.2465800865800866,0.0444444444444444,0.2065800865800865,0.0,0.0,0.0
The Princess and the Pea - Read aloud picture book,Literature,0.1885160594316192,0.025,0.1653227821206948,0.0055555555555555,0.0,0.0055555555555555
Can you solve the secret sauce riddle? - Alex Gendler,Problem Solving,0.2964155844155843,0.0547826086956521,0.2804155844155843,0.0187037037037037,0.0,0.0187037037037037
The secret society of the Great Dismal Swamp - Dan Sayers,Social Studies,0.3693479853479854,0.2018897768897768,0.3032967032967033,0.0625534188034188,0.0,0.0625534188034188
Can you solve the Ragnarok riddle? - Dan Finkel,Thinking & Learning,0.3144110275689223,0.1345022624434389,0.269172932330827,0.023076923076923,0.0,0.01
What is depression? - Helen M. Farrell,Psychology,0.3837066246802555,0.2225721112817886,0.3507297975857814,0.2783333333333333,0.0,0.2783333333333333
How to deal with rejection,Psychology,0.2778143756404626,0.0341818181818181,0.2281510759771629,0.0945771668991483,0.0,0.0820771668991483
