Title,Category,Questions Average ROUGE-1,Questions Average ROUGE-2,Questions Average ROUGE-L,Options Average ROUGE-1,Options Average ROUGE-2,Options Average ROUGE-L
Volcanic eruption explained - Steven Anderson,Science & Technology,0.2373293583733421,0.0133333333333333,0.1892121907415132,0.1114180308938373,0.0204004329004329,0.1037257232015296
The strange history of the world's most stolen painting - Noah Charney,Science & Technology,0.4716395590083745,0.18411453470277,0.3786493117077825,0.0745741758241758,0.0155806182121971,0.0629603580562659
"Why should you read ""The God of Small Things"" by Arundhati Roy? - Laura Wright",Literature,0.4409224109224109,0.0366666666666666,0.2915904095904095,0.1139555662775477,0.0142857142857142,0.1139555662775477
Performing brain surgery without a scalpel - Hyunsoo Joshua No,"Design, Engineering & Technology",0.2921630094043886,0.017391304347826,0.2650365726227795,0.2178322408585566,0.0520944741532976,0.2012344964976543
The counting by fives song | Counting songs,Numbers & Operations,0.22595065482022,0.035047619047619,0.1797512246207898,0.025,0.0,0.025
Why do we have leap years?,Teaching & Education,0.2317247083654202,0.0,0.1921251533042411,0.0685119047619047,0.0,0.0685119047619047
Is binge watching bad for you?,Health,0.226891294581395,0.0303065355696934,0.1443012622639595,0.0,0.0,0.0
Why do we wrinkle when wet?,Health,0.264310430392744,0.0,0.1570517669205099,0.025,0.0166666666666666,0.025
3D shapes song | Shapes for kids,Geometry,0.5488888888888888,0.2472222222222222,0.4988888888888888,0.4666666666666667,0.2,0.4666666666666667
The most common STI in the world - Emma Bryce,Literature & Language,0.4168228872576699,0.1365079365079365,0.3622021456804065,0.0,0.0,0.0
Who was the world's first author? - Soraya Field Fiorio,Literature & Language,0.2679305879305879,0.0693333333333333,0.1802952602952602,0.0656746031746031,0.0,0.0573412698412698
Harvey Milk's radical vision of equality - Lillian Faderman,Social Studies,0.424946460946461,0.1422564102564102,0.3799322159322159,0.225,0.1,0.225
Is human evolution speeding up or slowing down? - Laurence Hurst,Science & Technology,0.2360034242387183,0.033050193050193,0.1664063546416487,0.0,0.0,0.0
The surprising similarities between Twister and intelligence,Health,0.4077986529599433,0.0856321839080459,0.2968450903934775,0.175,0.1,0.175
Where will you be able to live in 20 years? - Carol Farbotko and Ingrid Boas,Science & Technology,0.2610294117647058,0.0129032258064516,0.2024435531788472,0.1000250626566416,0.0722222222222222,0.1000250626566416
Why beavers are the smartest thing in fur pants,Science & Technology,0.2876751075011944,0.0728778467908902,0.1915145723841376,0.0,0.0,0.0
Why we should draw more (and photograph less),Physical Fitness,0.2526787398604037,0.0637953572233491,0.1687205244293529,0.1923095876527249,0.0356125356125356,0.1720687174118546
Can you solve the multiplying rabbits riddle? - Alex Gendler,Mathematics,0.3722561648877438,0.2048366013071895,0.3540743467059256,0.0308333333333333,0.0,0.0308333333333333
Art with Mati and Dada – Henri Matisse,Visual Arts,0.2997597441880563,0.0543859649122807,0.2535856883588281,0.0,0.0,0.0
Why don't haircuts hurt?,Science & Technology,0.1656477051213893,0.0294117647058823,0.1656477051213893,0.04985661268556,0.0073529411764705,0.04985661268556
An Exercise in Self Compassion,Emotional Health,0.1876780224606311,0.035047619047619,0.170286718112805,0.0326923076923076,0.0,0.0326923076923076
The secret language of trees - Camille Defrenne and Suzanne Simard,Health,0.3519594440647072,0.1009456797072896,0.2960583276372749,0.0499145299145299,0.0267857142857142,0.0499145299145299
Can you survive nuclear fallout? - Brooke Buddemeier and Jessica S. Wieder,Science & Technology,0.2557403123192597,0.0566666666666666,0.2278556969346443,0.025,0.0,0.025
The rise and fall of the Lakota Empire - Pekka Hämäläinen,History,0.293767152387842,0.0905385534417792,0.2234041820248717,0.0066666666666666,0.0,0.0066666666666666
The counting by tens song | Counting songs,Numbers & Operations,0.2921408007197481,0.1028254780172938,0.2921408007197481,0.13,0.0,0.13
Licking bees and pulping trees: The reign of a wasp queen - Kenny Coogan,Science & Technology,0.1883923266276207,0.0,0.1702105084458025,0.015,0.0,0.015
The physics of surfing - Nick Pizzo,Science & Technology,0.3506607427660059,0.1141640866873065,0.3149464570517202,0.015340909090909,0.0,0.015340909090909
Why do these deadly insects look like flowers?,Science & Technology,0.2657142857142857,0.0794871794871794,0.2514285714285714,0.0715079365079365,0.01,0.0715079365079365
Better know the Mona Lisa,Visual Arts,0.2499588731813795,0.0,0.145271727420065,0.0,0.0,0.0
SH | fun phonics | how to read,Literature & Language,0.2524696356275303,0.0452380952380952,0.2104183535762483,0.1205555555555555,0.0,0.1205555555555555
Prohibition: Banning alcohol was a bad idea... - Rod Phillips,Social Studies,0.2825798212005109,0.0296703296703296,0.1972523262178434,0.0964114832535885,0.0307017543859649,0.0964114832535885
How the COVID-19 vaccines were created so quickly - Kaitlyn Sadtler and Elizabeth Wayne,Health,0.4000206829783488,0.0133333333333333,0.188041718007393,0.0295454545454545,0.0,0.0295454545454545
How bones make blood - Melody Smith,Health,0.3526997597457956,0.1209523809523809,0.3260330930791289,0.0450980392156862,0.0138095238095238,0.0450980392156862
How soap kills the coronavirus,Public Health,0.3589779890113594,0.0956228956228956,0.292574240738868,0.0,0.0,0.0
What makes TB the world's most infectious killer? - Melvin Sanicas,Science & Technology,0.3744194041252865,0.0333333333333333,0.3130557677616501,0.0915079365079365,0.0,0.0915079365079365
The world's ugliest animal,Environmental Science,0.4269565217391304,0.1723809523809523,0.3358102766798419,0.2506584987329769,0.1163728075015374,0.2500719884690473
Why is this painting so shocking? - Iseult Gillespie,The Arts,0.3148914773382539,0.0322061191626409,0.1891380463614346,0.0886904761904761,0.065,0.0886904761904761
The imaginary king who changed the real world - Matteo Salvadore,Social Studies,0.4140949727156623,0.1787371619174275,0.3010117596324492,0.1853557553557553,0.0474358974358974,0.181026751026751
What happens when you lose a balloon?,Science & Technology,0.3524304602565472,0.0995238095238095,0.2978850057110926,0.1167728585708125,0.008893280632411,0.1077493168104286
The quest for the perfect apple,Science & Technology,0.245125373821026,0.1205404208194905,0.2178237865194387,0.0991168390433096,0.0,0.0924501723766429
3 bizarre (and delightful) ancient theories about bird migration - Lucy Cooke,Literature & Language,0.3523546170604994,0.091711229946524,0.2912183676889559,0.1566468253968254,0.08125,0.1566468253968254
Why perfect grades don't matter,Teaching & Education,0.3673052362707535,0.1541818181818181,0.3035121328224776,0.0,0.0,0.0
Can you trust your ears? (audio illusions),Health,0.3293037794828076,0.0498168498168498,0.3175390736004547,0.0,0.0,0.0
Why is my leg asleep?,Health,0.2820038828512011,0.0,0.1826156506999956,0.1087246963562753,0.0166666666666666,0.1048785425101214
Why don't we throw trash in volcanoes?,Science & Technology,0.094298245614035,0.0,0.094298245614035,0.0,0.0,0.0
Is life meaningless? And other absurd questions - Nina Medvinskaya,Philosophy,0.4383766233766233,0.1251551956815114,0.3219480519480519,0.2651623376623376,0.15,0.2651623376623376
"Why should you read ""Moby Dick""? - Sascha Morrell",Literature & Language,0.3972595520421607,0.1184992784992785,0.2886561264822134,0.1500080166746833,0.0,0.1500080166746833
Why do American schools have such long hours?,Teaching & Education,0.1950310559006211,0.0,0.1124913733609385,0.0519020216782365,0.0,0.0519020216782365
Here Comes Teacher Cat - Read aloud picture book,Literature,0.3726406926406926,0.1314327485380117,0.3504184704184704,0.142476869535693,0.0,0.142476869535693
What happens when nature goes viral?,Science & Technology,0.2728173850185235,0.025,0.2249561760187946,0.0743589743589743,0.025,0.0743589743589743
The myth of Loki and the master builder - Alex Gendler,Literature & Language,0.3131342570473005,0.0835005574136008,0.3131342570473005,0.0142857142857142,0.0,0.0142857142857142
How Thor got his hammer - Scott A. Mellor,Social Studies,0.3684742793438446,0.0794871794871795,0.3067526676222328,0.1905594666771137,0.0467857142857142,0.1805594666771137
"What is Juneteenth, and why is it important? - Karlos K. Hill and Soraya Field Fiorio",Social Studies,0.2483735727144935,0.0205128205128205,0.1724116501023453,0.092032967032967,0.009090909090909,0.0866758241758241
Why should you read Sylvia Plath? - Iseult Gillespie,Literature & Language,0.3003994098959774,0.0971040841009881,0.2286221406358706,0.16,0.1,0.16
There may be extraterrestrial life in our solar system - Augusto Carballido,Science & Technology,0.2102751977984176,0.0,0.1630529755761954,0.0311111111111111,0.0125,0.0311111111111111
The Princess and the Pea - Read aloud picture book,Literature,0.4546289394985047,0.2704238370325326,0.4081371060501495,0.1967224687077628,0.0166666666666666,0.1709255858520564
Can you solve the secret sauce riddle? - Alex Gendler,Problem Solving,0.3435652173913043,0.0577953447518665,0.2741739130434782,0.05,0.0,0.05
The secret society of the Great Dismal Swamp - Dan Sayers,Social Studies,0.4194646037074879,0.2301724137931034,0.2519748941760327,0.0420511341791618,0.0,0.0420511341791618
Why parrots can talk like humans,Life Sciences,0.3494492753623188,0.0928571428571428,0.2805024154589372,0.15,0.0,0.15
Can you solve the Ragnarok riddle? - Dan Finkel,Thinking & Learning,0.2941447622737945,0.0899550224887556,0.2467166890392696,0.1281818181818181,0.0,0.1281818181818181
What is depression? - Helen M. Farrell,Psychology,0.375454744604372,0.1717739546516334,0.3070437872500167,0.15,0.0,0.15
Why does smoke follow you around a fire?,Science & Technology,0.1325875211744777,0.0238095238095238,0.110848390739695,0.0420725108225108,0.0138888888888888,0.0420725108225108
How to deal with rejection,Psychology,0.3413860342555995,0.0666666666666666,0.2724795783926218,0.2035362395691209,0.0513636363636363,0.178827510342403
