Title,Category,Questions Average ROUGE-1,Questions Average ROUGE-2,Questions Average ROUGE-L,Options Average ROUGE-1,Options Average ROUGE-2,Options Average ROUGE-L
Performing brain surgery without a scalpel - Hyunsoo Joshua No,"Design, Engineering & Technology",0.3220374931581828,0.0501818181818181,0.3220374931581828,0.2072605662311544,0.0671645021645021,0.1925320594438241
How this disease changes the shape of your cells - Amber M. Yates,Health,0.5319568151147098,0.1832261649599111,0.4765721997300944,0.0111111111111111,0.0,0.0111111111111111
The counting by fives song | Counting songs,Numbers & Operations,0.342432212465196,0.0660685530250747,0.2395827800385521,0.1361111111111111,0.0,0.1361111111111111
Why do we have leap years?,Teaching & Education,0.1970146871008939,0.0,0.1694284802043422,0.1033294464090311,0.0,0.1033294464090311
Is binge watching bad for you?,Health,0.2263121421016158,0.0411111111111111,0.1432385537648695,0.0333333333333333,0.0,0.0333333333333333
Meet the microscopic life in your home--- and on your face - Anne Madden,"Design, Engineering & Technology",0.1626528614144713,0.0313846153846153,0.1626528614144713,0.0753088578088578,0.0,0.0615909090909091
Why do we wrinkle when wet?,Health,0.2419833392414037,0.0208333333333333,0.1848954271534916,0.0227272727272727,0.0138888888888888,0.0227272727272727
3D shapes song | Shapes for kids,Geometry,0.4578947368421052,0.0915032679738562,0.3326315789473684,0.35,0.1,0.35
The most common STI in the world - Emma Bryce,Literature & Language,0.3061052631578947,0.0363636363636363,0.2345497076023392,0.1222222222222222,0.0285714285714285,0.1222222222222222
Who was the world's first author? - Soraya Field Fiorio,Literature & Language,0.3234816462736374,0.048575712143928,0.1846991101223582,0.1076731601731601,0.0365079365079365,0.0976731601731601
Harvey Milk's radical vision of equality - Lillian Faderman,Social Studies,0.4426111111111111,0.0991484593837535,0.3539074074074074,0.1125,0.0833333333333333,0.1125
Is human evolution speeding up or slowing down? - Laurence Hurst,Science & Technology,0.268161393055726,0.0566748566748566,0.2085722865100978,0.0639097744360902,0.0,0.0639097744360902
The surprising similarities between Twister and intelligence,Health,0.4389818378021644,0.1631224689289205,0.3764511252714519,0.2098412698412698,0.0833333333333333,0.2098412698412698
Where will you be able to live in 20 years? - Carol Farbotko and Ingrid Boas,Science & Technology,0.3575,0.0809523809523809,0.2925,0.2271005325084272,0.129211229946524,0.2136115215194162
Why beavers are the smartest thing in fur pants,Science & Technology,0.4014273504273504,0.1307453416149068,0.2487692307692307,0.0584745265627618,0.0219492219492219,0.0553495265627618
Why we should draw more (and photograph less),Physical Fitness,0.2588108200116313,0.017391304347826,0.1701272736729126,0.1993642322589691,0.0339869281045751,0.1877570894018262
Can you solve the multiplying rabbits riddle? - Alex Gendler,Mathematics,0.3774803921568627,0.1704216073781291,0.3364803921568627,0.1063620589936379,0.0,0.1063620589936379
Art with Mati and Dada – Henri Matisse,Visual Arts,0.3388292752998635,0.0782964782964782,0.3137580502286384,0.0,0.0,0.0
Why don't haircuts hurt?,Science & Technology,0.3579998770668141,0.2,0.3344704653021083,0.1753898871130114,0.0528975358259245,0.1648343315574558
An Exercise in Self Compassion,Emotional Health,0.193425155088441,0.016,0.1826143442776303,0.1125,0.0666666666666666,0.1125
The secret language of trees - Camille Defrenne and Suzanne Simard,Health,0.4142547137432048,0.1288181993445151,0.3453482578802271,0.0467074592074592,0.0071428571428571,0.0467074592074592
The myth of the Sampo--- an infinite source of fortune and greed - Hanna-Ilona Härmävaara,Literature & Language,0.3149385755276358,0.1107142857142857,0.2753250489575874,0.041025641025641,0.0,0.041025641025641
The rise and fall of the Lakota Empire - Pekka Hämäläinen,History,0.3648985507246376,0.1977790325616412,0.332231884057971,0.0343589743589743,0.0,0.0343589743589743
The counting by tens song | Counting songs,Numbers & Operations,0.3362141372141372,0.1417667356797791,0.2723970893970894,0.26,0.0,0.26
Licking bees and pulping trees: The reign of a wasp queen - Kenny Coogan,Science & Technology,0.3895992243051066,0.0974358974358974,0.3004891187244128,0.1098120751610454,0.0,0.1060025513515216
SH | fun phonics | how to read,Literature & Language,0.2663461538461538,0.0866666666666666,0.2134615384615384,0.0,0.0,0.0
What makes neon signs glow? A 360 degree animation - Michael Lipman,"Design, Engineering & Technology",0.2160031016237912,0.0604444444444444,0.1851882868089764,0.0335227272727272,0.0,0.0335227272727272
Prohibition: Banning alcohol was a bad idea... - Rod Phillips,Social Studies,0.2690883801796581,0.0269360269360269,0.1483372935381049,0.0784722222222222,0.0125,0.0784722222222222
How the COVID-19 vaccines were created so quickly - Kaitlyn Sadtler and Elizabeth Wayne,Health,0.3279545454545454,0.0266666666666666,0.1577272727272727,0.0145833333333333,0.0,0.0145833333333333
How bones make blood - Melody Smith,Health,0.3591377420533431,0.1104761904761904,0.3324710753866764,0.1292705905205905,0.0253968253968253,0.1292705905205905
How soap kills the coronavirus,Public Health,0.4184729064039409,0.1706155786651142,0.3810686918445539,0.1894917582417582,0.0162337662337662,0.1796003016591251
What makes TB the world's most infectious killer? - Melvin Sanicas,Science & Technology,0.3875218737380536,0.019047619047619,0.3639924619733477,0.0225,0.0,0.0225
The world's ugliest animal,Environmental Science,0.4209315663024102,0.1102777777777777,0.2862559094784158,0.2132705911202536,0.0751915496427691,0.1969324920598212
Why is this painting so shocking? - Iseult Gillespie,The Arts,0.3304761904761905,0.0,0.2087619047619047,0.0522222222222222,0.0392857142857142,0.0522222222222222
The imaginary king who changed the real world - Matteo Salvadore,Social Studies,0.3782118956312504,0.131182073395644,0.3004002449163739,0.1805730286225642,0.0089285714285714,0.1570385313216195
What happens when you lose a balloon?,Science & Technology,0.4391086076395001,0.1593167701863354,0.3869346945960218,0.1659069326169709,0.0247351667939903,0.1502164240514624
The quest for the perfect apple,Science & Technology,0.3249602471491527,0.1606349206349206,0.2849602471491527,0.1838651301954889,0.0279034690799396,0.1523554633917045
3 bizarre (and delightful) ancient theories about bird migration - Lucy Cooke,Literature & Language,0.3748538011695906,0.1526617826617826,0.303375104427736,0.2630587269054761,0.0995603089720736,0.2366539742507235
Why perfect grades don't matter,Teaching & Education,0.3128809141940657,0.1455284552845528,0.2458751002405773,0.125,0.0,0.125
Can you trust your ears? (audio illusions),Health,0.2301589527816737,0.0,0.1540335047529998,0.1990651260504201,0.0196428571428571,0.1990651260504201
Why is my leg asleep?,Health,0.4378872468527641,0.0463030303030303,0.2982576172231345,0.0939200070673855,0.0169047619047619,0.0880376541262091
Why don't we throw trash in volcanoes?,Science & Technology,0.115079365079365,0.0,0.0873015873015872,0.0138888888888888,0.0,0.0138888888888888
Is life meaningless? And other absurd questions - Nina Medvinskaya,Philosophy,0.507480603132777,0.1953483709273183,0.4094736181692703,0.2439755119321683,0.1578947368421052,0.2439755119321683
"Why should you read ""Moby Dick""? - Sascha Morrell",Literature & Language,0.4589610389610389,0.2022647527910686,0.3487012987012987,0.1628347152964623,0.0,0.1628347152964623
Why do American schools have such long hours?,Teaching & Education,0.1826273073331897,0.0,0.1244573726926668,0.0327420020639834,0.0,0.0327420020639834
Here Comes Teacher Cat - Read aloud picture book,Literature,0.392859838023572,0.146031746031746,0.3536253882628064,0.0258823529411764,0.0,0.0258823529411764
What happens when nature goes viral?,Science & Technology,0.3858061288305191,0.1129877369007803,0.344665415884928,0.2103953558481422,0.0443055555555555,0.2013661497601126
The myth of Loki and the master builder - Alex Gendler,Literature & Language,0.4219960166874867,0.2072275459891558,0.3969960166874867,0.1455988455988456,0.00625,0.1455988455988456
How Thor got his hammer - Scott A. Mellor,Social Studies,0.2834871794871795,0.0,0.1981538461538461,0.1336230361709901,0.02,0.1336230361709901
"What is Juneteenth, and why is it important? - Karlos K. Hill and Soraya Field Fiorio",Social Studies,0.3572646793699425,0.1237073899040055,0.2623437179226653,0.0389957264957264,0.0,0.0389957264957264
Why should you read Sylvia Plath? - Iseult Gillespie,Literature & Language,0.3398990679616814,0.146029373026277,0.2371947773944143,0.55,0.35,0.55
There may be extraterrestrial life in our solar system - Augusto Carballido,Science & Technology,0.2396825396825396,0.0299465240641711,0.2119047619047619,0.0840961304777094,0.0166666666666666,0.0840961304777094
The Princess and the Pea - Read aloud picture book,Literature,0.4167532467532467,0.1510589768654285,0.3637229437229438,0.1238095238095238,0.01,0.0873809523809523
Can you solve the secret sauce riddle? - Alex Gendler,Problem Solving,0.319294155120242,0.0748828593222185,0.2879095397356267,0.05,0.0,0.05
The secret society of the Great Dismal Swamp - Dan Sayers,Social Studies,0.3682970822281167,0.1128787878787878,0.2586595932802829,0.0474206349206349,0.0,0.0474206349206349
Why parrots can talk like humans,Life Sciences,0.3409033724895794,0.0938870308435525,0.325518757104964,0.0181818181818181,0.0,0.0181818181818181
Can you solve the Ragnarok riddle? - Dan Finkel,Thinking & Learning,0.3067193675889328,0.0805860805860805,0.259966120835686,0.087063492063492,0.0,0.087063492063492
What is depression? - Helen M. Farrell,Psychology,0.354219452045539,0.2079047619047619,0.3394046372307241,0.1699999999999999,0.05,0.1699999999999999
Why does smoke follow you around a fire?,Science & Technology,0.2911263666412408,0.1255411255411255,0.2065853038393084,0.0407196969696969,0.0185185185185185,0.0407196969696969
How to deal with rejection,Psychology,0.2701120448179271,0.0267857142857142,0.1964425770308123,0.0676910078225867,0.0,0.0676910078225867
