Title,Category,Questions Average ROUGE-1,Questions Average ROUGE-2,Questions Average ROUGE-L,Options Average ROUGE-1,Options Average ROUGE-2,Options Average ROUGE-L
Volcanic eruption explained - Steven Anderson,Science & Technology,0.2480362379555928,0.07956112852664576,0.2184663454824745,0.1373963855650489,0.0071428571428571435,0.1373963855650489
The strange history of the world's most stolen painting - Noah Charney,Science & Technology,0.45193758986862437,0.17796893667861408,0.3794175173485518,0.13541666666666666,0.0590909090909091,0.13125
"Why should you read ""The God of Small Things"" by Arundhati Roy? - Laura Wright",Literature,0.381714064362214,0.18137074712926105,0.2720607570445809,0.06131313131313132,0.0,0.051313131313131324
Performing brain surgery without a scalpel - Hyunsoo Joshua No,"Design, Engineering & Technology",0.42007992007992,0.13119106699751862,0.3650682650682651,0.15048626210390917,0.030952380952380953,0.15048626210390917
How this disease changes the shape of your cells - Amber M. Yates,Health,0.4307753340570678,0.20694186446508428,0.41259351587524956,0.0,0.0,0.0
The counting by fives song | Counting songs,Numbers & Operations,0.3563892046650668,0.12445014245014245,0.26587652449721416,0.03333333333333333,0.0,0.03333333333333333
Why do we have leap years?,Teaching & Education,0,0,0,0,0,0
Is binge watching bad for you?,Health,0.1871052170182605,0.026726568005637774,0.1301991681122116,0.018942307692307692,0.0,0.018942307692307692
Meet the microscopic life in your home--- and on your face - Anne Madden,"Design, Engineering & Technology",0.1560866910866911,0.0,0.1560866910866911,0.11652777777777779,0.016666666666666666,0.11652777777777779
Why do we wrinkle when wet?,Health,0.22395530395530394,0.030952380952380953,0.14685610685610684,0.02,0.0125,0.02
3D shapes song | Shapes for kids,Geometry,0.511578947368421,0.19066293183940242,0.38447368421052636,0.65,0.2,0.65
The most common STI in the world - Emma Bryce,Literature & Language,0.34076146076146074,0.050724637681159424,0.25762859362859364,0.06972222222222223,0.0,0.06972222222222223
Who was the world's first author? - Soraya Field Fiorio,Literature & Language,0.2632186772580261,0.017391304347826087,0.18559036329694473,0.08901515151515152,0.0,0.08901515151515152
Harvey Milk's radical vision of equality - Lillian Faderman,Social Studies,0.4947587213545468,0.2431409295352324,0.4411875638592907,0.05625,0.0,0.05625
Is human evolution speeding up or slowing down? - Laurence Hurst,Science & Technology,0.22428096998012625,0.026666666666666665,0.18067631881733554,0.05908225108225108,0.004999999999999999,0.054320346320346324
The surprising similarities between Twister and intelligence,Health,0.3422988505747126,0.1077922077922078,0.2685057471264368,0.1532056832056832,0.05,0.1455133755133755
Where will you be able to live in 20 years? - Carol Farbotko and Ingrid Boas,Science & Technology,0.25779091710393215,0.013333333333333332,0.1981784713554145,0.10092830114501941,0.013247863247863248,0.08484642979999017
Why beavers are the smartest thing in fur pants,Science & Technology,0.40969934640522876,0.1142857142857143,0.2777254901960784,0.06844393592677345,0.03369565217391304,0.062109253065774805
Why we should draw more (and photograph less),Physical Fitness,0.18054834054834054,0.028903225806451615,0.13842712842712843,0.12822435734200438,0.0,0.11877991289755996
The history of manners,Psychology,0.22263162125231087,0.014814814814814817,0.18338397234948958,0.0,0.0,0.0
Can you solve the multiplying rabbits riddle? - Alex Gendler,Mathematics,0.2944018186984939,0.06904761904761905,0.2944018186984939,0.06547619047619048,0.0,0.06547619047619048
Art with Mati and Dada – Henri Matisse,Visual Arts,0.2926712176712177,0.04523809523809524,0.23688256188256185,0.08946789321789321,0.0,0.07835678210678211
Why don't haircuts hurt?,Science & Technology,0.3122373949579832,0.019230769230769232,0.24527310924369747,0.08391449485199486,0.0,0.07964099057849057
