Title,Category,Questions Average BLEU,Options Average BLEU
Why do these deadly insects look like flowers?,Science & Technology,0.7243447130806258,0.428958734622505
SH | fun phonics | how to read,Literature & Language,0.7084720646468723,0.5088172915679967
What makes neon signs glow? A 360 degree animation - Michael Lipman,"Design, Engineering & Technology",0.7300209719082968,0.6482218844650199
Prohibition: Banning alcohol was a bad idea... - Rod Phillips,Social Studies,0.7198545249175494,0.564993107619796
How the COVID-19 vaccines were created so quickly - Kaitlyn Sadtler and Elizabeth Wayne,Health,0.7949861847510798,0.3723475186886897
How bones make blood - Melody Smith,Health,0.79369652108509,0.3538953012470349
How soap kills the coronavirus,Public Health,0.7032732907956512,0.3978603697171385
What makes TB the world's most infectious killer? - Melvin Sanicas,Science & Technology,0.6976156762994395,0.6975116999514923
The world's ugliest animal,Environmental Science,0.7329026829240733,0.182828789947289
Why is this painting so shocking? - Iseult Gillespie,The Arts,0.7092659968910221,0.5128292456900845
The imaginary king who changed the real world - Matteo Salvadore,Social Studies,0.7191971611150849,0.3730658363993503
What happens when you lose a balloon?,Science & Technology,0.7452233514190343,0.5508143514266421
The quest for the perfect apple,Science & Technology,0.7686546295515811,0.4452140594454404
3 bizarre (and delightful) ancient theories about bird migration - Lucy Cooke,Literature & Language,0.7780285914208596,0.2868124493605054
Why perfect grades don't matter,Teaching & Education,0.6813824136562919,1.0
Can you trust your ears? (audio illusions),Health,0.7057799389392005,0.3917690018788909
Why is my leg asleep?,Health,0.747292875840712,0.4147450640620048
Why don't we throw trash in volcanoes?,Science & Technology,0.6957820341875489,0.5455462367747703
Is life meaningless? And other absurd questions - Nina Medvinskaya,Philosophy,0.7270886308253396,0.567247284576269
"Why should you read ""Moby Dick""? - Sascha Morrell",Literature & Language,0.7565781284471843,0.3596676468137912
Why do American schools have such long hours?,Teaching & Education,0.7317056368265705,0.6431835471204355
Here Comes Teacher Cat - Read aloud picture book,Literature,0.7534846204534897,0.2703665314083678
The myth of Loki and the master builder - Alex Gendler,Literature & Language,0.7043623246357062,0.4483615727805953
How Thor got his hammer - Scott A. Mellor,Social Studies,0.7171947445352563,0.4800025653892177
"What is Juneteenth, and why is it important? - Karlos K. Hill and Soraya Field Fiorio",Social Studies,0.7315198365104991,0.4983710870206079
Why should you read Sylvia Plath? - Iseult Gillespie,Literature & Language,0.7659480369870171,0.5801554956228905
There may be extraterrestrial life in our solar system - Augusto Carballido,Science & Technology,0.6689244734161404,0.5651383872737644
The Princess and the Pea - Read aloud picture book,Literature,0.7404029151185479,0.4591667518909326
Can you solve the secret sauce riddle? - Alex Gendler,Problem Solving,0.7389736781201307,0.6735759107413234
The secret society of the Great Dismal Swamp - Dan Sayers,Social Studies,0.6762565359871688,0.5339490450266413
Why parrots can talk like humans,Life Sciences,0.7211903221719527,0.5021752652193385
Can you solve the Ragnarok riddle? - Dan Finkel,Thinking & Learning,0.6690016898757112,0.530721849962912
What is depression? - Helen M. Farrell,Psychology,0.7488792969358786,0.7237211357305021
How to deal with rejection,Psychology,0.7210623794758021,0.2657209356182043
