Title,Category,Questions Average BLEU,Options Average BLEU
The rise and fall of the Lakota Empire - Pekka Hämäläinen,History,0.723464295521395,0.8688229529426159
The counting by tens song | Counting songs,Numbers & Operations,0.7342785716837777,0.1384078354959035
Licking bees and pulping trees: The reign of a wasp queen - Kenny Coogan,Science & Technology,0.7694134433956892,0.4623589792587497
SH | fun phonics | how to read,Literature & Language,0.6910020293899222,0.5563339679527091
What makes neon signs glow? A 360 degree animation - Michael Lipman,"Design, Engineering & Technology",0.6857760379107319,0.7592570204038803
Prohibition: Banning alcohol was a bad idea... - Rod Phillips,Social Studies,0.6987072538682171,0.5439332679930239
How the COVID-19 vaccines were created so quickly - Kaitlyn Sadtler and Elizabeth Wayne,Health,0.7829377019818908,0.3497975813929183
How bones make blood - Melody Smith,Health,0.766522392202713,0.3936987715899496
How soap kills the coronavirus,Public Health,0.675800314490535,0.273306336487458
What makes TB the world's most infectious killer? - Melvin Sanicas,Science & Technology,0.7202412766681224,0.6692366859041716
The world's ugliest animal,Environmental Science,0.7340015173308098,0.1722624240496253
Why is this painting so shocking? - Iseult Gillespie,The Arts,0.6910139848463572,0.538003097776137
The imaginary king who changed the real world - Matteo Salvadore,Social Studies,0.7015802040166853,0.3453798043605635
What happens when you lose a balloon?,Science & Technology,0.7073022648541886,0.3842460563624292
The quest for the perfect apple,Science & Technology,0.704959182095518,0.4121757153539502
3 bizarre (and delightful) ancient theories about bird migration - Lucy Cooke,Literature & Language,0.7064837789370095,0.172515411307761
Why perfect grades don't matter,Teaching & Education,0.61909519920246,0.9903602003609844
Can you trust your ears? (audio illusions),Health,0.6135825022890051,0.3112488113322537
Why is my leg asleep?,Health,0.7357968125558799,0.3960558449148946
Why don't we throw trash in volcanoes?,Science & Technology,0.6652585903795702,0.5075195245437201
Is life meaningless? And other absurd questions - Nina Medvinskaya,Philosophy,0.7577777052284826,0.2407461829915424
"Why should you read ""Moby Dick""? - Sascha Morrell",Literature & Language,0.7505537933554798,0.3406174623329511
Why do American schools have such long hours?,Teaching & Education,0.6957330126812098,0.5417146929221308
Here Comes Teacher Cat - Read aloud picture book,Literature,0.729760451807379,0.1841872269105777
What happens when nature goes viral?,Science & Technology,0.7120676539375842,0.4258682711341359
The myth of Loki and the master builder - Alex Gendler,Literature & Language,0.7176472852213812,0.4821193311085249
How Thor got his hammer - Scott A. Mellor,Social Studies,0.7199341905472189,0.5478513568505178
"What is Juneteenth, and why is it important? - Karlos K. Hill and Soraya Field Fiorio",Social Studies,0.7197341320842555,0.5325429466577591
Why should you read Sylvia Plath? - Iseult Gillespie,Literature & Language,0.6793821479434305,0.7384275952574738
There may be extraterrestrial life in our solar system - Augusto Carballido,Science & Technology,0.6445767290582094,0.533958329859883
The Princess and the Pea - Read aloud picture book,Literature,0.7385104849427726,0.4011832956283029
Can you solve the secret sauce riddle? - Alex Gendler,Problem Solving,0.7218358273157253,0.3063322538161627
The secret society of the Great Dismal Swamp - Dan Sayers,Social Studies,0.7230989518941209,0.4185557501161871
Why parrots can talk like humans,Life Sciences,0.7129347906969199,0.5243063756040199
Can you solve the Ragnarok riddle? - Dan Finkel,Thinking & Learning,0.6693615586290685,0.575554230593927
What is depression? - Helen M. Farrell,Psychology,0.7086671512772729,0.596772473468158
Why does smoke follow you around a fire?,Science & Technology,0.6885436254637394,0.5040935718981486
How to deal with rejection,Psychology,0.695065044772676,0.3702038200881857
