Title,Category,Questions Average ROUGE-1,Questions Average ROUGE-2,Questions Average ROUGE-L,Options Average ROUGE-1,Options Average ROUGE-2,Options Average ROUGE-L
Food waste causes climate change. Here's how we stop it,Science & Technology,0.5198412698412699,0.2937622377622378,0.4610449735449736,0.14727272727272728,0.0,0.14727272727272728
"How do self-driving cars ""see""? - Sajan Saini","Design, Engineering & Technology",0.35622591362126244,0.17042293554642982,0.3015267626430417,0.07287942449707156,0.014285714285714285,0.06778138528138528
Why is meningitis so dangerous? - Melvin Sanicas,Health,0.3021812596006145,0.050156739811912224,0.20304147465437788,0.26364468864468865,0.154,0.26364468864468865
What is phantom traffic and why is it ruining your life? - Benjamin Seibold,"Design, Engineering & Technology",0.3350395913154534,0.07407407407407407,0.22582375478927202,0.04967050779121718,0.0,0.04967050779121718
The race to decode a mysterious language - Susan Lupack,Linguistics,0.30075980823591536,0.1417016806722689,0.287426474902582,0.1348266499582289,0.041666666666666664,0.1137155388471178
What if all the ice melted on Earth?,Science & Technology,0.3807469654528478,0.03529411764705882,0.2616619981325864,0.04367063492063492,0.0,0.04367063492063492
Why are you always tired?,Health,0.2522097315200763,0.0,0.1637320533872258,0.0,0.0,0.0
"The life, legacy & assassination of an African revolutionary - Lisa Janae Bacon",History,0.40607553366174054,0.21134421134421136,0.3751231527093596,0.05,0.05,0.05
I Like Myself - Children's books read aloud,Literature,0.1436263736263736,0.0,0.11684065934065932,0.01,0.0,0.01
What is schizophrenia? - Anees Bahji,Health,0.3947089947089947,0.12915789473684208,0.26878306878306873,0.0,0.0,0.0
How do pelicans survive their death-defying dives?,Environmental Science,0.2825586143663947,0.03643263757115749,0.21032753160899614,0.1386904761904762,0.0,0.1386904761904762
The truth about electroconvulsive therapy (ECT) - Helen M. Farrell,Health,0.3887267576054762,0.10210526315789474,0.33497181689401373,0.03333333333333333,0.025,0.03333333333333333
What is imposter syndrome and how can you combat it? - Elizabeth Cox,Psychology,0.4098729096989967,0.18869010470841135,0.3032874661570314,0.1626190476190476,0.03538461538461538,0.1626190476190476
Fabulous food chains,Environmental Science,0.49649831649831644,0.2974603174603175,0.455016835016835,0.15329764361885106,0.10605042016806723,0.15329764361885106
How An Igloo Keeps You Warm,"Design, Engineering & Technology",0.30002831917374645,0.03822222222222223,0.25373202287745017,0.06209150326797387,0.0,0.05620915032679739
Infinity according to Jorge Luis Borges - Ilan Stavans,Health,0.2719486004191886,0.0,0.2215163659869542,0.08828865578865579,0.0,0.08828865578865579
Volcanic eruption explained - Steven Anderson,Science & Technology,0.21857131543517858,0.06352080123266564,0.19534727171933158,0.07003550543024227,0.0,0.057093730703570524
The strange history of the world's most stolen painting - Noah Charney,Science & Technology,0.3995571351070072,0.18530075187969924,0.35221930669501,0.07830111379175855,0.019735166793990323,0.07367926505226276
"Why should you read ""The God of Small Things"" by Arundhati Roy? - Laura Wright",Literature,0.38341137123745817,0.12698412698412698,0.27264214046822743,0.07928571428571429,0.0,0.0692857142857143
Performing brain surgery without a scalpel - Hyunsoo Joshua No,"Design, Engineering & Technology",0.35721454173067074,0.16166059827229243,0.31540809011776755,0.1538317440213725,0.035416666666666666,0.14345592702790844
How this disease changes the shape of your cells - Amber M. Yates,Health,0.3579601969350253,0.1319191800142217,0.30559656057138895,0.0,0.0,0.0
The counting by fives song | Counting songs,Numbers & Operations,0.27900432900432903,0.02105263157894737,0.15930735930735934,0.075,0.0,0.075
Why do we have leap years?,Teaching & Education,0.189003589003589,0.03666666666666667,0.189003589003589,0.024081196581196583,0.0,0.024081196581196583
Is binge watching bad for you?,Health,0.1795005807200929,0.061309041835357625,0.13141695702671313,0.06447552447552449,0.0,0.06447552447552449
Meet the microscopic life in your home--- and on your face - Anne Madden,"Design, Engineering & Technology",0.1589325164763761,0.0,0.14138865682725332,0.19675925925925927,0.125,0.16087962962962962
Why do we wrinkle when wet?,Health,0.3225054945054945,0.034782608695652174,0.1683956043956044,0.0,0.0,0.0
3D shapes song | Shapes for kids,Geometry,0.36874613003095974,0.05210084033613445,0.27002063983488134,0.0,0.0,0.0
The most common STI in the world - Emma Bryce,Literature & Language,0.411864067966017,0.152046783625731,0.36688655672163917,0.09178571428571428,0.016666666666666666,0.09178571428571428
Who was the world's first author? - Soraya Field Fiorio,Literature & Language,0.2783227299016773,0.0803921568627451,0.20359745517640254,0.01213235294117647,0.0,0.01213235294117647
Harvey Milk's radical vision of equality - Lillian Faderman,Social Studies,0.473549928332537,0.14853479853479853,0.3693454371715241,0.04484126984126985,0.0,0.039841269841269844
Is human evolution speeding up or slowing down? - Laurence Hurst,Science & Technology,0.22941241685144123,0.02358974358974359,0.13147450110864745,0.06882403686112126,0.004761904761904762,0.046537622295294935
The surprising similarities between Twister and intelligence,Health,0.3364468864468864,0.11905901116427434,0.30201465201465194,0.16573354806113427,0.08703703703703702,0.16573354806113427
Where will you be able to live in 20 years? - Carol Farbotko and Ingrid Boas,Science & Technology,0.2629964460671498,0.034845735027223226,0.24042092937398607,0.13145104895104898,0.06262626262626263,0.12645104895104894
Why beavers are the smartest thing in fur pants,Science & Technology,0.3325850619968267,0.02,0.19847995142112793,0.014285714285714287,0.0,0.014285714285714287
Why we should draw more (and photograph less),Physical Fitness,0.20327956989247312,0.04530825496342737,0.1403763440860215,0.22219567970728962,0.05766806722689075,0.19825628576789564
The history of manners,Psychology,0.1743586936690385,0.0,0.1285914979018427,0.0,0.0,0.0
Can you solve the multiplying rabbits riddle? - Alex Gendler,Mathematics,0.2740056022408964,0.05,0.2740056022408964,0.05769230769230769,0.0,0.05769230769230769
Art with Mati and Dada – Henri Matisse,Visual Arts,0.2058598406424493,0.0380952380952381,0.151239099065186,0.01666666666666667,0.0,0.01666666666666667
Why don't haircuts hurt?,Science & Technology,0.409000442282176,0.23823529411764707,0.409000442282176,0.12985332628327984,0.0,0.1184576495915505
An Exercise in Self Compassion,Emotional Health,0.20345765345765346,0.032,0.18864283864283865,0.125,0.05,0.125
The secret language of trees - Camille Defrenne and Suzanne Simard,Health,0.3107843137254902,0.0743859649122807,0.3107843137254902,0.03977272727272728,0.01111111111111111,0.03977272727272728
The myth of the Sampo--- an infinite source of fortune and greed - Hanna-Ilona Härmävaara,Literature & Language,0.34737812911725957,0.16785714285714287,0.30737812911725954,0.03068181818181818,0.0,0.03068181818181818
Why some people don't have an inner monologue,Psychology,0.30954545454545457,0.11934065934065936,0.2578787878787879,0.09067460317460319,0.0,0.09067460317460319
Can you survive nuclear fallout? - Brooke Buddemeier and Jessica S. Wieder,Science & Technology,0.34154042888058234,0.17764069264069265,0.31077119811135157,0.03575757575757575,0.0,0.03575757575757575
The rise and fall of the Lakota Empire - Pekka Hämäläinen,History,0.2834871794871795,0.09878260869565218,0.25267236467236465,0.0625,0.0,0.0625
Climate change will displace millions. Here's how we prepare - Colette Pichon Battle,Science & Technology,0.18105820105820108,0.029670329670329676,0.16677248677248677,0.0,0.0,0.0
The counting by tens song | Counting songs,Numbers & Operations,0.33016042780748667,0.13161290322580646,0.2816755793226381,0.10285714285714284,0.0,0.10285714285714284
Licking bees and pulping trees: The reign of a wasp queen - Kenny Coogan,Science & Technology,0.22143358395989976,0.021052631578947368,0.16733834586466165,0.03666666666666667,0.0,0.03666666666666667
The physics of surfing - Nick Pizzo,Science & Technology,0.29121212121212114,0.046753246753246755,0.29121212121212114,0.1810588023088023,0.07291666666666666,0.16912698412698413
Why do these deadly insects look like flowers?,Science & Technology,0.20181887078438807,0.03333333333333333,0.17264115195149682,0.014285714285714287,0.0,0.014285714285714287
Better know the Mona Lisa,Visual Arts,0.2308080808080808,0.0,0.16262626262626262,0.011111111111111112,0.0,0.011111111111111112
SH | fun phonics | how to read,Literature & Language,0.24692307692307694,0.0792929292929293,0.24692307692307694,0.0,0.0,0.0
What makes neon signs glow? A 360 degree animation - Michael Lipman,"Design, Engineering & Technology",0.3224316730523627,0.050782608695652175,0.19321583652618132,0.0,0.0,0.0
Prohibition: Banning alcohol was a bad idea... - Rod Phillips,Social Studies,0.3651979212737727,0.06315789473684211,0.21541537667698663,0.085,0.04583333333333333,0.085
How the COVID-19 vaccines were created so quickly - Kaitlyn Sadtler and Elizabeth Wayne,Health,0.33491239942852846,0.027586206896551724,0.19831566283179186,0.041993464052287585,0.01666666666666667,0.041993464052287585
The science of Flint's water crisis,Public Health,0.22737821565407773,0.0,0.1573326035395001,0.011363636363636362,0.0,0.011363636363636362
How bones make blood - Melody Smith,Health,0.3571184371184371,0.11066615814899569,0.3226862026862027,0.17780885780885783,0.06428571428571428,0.16344988344988345
How soap kills the coronavirus,Public Health,0.4050965719486298,0.15997445721583653,0.3464253210638083,0.21737179487179487,0.1,0.21037878787878786
What makes TB the world's most infectious killer? - Melvin Sanicas,Science & Technology,0.41113445378151264,0.03333333333333333,0.34054621848739497,0.09496067657832365,0.006666666666666666,0.09496067657832365
The world's ugliest animal,Environmental Science,0.4289459815546772,0.12294372294372295,0.2860474308300395,0.17496432433688805,0.029643338143338145,0.15126883081380832
Why is this painting so shocking? - Iseult Gillespie,The Arts,0.3880838669563936,0.05996833516015102,0.21509456505714414,0.24706709956709955,0.085,0.24047369297369298
The imaginary king who changed the real world - Matteo Salvadore,Social Studies,0.30467443864028304,0.08893288839451244,0.24059276165538024,0.13495335933416427,0.0,0.12210995274075769
What happens when you lose a balloon?,Science & Technology,0.300071495352802,0.08747474747474748,0.27901886377385465,0.12669351073762838,0.03006926406926407,0.11414993775287892
The quest for the perfect apple,Science & Technology,0.24102564102564097,0.05174825174825175,0.15384615384615383,0.023674242424242424,0.0,0.023674242424242424
3 bizarre (and delightful) ancient theories about bird migration - Lucy Cooke,Literature & Language,0.2963817663817664,0.030952380952380953,0.22701566951566948,0.12728057889822594,0.041666666666666664,0.12551587301587303
Why perfect grades don't matter,Teaching & Education,0.19246031746031747,0.0,0.19246031746031747,0.0,0.0,0.0
Can you trust your ears? (audio illusions),Health,0.22661253561253564,0.028571428571428574,0.20161253561253564,0.09700209706014659,0.05083333333333333,0.09315594321399276
Why is my leg asleep?,Health,0.3093191865605659,0.029100529100529106,0.22588859416445622,0.10603896103896102,0.005,0.10603896103896102
Why don't we throw trash in volcanoes?,Science & Technology,0.08595520421607378,0.0,0.08595520421607378,0.0,0.0,0.0
Is life meaningless? And other absurd questions - Nina Medvinskaya,Philosophy,0.36238095238095236,0.1464327485380117,0.31238095238095237,0.04940476190476191,0.0,0.04940476190476191
"Why should you read ""Moby Dick""? - Sascha Morrell",Literature & Language,0.41213134691395564,0.12930735930735932,0.3227374075200162,0.050946275946275946,0.0,0.050946275946275946
Why do American schools have such long hours?,Teaching & Education,0.2005249744380179,0.02,0.12556961252613424,0.04869888423596864,0.006250000000000001,0.044032217569301965
Here Comes Teacher Cat - Read aloud picture book,Literature,0.45237116506681724,0.1560357415277324,0.40164652738565787,0.053730158730158725,0.0,0.053730158730158725
What happens when nature goes viral?,Science & Technology,0.27016807385780794,0.059259259259259255,0.25637497040953205,0.07788211788211788,0.02,0.07788211788211788
The myth of Loki and the master builder - Alex Gendler,Literature & Language,0.4644444444444445,0.1953216374269006,0.3822222222222222,0.3,0.0,0.3
How Thor got his hammer - Scott A. Mellor,Social Studies,0.2929004329004329,0.05,0.27290043290043287,0.057131416466454844,0.0,0.0519026582965202
Helping others makes us happier--- but it matters how we do it - Elizabeth Dunn,Psychology,0.32889452011403236,0.11013431013431015,0.27301868862844475,0.07606776393541101,0.01,0.07606776393541101
"What is Juneteenth, and why is it important? - Karlos K. Hill and Soraya Field Fiorio",Social Studies,0.24574603174603174,0.01739130434782609,0.16612698412698415,0.16467337487074332,0.04040448715371316,0.16138390118653279
Why should you read Sylvia Plath? - Iseult Gillespie,Literature & Language,0.31580746738641474,0.15173453996983408,0.2571479982006298,0.15,0.1,0.15
There may be extraterrestrial life in our solar system - Augusto Carballido,Science & Technology,0.2734606263301916,0.05,0.22006932198236545,0.0,0.0,0.0
The Princess and the Pea - Read aloud picture book,Literature,0.4696796536796537,0.2674184526299386,0.41645021645021646,0.11563407181054242,0.012222222222222223,0.10149987267634328
Can you solve the secret sauce riddle? - Alex Gendler,Problem Solving,0.4444444444444445,0.03418181818181818,0.3436026936026936,0.0,0.0,0.0
The secret society of the Great Dismal Swamp - Dan Sayers,Social Studies,0.41071428571428575,0.2328205128205128,0.2571428571428572,0.007692307692307691,0.0,0.007692307692307691
Why parrots can talk like humans,Life Sciences,0.3114162826420891,0.09153605015673981,0.24156067588325653,0.08269230769230769,0.0,0.08269230769230769
Your brain hallucinates your conscious reality - Anil Seth,"Consciousness, Sensation and Perception",0.3503380662609872,0.08466329966329966,0.23745774171737666,0.0,0.0,0.0
Can you solve the Ragnarok riddle? - Dan Finkel,Thinking & Learning,0.2594734310523784,0.07905882352941176,0.23523100680995418,0.018333333333333333,0.0,0.018333333333333333
What is depression? - Helen M. Farrell,Psychology,0.31016623444467245,0.13197217180883242,0.2843597828317692,0.145,0.0,0.145
Why does smoke follow you around a fire?,Science & Technology,0.1435340022296544,0.022727272727272724,0.12270066889632106,0.0,0.0,0.0
How to deal with rejection,Psychology,0.29936006022962547,0.018181818181818184,0.1837003576134011,0.13115884072927417,0.014358974358974357,0.10067777380857876
