Title,Category,Questions Average ROUGE-1,Questions Average ROUGE-2,Questions Average ROUGE-L,Options Average ROUGE-1,Options Average ROUGE-2,Options Average ROUGE-L
The counting by fives song | Counting songs,Numbers & Operations,0.25032478632478633,0.03339130434782609,0.2061766381766382,0.125,0.0,0.125
Why do we have leap years?,Teaching & Education,0.16206860494716568,0.0,0.1482755014988898,0.07039682539682539,0.0,0.07039682539682539
Is binge watching bad for you?,Health,0.21387428289867313,0.010256410256410255,0.1593224052370394,0.0,0.0,0.0
Meet the microscopic life in your home--- and on your face - Anne Madden,"Design, Engineering & Technology",0.15628713326180382,0.0,0.13810531507998564,0.1351923076923077,0.08333333333333333,0.1226923076923077
Why do we wrinkle when wet?,Health,0.30278335905361103,0.017241379310344827,0.15567362946092936,0.05048076923076923,0.032196969696969696,0.05048076923076923
3D shapes song | Shapes for kids,Geometry,0.41875816993464055,0.10880952380952383,0.2772549019607843,0.3,0.0,0.3
The most common STI in the world - Emma Bryce,Literature & Language,0.4148588863463005,0.17028265851795263,0.3574675819984744,0.16595238095238096,0.028571428571428574,0.15484126984126984
Who was the world's first author? - Soraya Field Fiorio,Literature & Language,0.2904253393665158,0.03333333333333333,0.16521266968325793,0.0125,0.0,0.0125
Harvey Milk's radical vision of equality - Lillian Faderman,Social Studies,0.4182020202020202,0.10357312252964428,0.30254545454545456,0.068989898989899,0.009999999999999998,0.068989898989899
Is human evolution speeding up or slowing down? - Laurence Hurst,Science & Technology,0.16504602341061453,0.015384615384615385,0.10631586468045581,0.046515151515151516,0.015384615384615382,0.046515151515151516
The surprising similarities between Twister and intelligence,Health,0.31025374625374624,0.06610925306577481,0.20134665334665333,0.21722222222222226,0.16428571428571428,0.21722222222222226
Where will you be able to live in 20 years? - Carol Farbotko and Ingrid Boas,Science & Technology,0.27612552167031346,0.02490421455938697,0.20452030542113434,0.14931850012732367,0.008333333333333335,0.1312629445717681
Why beavers are the smartest thing in fur pants,Science & Technology,0.35172893772893776,0.035573122529644265,0.1984835164835165,0.0,0.0,0.0
Why we should draw more (and photograph less),Physical Fitness,0.1839835284541167,0.04455128205128205,0.12544959180253298,0.08908067206122125,0.012142857142857143,0.0811598489230068
The history of manners,Psychology,0.24574915824915827,0.036,0.20361952861952864,0.0,0.0,0.0
Can you solve the multiplying rabbits riddle? - Alex Gendler,Mathematics,0.43011673568949105,0.19258145363408521,0.38801147253159635,0.09499490705373058,0.0,0.09499490705373058
Art with Mati and Dada – Henri Matisse,Visual Arts,0.2447669977081742,0.0,0.14852049910873438,0.0,0.0,0.0
Why don't haircuts hurt?,Science & Technology,0.45062388591800356,0.26552706552706545,0.4114081996434938,0.11741221741221743,0.016666666666666666,0.09523746234272551
An Exercise in Self Compassion,Emotional Health,0.150231884057971,0.0,0.11684057971014494,0.05686868686868687,0.0,0.05686868686868687
The secret language of trees - Camille Defrenne and Suzanne Simard,Health,0.35803508771929826,0.0707516339869281,0.30098245614035085,0.05122529644268774,0.028373015873015873,0.05122529644268774
The myth of the Sampo--- an infinite source of fortune and greed - Hanna-Ilona Härmävaara,Literature & Language,0.3203867316390002,0.16522761151244122,0.2839494846754375,0.06769230769230769,0.0,0.06769230769230769
Why some people don't have an inner monologue,Psychology,0.30234590486912466,0.10523809523809524,0.2373459048691247,0.0,0.0,0.0
Can you survive nuclear fallout? - Brooke Buddemeier and Jessica S. Wieder,Science & Technology,0.2854285714285715,0.11983524027459955,0.23979894179894176,0.04910376173534069,0.0,0.04910376173534069
The rise and fall of the Lakota Empire - Pekka Hämäläinen,History,0.34377034559643255,0.17887257669866366,0.2957190635451505,0.008333333333333333,0.0,0.008333333333333333
Climate change will displace millions. Here's how we prepare - Colette Pichon Battle,Science & Technology,0.2927557229788467,0.07001424501424501,0.25340481019994204,0.0,0.0,0.0
The counting by tens song | Counting songs,Numbers & Operations,0.3020382965199428,0.11199287574257984,0.2731350707134912,0.2342857142857143,0.0,0.2342857142857143
Licking bees and pulping trees: The reign of a wasp queen - Kenny Coogan,Science & Technology,0.3883096903096903,0.13333333333333333,0.3541278721278721,0.15,0.1,0.15
The physics of surfing - Nick Pizzo,Science & Technology,0.2613003663003663,0.02222222222222222,0.23053113553113552,0.08854079254079254,0.004347826086956523,0.08454079254079254
Why do these deadly insects look like flowers?,Science & Technology,0.28154545454545454,0.030769230769230764,0.23836363636363633,0.008333333333333333,0.0,0.008333333333333333
Better know the Mona Lisa,Visual Arts,0.25499389499389497,0.022932022932022934,0.14601546601546603,0.0,0.0,0.0
SH | fun phonics | how to read,Literature & Language,0.30217878028404344,0.14894669538295868,0.30217878028404344,0.0,0.0,0.0
What makes neon signs glow? A 360 degree animation - Michael Lipman,"Design, Engineering & Technology",0.3207098087098087,0.10444393592677344,0.23946275946275947,0.030882352941176465,0.0,0.030882352941176465
Prohibition: Banning alcohol was a bad idea... - Rod Phillips,Social Studies,0.3305860805860806,0.12057416267942585,0.24981684981684982,0.11227124183006536,0.0071428571428571435,0.11227124183006536
How the COVID-19 vaccines were created so quickly - Kaitlyn Sadtler and Elizabeth Wayne,Health,0.2946734424995294,0.025806451612903226,0.1761565970261622,0.010000000000000002,0.0,0.010000000000000002
The science of Flint's water crisis,Public Health,0.2004848613544266,0.0,0.14146555537859887,0.011111111111111112,0.0,0.011111111111111112
How bones make blood - Melody Smith,Health,0.31466404884307697,0.08983022774327122,0.286899342960724,0.05409090909090909,0.0,0.05409090909090909
How soap kills the coronavirus,Public Health,0.4235864661654135,0.13743589743589743,0.36301503759398496,0.125,0.05,0.125
What makes TB the world's most infectious killer? - Melvin Sanicas,Science & Technology,0.34375350140056027,0.03333333333333333,0.29669467787114845,0.13028971028971031,0.08333333333333333,0.13028971028971031
The world's ugliest animal,Environmental Science,0.41928571428571426,0.14326458565589,0.3181168831168831,0.22737178379192896,0.07850855041644515,0.21259177822244973
Why is this painting so shocking? - Iseult Gillespie,The Arts,0.2875541125541125,0.0,0.16056998556998556,0.1713131313131313,0.03928571428571429,0.1713131313131313
The imaginary king who changed the real world - Matteo Salvadore,Social Studies,0.4006105685193561,0.1507486000589449,0.2778586402474056,0.14298201798201798,0.0,0.10516233766233767
What happens when you lose a balloon?,Science & Technology,0.3823931623931624,0.051515151515151514,0.3005128205128205,0.06566666666666666,0.009545454545454546,0.06447619047619048
The quest for the perfect apple,Science & Technology,0.2840438317426653,0.09035409035409035,0.21738423471191232,0.1309246309246309,0.0,0.10092463092463093
3 bizarre (and delightful) ancient theories about bird migration - Lucy Cooke,Literature & Language,0.3246669102423579,0.055077030812324936,0.24124331858347206,0.26511604735134153,0.1272921434019832,0.24699949723479145
Why perfect grades don't matter,Teaching & Education,0.2706063634849242,0.128,0.2706063634849242,0.05714285714285714,0.0,0.05714285714285714
Can you trust your ears? (audio illusions),Health,0.27498383968972206,0.0,0.2324068088773971,0.20377801120448175,0.03333333333333333,0.20377801120448175
Why is my leg asleep?,Health,0.2663434343434344,0.04,0.20035016835016836,0.09609649122807018,0.03333333333333333,0.09609649122807018
Why don't we throw trash in volcanoes?,Science & Technology,0.08277216610549944,0.0,0.08277216610549944,0.0,0.0,0.0
Is life meaningless? And other absurd questions - Nina Medvinskaya,Philosophy,0.4243827911219215,0.17824397824397825,0.3419468936860241,0.12272527910685807,0.0,0.12272527910685807
"Why should you read ""Moby Dick""? - Sascha Morrell",Literature & Language,0.49819245082402974,0.15428104575163398,0.3563317384370016,0.07492794041707085,0.0,0.07492794041707085
Why do American schools have such long hours?,Teaching & Education,0.15019445633052822,0.0,0.11043835876955262,0.034999999999999996,0.0,0.034999999999999996
Here Comes Teacher Cat - Read aloud picture book,Literature,0.38943515421776287,0.08484848484848484,0.31977703455964324,0.039285714285714285,0.0,0.039285714285714285
What happens when nature goes viral?,Science & Technology,0.30330086580086585,0.10728919071873233,0.26655844155844155,0.1381360306360306,0.023076923076923078,0.1381360306360306
The myth of Loki and the master builder - Alex Gendler,Literature & Language,0.2838968278098713,0.04,0.2838968278098713,0.01111111111111111,0.0,0.01111111111111111
How Thor got his hammer - Scott A. Mellor,Social Studies,0.32399930986887504,0.05833333333333333,0.2989993098688751,0.05262237762237763,0.005555555555555555,0.04019322782480677
Helping others makes us happier--- but it matters how we do it - Elizabeth Dunn,Psychology,0.44822954822954825,0.21547619047619046,0.4260073260073261,0.14185664009193422,0.04428571428571428,0.13449112978524744
"What is Juneteenth, and why is it important? - Karlos K. Hill and Soraya Field Fiorio",Social Studies,0.27648367467120327,0.04980842911877394,0.20335470784531834,0.03766233766233767,0.0,0.03766233766233767
Why should you read Sylvia Plath? - Iseult Gillespie,Literature & Language,0.30083905415713186,0.10411549235078646,0.21833714721586572,0.3,0.2,0.3
There may be extraterrestrial life in our solar system - Augusto Carballido,Science & Technology,0.24139208314904909,0.01111111111111111,0.15871480171015773,0.030659983291562238,0.0,0.030659983291562238
The Princess and the Pea - Read aloud picture book,Literature,0.46273193473193464,0.2699868247694335,0.3958834498834499,0.1859202068141696,0.01,0.16191227030623312
Can you solve the secret sauce riddle? - Alex Gendler,Problem Solving,0.3776455026455027,0.08166666666666667,0.3276455026455027,0.0,0.0,0.0
The secret society of the Great Dismal Swamp - Dan Sayers,Social Studies,0.4011020999764048,0.23925246158282865,0.2744425792968618,0.03444444444444444,0.0,0.03444444444444444
Why parrots can talk like humans,Life Sciences,0.44298083281591527,0.1991111111111111,0.36837369194190783,0.0225,0.0,0.0225
Your brain hallucinates your conscious reality - Anil Seth,"Consciousness, Sensation and Perception",0.2687290640394089,0.012121212121212123,0.17672906403940886,0.023150815969020834,0.0,0.023150815969020834
Can you solve the Ragnarok riddle? - Dan Finkel,Thinking & Learning,0.3234040247678019,0.14445012787723785,0.2613513931888545,0.08278711484593837,0.0507936507936508,0.08278711484593837
What is depression? - Helen M. Farrell,Psychology,0.3774074074074074,0.15366233766233767,0.3574074074074074,0.16428571428571428,0.0,0.16428571428571428
Why does smoke follow you around a fire?,Science & Technology,0.15629984051036683,0.03333333333333334,0.15629984051036683,0.03935185185185185,0.0,0.03935185185185185
How to deal with rejection,Psychology,0.27497466492317757,0.013333333333333332,0.2041497766154517,0.126216030682648,0.0,0.11070307457607227
