Title,Category,Questions Average ROUGE-1,Questions Average ROUGE-2,Questions Average ROUGE-L,Options Average ROUGE-1,Options Average ROUGE-2,Options Average ROUGE-L
Why is this painting so shocking? - Iseult Gillespie,The Arts,0.3122488038277512,0.0,0.19071132376395533,0.03888888888888888,0.014285714285714287,0.03888888888888888
The imaginary king who changed the real world - Matteo Salvadore,Social Studies,0.39494623655913974,0.14375647341164582,0.2509715821812596,0.13499117038119593,0.008333333333333333,0.12607906799083266
What happens when you lose a balloon?,Science & Technology,0.4567676767676767,0.23661835748792268,0.4446464646464646,0.1484727095678435,0.017846153846153845,0.12436190391995346
The quest for the perfect apple,Science & Technology,0.311344537815126,0.12631578947368421,0.292296918767507,0.14330499565793683,0.04190476190476191,0.13742264271676036
3 bizarre (and delightful) ancient theories about bird migration - Lucy Cooke,Literature & Language,0.3567007797270955,0.11115384615384616,0.2859997215260373,0.21912701949466654,0.09206349206349207,0.2182179285855756
Why perfect grades don't matter,Teaching & Education,0.3294450352514869,0.21309872922776152,0.2936846665878924,0.15,0.0,0.15
Can you trust your ears? (audio illusions),Health,0.18323670137911624,0.017391304347826087,0.1168244675860775,0.1717436974789916,0.0,0.1717436974789916
Why is my leg asleep?,Health,0.3718733615648316,0.0457516339869281,0.2361080863077233,0.042692307692307696,0.01666666666666667,0.042692307692307696
Why don't we throw trash in volcanoes?,Science & Technology,0.11228778467908904,0.0,0.09054865424430641,0.01785714285714286,0.0,0.01785714285714286
Is life meaningless? And other absurd questions - Nina Medvinskaya,Philosophy,0.39322928533454843,0.20249742002063983,0.34856554264449,0.10727272727272727,0.0,0.10727272727272727
"Why should you read ""Moby Dick""? - Sascha Morrell",Literature & Language,0.3710819869172272,0.09833333333333331,0.27001178836419115,0.0894022644022644,0.0,0.0894022644022644
Why do American schools have such long hours?,Teaching & Education,0.18459186624616106,0.0,0.11549076586192175,0.05974891522140099,0.0037037037037037043,0.05512423706731108
Here Comes Teacher Cat - Read aloud picture book,Literature,0.3151116427432217,0.08877005347593582,0.278444976076555,0.07678571428571428,0.0,0.0717099567099567
What happens when nature goes viral?,Science & Technology,0.49671504965622615,0.3228022157054415,0.47247262541380197,0.19971887974169922,0.030769230769230764,0.18351150023817367
The myth of Loki and the master builder - Alex Gendler,Literature & Language,0.3534897850687324,0.14458204334365327,0.3534897850687324,0.07337662337662337,0.013333333333333336,0.07337662337662337
How Thor got his hammer - Scott A. Mellor,Social Studies,0.3333333333333333,0.10500000000000001,0.31111111111111106,0.09480042016806724,0.006666666666666666,0.09480042016806724
Helping others makes us happier--- but it matters how we do it - Elizabeth Dunn,Psychology,0,0,0,0,0,0
"What is Juneteenth, and why is it important? - Karlos K. Hill and Soraya Field Fiorio",Social Studies,0.28878560036454776,0.03111111111111111,0.19933470038733198,0.19305104049268806,0.06608736248122438,0.16815107089706632
Why should you read Sylvia Plath? - Iseult Gillespie,Literature & Language,0.27281045751633987,0.08929292929292929,0.20011437908496732,0.07393939393939394,0.0,0.07393939393939394
There may be extraterrestrial life in our solar system - Augusto Carballido,Science & Technology,0.23715021820284982,0.04210526315789474,0.20071297123928705,0.03068181818181818,0.0,0.03068181818181818
The Princess and the Pea - Read aloud picture book,Literature,0.2527556208051564,0.05888655462184874,0.2301801041119927,0.16985127835127833,0.008333333333333333,0.15586618936618934
Can you solve the secret sauce riddle? - Alex Gendler,Problem Solving,0.35908902691511385,0.09301809301809301,0.2964596273291925,0.05,0.0,0.05
The secret society of the Great Dismal Swamp - Dan Sayers,Social Studies,0.33437405731523373,0.22575757575757574,0.27193061840120664,0.0438034188034188,0.0,0.0438034188034188
Why parrots can talk like humans,Life Sciences,0.39210789210789204,0.16741626794258374,0.39210789210789204,0.024685771744595277,0.0,0.024685771744595277
Your brain hallucinates your conscious reality - Anil Seth,"Consciousness, Sensation and Perception",0,0,0,0,0,0
Can you solve the Ragnarok riddle? - Dan Finkel,Thinking & Learning,0.3081795397584871,0.11635302677947242,0.23787650945545685,0.028733766233766233,0.0,0.028733766233766233
What is depression? - Helen M. Farrell,Psychology,0.33335401440664597,0.16428571428571426,0.3190683001209317,0.12,0.0,0.12
Why does smoke follow you around a fire?,Science & Technology,0.28571428571428564,0.10526315789473685,0.1904761904761905,0.04166666666666667,0.0,0.04166666666666667
How to deal with rejection,Psychology,0.273284016492845,0.027586206896551724,0.214140189182634,0.09986121657785824,0.012345679012345678,0.09503029870346211
Plurals -s -es | Learn to Spell,Literature & Language,0.29803487561032316,0.026666666666666665,0.24567123924668682,0.06378066378066378,0.022222222222222223,0.06378066378066378
How to find area and perimeter,Mathematics,0.41830952380952385,0.24456335934596804,0.3120238095238095,0.0757936507936508,0.0,0.0757936507936508
What you should know about vaping and e-cigarettes - Suchitra Krishnan-Sarin,Health,0,0,0,0,0,0
Make your own cartoon!,Visual Arts,0.28529972221882305,0.0892436974789916,0.19449214992841324,0.04242424242424242,0.0,0.04242424242424242
How do crystals work? - Graham Baird,Science & Technology,0.384668891480037,0.08458204334365327,0.3122758433516947,0.16922545261083424,0.04863339275103982,0.15590673916054185
Why is cotton in everything? - Michael R. Stiff,Science & Technology,0.439261333632043,0.1249953314659197,0.3883035957177833,0.03333333333333334,0.0,0.03333333333333334
How much sleep do you actually need?,Health,0.3912771828561302,0.15552941176470586,0.3574147489936964,0.1514285714285714,0.0,0.1514285714285714
This thought experiment will help you understand quantum mechanics - Matteo Fadel,Psychology,0.46931468531468534,0.1388888888888889,0.4329510489510489,0.22060187737809223,0.061250000000000006,0.21648423031926872
The history of the world according to cats - Eva-Maria Geigl,Social Studies,0.41948033126293993,0.16703296703296705,0.40208902691511383,0.12456709956709958,0.05,0.12456709956709958
"""Other"": A brief history of American xenophobia",Social Studies,0.4158841548315232,0.16533333333333333,0.36091339459760513,0.25232905982905984,0.06416666666666666,0.22375763125763126
The New Baby by Mercer Mayer - Read aloud book,Literature,0.39389417989417996,0.19388750380054726,0.37722751322751324,0.18551714625244037,0.10511904761904763,0.18551714625244037
How one scientist took on the chemical industry - Mark Lytle,Public Health,0.34312411463441206,0.10534089233779635,0.2645799280810722,0.20205860316154434,0.016025641025641024,0.17757776537188302
Does aloe vera really treat a sunburn?,Earth and Space Science,0.2622151337940812,0.11552941176470588,0.22634768740031902,0.028535353535353535,0.0,0.028535353535353535
Why do humans have a third eyelid? - Dorsa Amin,Life Sciences,0.40032315510576383,0.19142857142857142,0.3475472353733223,0.07129901960784316,0.03571428571428571,0.07129901960784316
Art with Mati & Dada | Kandinsky,Visual Arts,0.23721537093353734,0.0669928448833114,0.2243121451270857,0.060876623376623376,0.0,0.060876623376623376
Can you solve the secret werewolf riddle? - Daniel Finkel,Mathematics,0.40151564682457136,0.23357035121741004,0.3683418031244118,0.16666666666666669,0.05,0.16666666666666669
"If your hands could smell, you'd be an octopus",Science & Technology,0.3692105263157895,0.15873015873015872,0.30815789473684213,0.06128389154704943,0.016666666666666666,0.06128389154704943
Polygon song,Geometry,0.5847735280229559,0.3253501400560225,0.5003668591769278,0.08333333333333334,0.028571428571428574,0.08333333333333334
The coronavirus explained and how you can combat it,Public Health,0.3588325652841782,0.08591954022988506,0.2943164362519201,0.13913419913419914,0.05625,0.1288167388167388
Five oceans song,Geography,0.39359477124183007,0.08653846153846154,0.3243137254901961,0.0,0.0,0.0
Why some people find exercise harder than others - Emily Balcetis,"Design, Engineering & Technology",0,0,0,0,0,0
Closed and open syllables | Learn to read,Literature & Language,0.4666666666666667,0.13741626794258374,0.38827838827838823,0.14291021671826626,0.03555555555555555,0.14291021671826626
Zumbi: The last king of Palmares - Marc Adam Hertzman & Flavio dos Santos Gomes,Social Studies,0.44534756431308153,0.2,0.43155446086480564,0.13138888888888886,0.02857142857142857,0.11749999999999998
What would happen if you stopped brushing your teeth?,Physical Science,0.1425113210376368,0.05839130434782609,0.1425113210376368,0.0,0.0,0.0
A brief history of chess - Alex Gendler,Thinking & Learning,0.33224725098750935,0.017391304347826087,0.23939532400982172,0.1,0.0,0.1
Your body vs. Implants - Kaitlyn Sadtler,Science & Technology,0.29761825662327424,0.09833333333333334,0.2858535507409213,0.03435897435897436,0.0125,0.03435897435897436
What is monkeypox?,Health,0.37824590461661395,0.10868347338935573,0.2571619386630828,0.0,0.0,0.0
How does the Rorschach inkblot test work? - Damion Searls,Psychology,0.4015723886308594,0.21506786289394983,0.355003365450142,0.08357648887060652,0.011212121212121211,0.07903103432515199
Can you solve the troll's paradox riddle? - Dan Finkel,Mathematics,0.39541310541310537,0.1261731601731602,0.3005982905982906,0.2505083805083805,0.025476190476190475,0.2215660728160728
How do you know what's true? - Sheila Marie Orfano,Psychology,0.4542471563524195,0.2556712637207993,0.42091382301908614,0.14103971530132522,0.012549019607843137,0.13627781053942045
Shapes song for kids,Geometry,0.4120310391363023,0.2097198879551821,0.33726045883940625,0.8,0.0,0.8
How a case gets to the US Supreme Court,Social Studies,0.4112319347319347,0.12557312252964428,0.3862319347319347,0.02727272727272727,0.01111111111111111,0.02727272727272727
Why is it so hard to break a bad habit?,Psychology,0.27998454634610237,0.0836296623912723,0.239884295719536,0.027976190476190477,0.0,0.027976190476190477
The L-iminator! | The double L spelling rule,Literature & Language,0.356280193236715,0.06333333333333332,0.19794685990338165,0.01764705882352941,0.013333333333333332,0.01764705882352941
Why 350 degreeF is the magic number for baking,Social Studies,0.3576681096681097,0.16083524027459956,0.33544588744588744,0.028571428571428574,0.0,0.028571428571428574
Can you solve the cuddly duddly fuddly wuddly riddle? - Dan Finkel,Mathematics,0.3571518350930115,0.09857142857142857,0.3263826043237808,0.1904602689453948,0.07605042016806722,0.18084928496370142
What was so special about Viking ships? - Jan Bill,"Design, Engineering & Technology",0.23842633339200842,0.13608352431881846,0.23842633339200842,0.0,0.0,0.0
The physics of a pool vortex,Science & Technology,0.3273946360153256,0.07499999999999998,0.300727969348659,0.0,0.0,0.0
A day in the life of an ancient Greek architect - Mark Robinson,"Design, Engineering & Technology",0.503691045796309,0.128342727104337,0.401613123718387,0.0225,0.0,0.0225
The importance of setting in a story,Literature & Language,0.4168911789964421,0.14369849389030973,0.312090295669243,0.2679329820506291,0.1106060606060606,0.2679329820506291
Why haven't we cured arthritis? - Kaitlyn Sadtler and Heather J. Faust,Health,0.286060606060606,0.0,0.286060606060606,0.08515984015984017,0.0,0.07765984015984016
"Homophone song: There, Their, They're",Literature & Language,0.28535449735449736,0.022222222222222223,0.15586243386243387,0.032916666666666664,0.0,0.032916666666666664
How can we solve the antibiotic resistance crisis? - Gerry Wright,Health,0.4010359231411863,0.11241830065359477,0.3043163464216096,0.15185606060606058,0.03888888888888888,0.13784090909090913
This sea creature breathes through its butt - Cella Wright,Science & Technology,0.37801816794951804,0.11992470106322099,0.3477151376464877,0.05,0.05,0.05
How far would you have to go to escape gravity? - Rene Laufer,Science & Technology,0.33368775368775366,0.14976000743442602,0.26954360954360956,0.09642316017316016,0.0125,0.0891504329004329
Can animals be deceptive? - Eldridge Adams,Science & Technology,0.22584495298138477,0.03571428571428571,0.21046033759676938,0.0935211320364773,0.011904761904761908,0.0895097360250813
Old MacDonald had some vowels | AEIOU,Literature & Language,0.3219047619047619,0.0,0.20190476190476195,0.18000000000000002,0.175,0.18000000000000002
Do we own the land?,Social Studies,0.18080924451892194,0.013333333333333332,0.16830924451892193,0.0,0.0,0.0
"Why should you read ""Midnight's Children""? - Iseult Gillespie",Literature & Language,0.4264757464757465,0.1848717948717949,0.3226906426906427,0.10748353096179183,0.01,0.10748353096179183
The fascinating physics of boat wakes,Science & Technology,0.2805470085470086,0.09090909090909091,0.2512136752136752,0.05,0.0,0.05
The advanced colors song | Art songs,Visual Arts,0.3659649122807017,0.07126148705096073,0.3359649122807017,0.3261904761904762,0.0,0.2375
Building the world's largest (and most controversial) power plant - Alex Gendler,Thinking & Learning,0.3776012223071047,0.07438596491228071,0.31684237331296156,0.02684684684684685,0.0,0.021441441441441438
Underwater farms vs. Climate change - Ayana Elizabeth Johnson and Megan Davis,Thinking & Learning,0.4247946859903381,0.17085714285714287,0.37164653784219,0.17112552050632543,0.0590909090909091,0.16138351844234194
"Human, capital & natural resources for kids | Types of resources",Social Studies,0.5797493734335839,0.3689291101055807,0.5264160401002506,0.34112697072449394,0.10104431516196222,0.3240815161790394
Can you solve the jail break riddle? - Dan Finkel,Mathematics,0.3806666666666667,0.10909090909090909,0.298,0.14886629452418926,0.06662581699346407,0.14886629452418926
Can you be awake and asleep at the same time? - Masako Tamaki,Health,0.2783177038931515,0.05166666666666666,0.23870417732310317,0.1277341079972659,0.030525210084033617,0.1277341079972659
A day in the life of a teenage samurai - Constantine N. Vaporis,Social Studies,0.18412698412698414,0.0,0.1417989417989418,0.057662231559290386,0.0,0.057662231559290386
"Why we say ""OK""",Literature & Language,0.1281962481962482,0.0,0.1281962481962482,0.028319687558817995,0.0,0.028319687558817995
The Japanese folktale of the selfish scholar - Iseult Gillespie,Social Studies,0.26859227728792945,0.019047619047619046,0.16746731529340225,0.1487879458003297,0.022727272727272728,0.1448302574618364
Why do India and China have so many people?,Social Studies,0.3281327290022942,0.03076923076923077,0.24046220133176655,0.023376623376623377,0.0,0.023376623376623377
Can you trust your eyes?,Science & Technology,0.3765233629683758,0.13157509157509156,0.3529939512036699,0.20494602992018524,0.0530952380952381,0.1876047600789154
"Mating frenzies, sperm hoards, and brood raids: The life of a fire ant queen - Walter R. Tschinkel",Earth and Space Science,0.19817435746228315,0.025,0.16246007174799745,0.16028066902511645,0.022647058823529412,0.12801600704077487
The psychology of post-traumatic stress disorder - Joelle Maletis,Health,0.32879892037786773,0.12352941176470589,0.25580746738641474,0.08444444444444446,0.047619047619047616,0.07333333333333333
What's the smartest age? - Shannon Odell,Thinking & Learning,0.3048270367987254,0.03902439024390244,0.24256028433985968,0.14270784770784772,0.05131313131313131,0.14270784770784772
Black Friday: An accident of history,Nutrition,0.43639851197395957,0.2706493506493507,0.3863985119739596,0.205813149978751,0.1,0.19356956023516128
How ingenious animals have engineered air conditioning,"Design, Engineering & Technology",0.27298668126254333,0.014814814814814814,0.1733898923554096,0.05632066462948816,0.0,0.05632066462948816
The golf ball that made golfers too good,"Design, Engineering & Technology",0.3706766917293233,0.09825468648998062,0.26115288220551375,0.22254993506283494,0.14755562157522942,0.21421660172950163
The lines song | Art songs,Visual Arts,0.261133069828722,0.01904761904761905,0.22707509881422924,0.061890331890331884,0.0,0.061890331890331884
Can you solve the monster duel riddle? - Alex Gendler,Science & Technology,0.4258489658489658,0.1280042538107054,0.33181337181337184,0.025,0.0,0.025
Which animal murders the most?,Science & Technology,0.33350724637681156,0.09668109668109667,0.28084057971014487,0.25,0.0,0.25
Game theory challenge: Can you predict human behavior? - Lucas Husted,Critical Thinking,0.2530805635042923,0.05887771109480017,0.16294115489030742,0.06466846525127265,0.0022222222222222222,0.05459208309778881
The Snowy Day - Read aloud picture book,Literature,0.38882575757575755,0.16172438672438672,0.3452651515151515,0.11896008403361344,0.0,0.11896008403361344
Why do venomous animals live in warm climates?,Science & Technology,0,0,0,0,0,0
What's in the air you breathe? - Amy Hrdina and Jesse Kroll,Health,0.33663014646522893,0.03333333333333334,0.21467650789989623,0.09205128205128205,0.00909090909090909,0.09205128205128205
Grief and love in the animal kingdom - Barbara J. King,Life Sciences,0,0,0,0,0,0
The tale of the doctor who defied Death - Iseult Gillespie,Literature & Language,0.35412531328320795,0.11627199022541598,0.2477393483709273,0.14717032967032967,0.01666666666666667,0.12529063042220936
The surprising truth about what motivates us,Motivation and Emotion,0,0,0,0,0,0
Fun cartoon on Dr. Martin Luther King Jr. for Kids!,History,0.4684840119622728,0.2715974551764025,0.33172302737520126,0.008333333333333333,0.0,0.008333333333333333
The dangerous race for the South Pole - Elizabeth Leane,Social Studies,0.2355144270933745,0.03266666666666666,0.2355144270933745,0.05063958916900093,0.0,0.05063958916900093
How close are we to eradicating HIV? - Philip A. Chan,Literature & Language,0.2250517598343685,0.0,0.16526915113871637,0.069315210932858,0.005,0.069315210932858
The bug that poops candy - George Zaidan,Life Sciences,0.31061748708807535,0.06166666666666667,0.23944421591480416,0.06269221440698522,0.028959276018099545,0.05912078583555665
How stress affects your brain - Madhumita Murgia,Health,0.3330483070421151,0.10999999999999999,0.3330483070421151,0.10244544535795042,0.007472826086956522,0.09191912956847673
Three ways the universe could end - Venus Keus,Science & Technology,0.5353766233766234,0.28552399545534557,0.3869090909090909,0.061277741865977155,0.0,0.061277741865977155
What causes heartburn? - Rusha Modi,Health,0.3407808857808858,0.08857142857142856,0.3225990675990676,0.15667199826790618,0.05491133844842285,0.14055014952841038
The ballet that incited a riot - Iseult Gillespie,Performing Arts,0.4614192343604109,0.3705388471177945,0.4614192343604109,0.04,0.03333333333333333,0.04
The world's largest organism - Alex Rosenthal,Earth and Space Science,0.23780773773514247,0.0465767359575409,0.14696396162820843,0.12750646412411118,0.0,0.12036360698125406
Corals reefs aren't as doomed as you think,Science & Technology,0,0,0,0,0,0
The Bear Ate Your Sandwich - Read aloud picture book,Literature,0.3251316220011872,0.08387482083134257,0.26734008020964545,0.1525,0.0,0.1525
Why does smoked brisket taste so delicious?,Science & Technology,0.29890635051925374,0.06466666666666668,0.22865545446190608,0.045,0.01666666666666667,0.045
