page,video_number,ground_truth_index,generated_index,relevance_score,correct_answer_matching_score,distractor_plausibility_score,clarity_and_readability_score,total_score
2,15,10,6,0.9,1.0,0.8,0.9,0.9
2,16,1,6,0.9,1.0,0.9,0.9,0.875
2,16,2,1,0.9,0.0,0.75,0.95,0.65
2,16,3,2,0.8,0.5,0.6,0.9,0.7
2,17,1,3,0.8,1.0,0.8,0.9,0.875
2,17,2,3,0.5,0.0,0.75,0.9,0.5375
2,18,1,6,0.8,0.8,0.6,0.9,0.775
2,18,2,4,0.8,0.0,0.6,0.9,0.575
2,18,3,6,0.9,0.8,0.7,0.9,0.825
2,19,1,2,0.8,0.0,0.6,0.9,0.575
2,19,2,5,0.0,0.0,0.5,1.0,0.375
2,21,1,2,0.5,0.0,0.75,0.9,0.5375
2,21,2,4,0.8,0.0,0.6,0.9,0.575
2,22,1,3,0.5,0.0,0.75,0.9,0.5375
2,22,2,1,0.5,0.0,0.75,0.9,0.5375
2,22,3,4,0.8,0.0,0.6,0.9,0.575
2,22,4,5,0.6,0.0,0.4,0.8,0.45
2,22,5,10,0.6,0.0,0.8,0.9,0.575
3,1,1,3,0.9,1.0,0.8,0.9,0.85
3,1,2,7,0.9,0.0,0.8,0.9,0.65
3,1,4,3,0.9,0.0,0.8,0.9,0.65
3,1,5,7,0.9,0.0,0.8,0.9,0.65
3,1,6,9,0.0,0.0,0.5,0.8,0.325
3,2,1,4,0.9,0.9,0.8,0.9,0.875
3,2,2,6,0.8,0.0,0.6,0.9,0.575
3,2,3,7,0.8,0.5,0.6,0.9,0.7
3,3,1,1,0.9,0.9,0.8,0.9,0.875
3,3,2,3,0.2,0.0,0.5,0.8,0.375
3,4,1,5,0.9,0.0,0.5,0.9,0.575
3,5,1,3,0.8,1.0,0.6,0.9,0.825
3,5,2,6,0.8,0.8,0.6,0.9,0.775
3,5,3,5,0.8,0.6667,0.75,0.9,0.7792
3,6,1,2,0.8,0.0,0.6,1.0,0.6
3,6,2,3,0.8,0.5,0.75,0.9,0.7375
3,6,3,7,0.9,0.0,0.8,0.9,0.65
3,7,1,1,0.8,0.0,0.6,0.9,0.575
3,7,2,3,0.9,0.8,0.7,0.9,0.825
3,7,3,5,0.9,1.0,0.8,0.9,0.9
3,7,4,6,0.6,0.0,0.4,0.8,0.45
3,8,1,3,0.5,0.0,0.75,0.9,0.5375
3,9,1,1,0.8,0.0,0.6,0.9,0.575
3,9,2,7,0.0,0.0,0.75,1.0,0.4375
3,9,3,3,0.6,0.0,0.4,0.8,0.45
3,10,1,5,0.6,0.0,0.2,0.8,0.4
3,10,2,8,0.8,0.0,0.6,0.9,0.575
3,11,1,3,0.9,0.9,0.8,0.9,0.875
3,11,2,8,0.8,0.8,0.6,0.9,0.775
3,12,1,2,0.9,1.0,1.0,1.0,0.975
3,12,2,3,0.5,0.0,0.75,0.8,0.5125
3,13,1,3,0.6,0.0,0.8,0.9,0.575
3,13,2,6,0.2,0.0,0.5,0.8,0.375
3,15,1,6,0.2,0.0,0.5,0.8,0.375
3,15,2,2,0.9,0.8,0.7,0.9,0.825
3,15,3,3,0.8,0.0,0.6,0.9,0.575
3,15,4,6,0.9,1.0,0.8,0.9,0.85
3,16,1,3,0.8,0.0,0.6,0.9,0.575
3,16,2,2,0.9,0.0,0.8,0.9,0.65
3,17,1,1,0.9,1.0,0.8,0.9,0.9
3,17,2,3,0.8,0.5,0.75,0.9,0.7375
3,17,3,2,0.9,0.0,0.6,0.9,0.6
3,17,4,1,0.9,1.0,0.8,0.9,0.9
3,17,5,1,0.0,0.0,0.5,1.0,0.375
3,17,6,3,0.8,0.5,0.75,0.9,0.7375
3,17,7,2,0.9,0.0,0.6,0.9,0.6
3,17,8,1,0.0,0.0,0.5,1.0,0.375
3,17,9,1,0.0,0.0,0.5,1.0,0.375
3,17,10,1,0.9,1.0,0.8,0.9,0.9
3,17,11,2,0.9,0.0,0.6,0.9,0.6
3,17,12,3,0.8,0.5,0.75,0.9,0.7375
3,18,1,2,0.9,0.0,0.8,0.9,0.65
3,18,2,7,0.9,0.8,0.7,0.9,0.825
3,18,3,5,0.9,0.0,0.6,0.9,0.6
3,19,1,4,0.6,0.0,0.8,0.9,0.575
3,19,2,6,0.8,1.0,0.6,0.9,0.825
3,20,1,3,0.0,0.0,0.5,0.8,0.325
3,20,2,2,0.8,0.0,0.75,0.9,0.6125
3,20,3,6,0.9,0.8,0.6,0.9,0.8
3,21,2,3,0.6,0.0,0.8,0.9,0.575
3,22,1,4,0.8,0.0,0.6,0.9,0.575
3,22,2,9,0.6,0.0,0.8,0.9,0.575
3,22,3,5,0.9,0.0,0.8,0.9,0.65
3,23,1,2,0.6,0.0,0.4,0.8,0.45
3,23,2,3,0.6,0.0,0.8,0.9,0.575
3,23,3,4,0.5,0.0,0.75,0.9,0.5375
3,23,4,5,0.9,0.75,0.8,0.9,0.8375
3,23,5,8,0.9,0.0,0.6,0.8,0.575
3,23,6,2,0.6,0.0,0.4,0.8,0.45
3,23,7,3,0.6,0.0,0.8,0.9,0.575
3,23,8,4,0.5,0.0,0.75,0.9,0.5375
3,23,9,5,0.9,0.75,0.8,0.9,0.8375
3,23,10,8,0.9,0.0,0.6,0.8,0.575
4,1,1,9,0.8,0.0,0.6,0.9,0.575
4,1,2,2,0.9,0.8,0.7,0.9,0.825
4,1,3,1,0.8,0.0,0.6,0.9,0.575
4,1,4,5,0.6,0.0,0.8,0.9,0.575
4,1,5,6,0.8,0.5,0.6,0.9,0.7
4,2,1,2,0.0,0.0,0.5,0.8,0.325
4,2,2,2,0.8,0.0,0.6,0.9,0.575
4,2,3,3,0.9,0.0,0.8,0.9,0.65
4,2,4,8,0.9,1.0,0.8,0.9,0.9
4,3,1,2,0.9,0.0,0.8,0.9,0.65
4,4,1,1,0.5,0.0,0.75,0.9,0.5375
4,4,2,1,0.2,0.0,0.5,0.8,0.375
4,4,3,1,0.9,1.0,0.8,0.9,0.9
4,5,2,6,0.0,0.0,0.0,0.8,0.2
4,6,1,2,0.8,0.0,0.6,0.9,0.575
4,6,2,4,0.8,0.0,0.8,1.0,0.65
4,6,3,5,0.8,0.0,0.75,0.9,0.6125
4,7,1,2,0.5,0.0,0.75,0.5,0.4375
4,7,2,7,0.8,0.0,0.6,0.8,0.55
4,8,1,4,0.9,0.8,0.7,0.9,0.825
4,8,2,6,0.8,0.0,0.6,0.9,0.575
4,9,1,2,0.6,0.0,0.8,0.9,0.575
4,9,2,5,0.9,0.0,0.8,0.9,0.65
4,10,1,2,0.9,1.0,0.8,0.9,0.9
4,10,2,5,0.9,1.0,0.8,0.9,0.9
4,10,3,4,1.0,1.0,1.0,1.0,1.0
4,10,4,2,0.9,1.0,0.8,0.9,0.9
4,10,5,4,0.2,0.0,0.8,1.0,0.5
4,11,1,1,0.9,0.0,0.5,0.8,0.55
4,11,2,6,0.0,0.0,0.5,0.8,0.325
4,11,3,2,0.9,1.0,0.9,0.9,0.925
4,11,4,3,0.9,1.0,0.8,0.9,0.85
4,11,5,6,0.2,0.0,0.5,0.8,0.375
4,11,6,6,0.2,0.0,0.5,0.8,0.375
4,11,7,6,1.0,1.0,1.0,1.0,1.0
4,11,8,6,1.0,1.0,1.0,1.0,1.0
4,11,9,1,0.9,0.0,0.5,0.8,0.55
4,11,10,6,0.0,0.0,0.5,0.8,0.325
4,11,11,2,0.9,1.0,0.9,0.9,0.925
4,11,12,3,0.9,1.0,0.8,0.9,0.85
4,11,13,6,0.2,0.0,0.5,0.8,0.375
4,11,14,6,0.2,0.0,0.5,0.8,0.375
4,12,1,6,0.5,0.0,0.75,0.8,0.5125
4,12,2,4,0.2,0.0,0.5,0.8,0.375
4,13,1,1,0.9,0.9,0.2,0.8,0.7
4,13,2,4,0.9,0.0,0.8,0.9,0.65
4,13,3,8,0.9,0.0,0.8,0.9,0.65
4,14,1,5,0.0,0.0,0.5,0.8,0.325
4,14,2,5,0.2,0.0,0.8,0.9,0.475
4,14,3,5,0.2,0.0,0.8,0.9,0.475
4,14,4,5,0.6,0.0,0.8,0.9,0.575
4,15,2,1,0.8,0.0,0.6,0.9,0.575
4,16,1,2,0.5,0.0,0.5,0.8,0.45
4,16,2,2,0.2,0.0,0.5,0.8,0.375
4,16,3,3,0.8,0.0,0.6,0.9,0.575
4,16,4,6,0.2,0.0,0.5,0.8,0.375
4,17,1,3,0.9,0.0,0.8,0.9,0.65
4,17,2,5,0.2,0.0,0.5,0.8,0.375
4,17,3,4,0.2,0.0,0.5,0.8,0.375
4,18,1,7,0.8,0.6667,0.75,0.9,0.7792
4,18,2,3,0.5,0.0,0.75,0.9,0.5375
4,18,3,5,0.9,0.9,0.8,0.9,0.875
4,19,1,1,0.8,0.0,0.6,0.9,0.575
4,19,2,3,0.2,0.0,0.5,0.8,0.375
4,20,1,1,0.2,0.0,0.8,0.9,0.475
4,20,2,3,0.0,0.0,0.5,1.0,0.375
4,20,3,4,0.2,0.0,0.5,0.8,0.375
4,20,4,1,0.2,0.0,0.8,0.9,0.475
4,20,5,3,0.0,0.0,0.5,1.0,0.375
4,20,6,4,0.2,0.0,0.5,0.8,0.375
4,21,1,2,0.9,1.0,0.8,0.9,0.9
4,21,2,3,0.5,0.0,0.25,0.75,0.375
4,22,1,2,0.9,0.0,0.8,0.9,0.65
4,22,2,5,0.9,0.0,0.8,0.9,0.65
4,22,3,7,0.6,0.0,0.8,0.9,0.575
5,1,1,1,0.8,0.0,0.6,0.9,0.575
5,1,2,2,0.9,1.0,0.8,0.9,0.9
5,1,3,3,0.6,0.0,0.8,0.9,0.575
5,1,4,10,0.8,0.8,0.6,0.9,0.775
5,3,1,1,0.8,0.0,0.2,0.6,0.4
5,3,2,2,0.0,0.0,0.5,0.8,0.325
5,3,3,3,0.8,0.0,0.6,0.9,0.575
5,3,4,6,0.6,0.0,0.4,0.8,0.45
5,3,5,3,0.2,0.0,0.8,0.9,0.475
5,3,6,4,0.9,0.0,0.8,0.9,0.65
5,3,7,5,0.6,0.0,0.8,0.9,0.575
5,4,1,2,0.9,0.9,0.8,0.9,0.875
5,5,1,5,0.2,0.0,0.5,0.8,0.375
5,5,2,2,0.9,0.8,0.6,0.9,0.8
5,5,3,5,0.5,0.0,0.75,0.9,0.5375
5,5,4,5,0.6,0.0,0.4,0.8,0.45
5,5,5,7,0.9,1.0,0.8,0.9,0.85
5,6,1,2,0.6,0.0,0.8,0.9,0.575
5,6,2,7,0.2,0.0,0.5,0.8,0.375
5,6,3,6,0.8,0.0,0.6,0.9,0.575
5,6,4,1,0.0,0.0,0.8,1.0,0.45
5,7,1,6,0.9,1.0,0.8,0.9,0.9
5,7,2,6,0.9,1.0,0.8,0.9,0.9
5,8,1,1,0.8,1.0,0.6,1.0,0.85
5,8,2,5,0.8,1.0,0.6,0.9,0.825
5,9,1,2,0.8,0.0,0.6,0.9,0.575
5,9,2,3,0.8,0.0,0.6,0.9,0.575
5,9,3,4,0.9,0.0,0.8,0.9,0.65
5,9,4,6,0.9,0.9,0.8,0.9,0.875
5,10,1,3,0.8,0.8,0.6,0.9,0.775
5,12,1,1,0.9,0.0,0.8,0.9,0.875
5,12,2,9,0.2,0.0,0.5,0.8,0.375
5,13,2,2,0.9,1.0,0.8,1.0,0.925
5,13,3,1,0.8,0.0,0.6,0.9,0.575
5,13,4,2,0.6,0.0,0.8,0.9,0.575
5,13,5,3,0.8,0.0,0.6,0.9,0.575
5,13,6,4,0.9,0.8,0.7,0.9,0.825
5,13,7,6,0.8,0.6667,0.6,0.9,0.7417
5,13,8,7,0.9,0.5,0.8,0.9,0.775
5,14,1,1,0.8,0.0,0.75,0.9,0.6125
5,14,2,2,1.0,1.0,0.75,1.0,0.9375
5,15,1,5,0.0,0.0,0.5,0.8,0.325
5,16,1,2,0.9,1.0,0.8,0.9,0.9
5,16,2,4,1.0,1.0,0.8,1.0,0.95
5,16,3,3,0.5,0.0,0.75,0.9,0.5375
5,16,4,7,0.9,0.0,0.8,0.9,0.65
5,16,5,10,0.8,0.0,0.6,0.9,0.575
5,17,1,8,0.6,0.0,0.8,0.9,0.575
5,17,2,2,0.6,0.0,0.8,0.9,0.575
5,17,3,1,0.8,0.0,0.6,0.9,0.575
5,18,1,3,0.8,0.0,0.6,0.9,0.575
5,18,2,8,0.8,1.0,0.6,0.9,0.825
5,20,1,4,0.9,1.0,0.8,0.9,0.85
5,20,2,3,0.5,0.0,0.25,0.75,0.375
5,20,3,3,0.8,0.5,0.6,0.9,0.7
5,20,4,3,0.5,0.0,0.25,0.75,0.375
5,20,5,5,0.8,0.5,0.2,0.9,0.6
5,20,6,4,0.9,1.0,0.8,0.9,0.85
5,20,7,3,0.5,0.0,0.25,0.75,0.375
5,20,8,3,0.8,0.5,0.6,0.9,0.7
5,20,9,3,0.5,0.0,0.25,0.75,0.375
5,20,10,5,0.8,0.5,0.2,0.9,0.6
5,21,1,9,0.8,0.0,0.6,0.9,0.575
5,21,2,4,0.9,0.0,0.8,0.9,0.65
5,23,1,3,0.8,0.0,0.6,0.9,0.575
5,23,2,8,0.5,0.0,0.25,1.0,0.4375
5,23,3,2,0.8,0.0,0.6,0.9,0.575
5,23,4,3,0.8,0.5,0.6,0.9,0.7
5,23,5,4,0.2,0.0,0.8,0.9,0.475
5,23,6,4,0.9,0.8,0.7,0.9,0.825
6,1,1,1,0.5,0.0,0.75,1.0,0.5625
6,1,2,6,0.9,1.0,0.8,0.9,0.9
6,2,1,4,0.9,0.8,0.7,0.9,0.825
6,2,2,7,0.2,0.0,0.5,0.8,0.375
6,3,1,3,0.9,1.0,0.8,0.9,0.9
6,3,2,9,0.9,0.8,0.7,0.9,0.825
6,4,1,1,0.9,1.0,0.8,0.9,0.9
6,4,2,1,0.5,0.0,0.75,1.0,0.5625
6,4,3,2,0.6,0.0,0.8,0.9,0.575
6,4,4,6,0.6,0.0,0.8,0.9,0.575
6,4,5,6,0.2,0.0,0.8,0.9,0.475
6,6,1,1,0.9,0.8,0.7,0.9,0.825
6,6,2,4,0.9,1.0,0.8,0.9,0.9
6,6,3,2,0.8,0.0,0.6,0.9,0.575
6,9,1,6,0.9,1.0,0.8,0.95,0.9125
6,9,2,7,0.9,1.0,0.8,0.9,0.85
6,9,3,3,0.9,0.8,0.7,0.9,0.825
6,9,4,5,0.8,0.5,0.6,0.9,0.7
6,9,5,7,0.8,0.0,0.6,0.9,0.575
6,10,1,3,0.0,0.0,0.5,1.0,0.375
6,10,2,5,0.5,0.0,0.75,0.9,0.5375
6,10,3,5,0.0,0.0,0.5,0.8,0.325
6,10,4,8,0.9,0.8,0.6,0.9,0.8
6,10,5,9,0.8,0.5,0.6,0.9,0.7
6,12,1,2,0.8,0.0,0.6,0.9,0.575
6,12,2,6,0.9,0.0,0.8,0.9,0.65
6,12,3,4,0.8,0.8,0.6,0.9,0.775
6,12,4,9,0.5,0.0,0.75,0.9,0.5375
6,12,5,7,0.8,0.6667,0.5,0.9,0.7167
6,14,1,2,0.5,0.0,0.75,1.0,0.5625
6,14,2,3,0.6,0.0,0.8,0.9,0.575
6,14,3,5,0.6,0.0,0.8,0.9,0.575
6,14,4,6,0.8,0.0,0.6,0.9,0.575
6,14,5,10,0.9,0.9,0.8,0.9,0.875
6,17,1,2,0.8,0.0,0.6,0.9,0.575
6,17,2,6,0.9,0.0,0.5,0.8,0.55
6,18,1,6,0.8,1.0,0.8,0.9,0.85
6,18,2,4,0.9,0.0,0.5,0.9,0.575
6,18,3,6,0.9,0.9,0.8,0.9,0.875
6,18,4,7,1.0,1.0,1.0,1.0,1.0
6,18,5,7,0.2,0.0,0.5,1.0,0.425
6,19,1,1,0.2,0.0,0.5,0.8,0.375
6,19,2,5,0.2,0.0,0.8,0.9,0.475
6,19,3,8,0.8,0.5,0.6,0.9,0.7
6,19,4,4,0.5,0.0,0.75,0.9,0.5375
6,19,5,7,0.0,0.0,0.5,0.8,0.325
6,19,6,2,0.9,0.8,0.7,0.9,0.825
6,19,7,5,0.5,0.0,0.75,0.9,0.5375
6,21,1,3,0.8,0.8,0.6,0.9,0.775
6,21,2,2,0.8,0.8,0.6,0.8,0.75
6,21,3,4,0.8,0.25,0.5,0.9,0.6125
6,21,4,3,0.0,0.0,0.5,0.8,0.325
6,24,1,4,0.2,0.0,0.5,0.8,0.375
6,24,2,1,0.2,0.0,0.5,0.8,0.375
6,24,3,1,0.5,0.0,0.25,0.75,0.375
6,24,4,8,0.8,0.0,0.6,0.9,0.575
6,24,5,4,0.9,1.0,0.8,0.9,0.9
6,24,6,7,0.8,0.0,0.8,0.9,0.6
7,1,2,2,0.8,0.0,0.75,0.9,0.6125
7,1,3,6,0.9,1.0,0.8,0.9,0.9
7,1,4,3,0.9,0.9,0.6,0.9,0.825
7,1,5,9,0.8,0.0,0.6,0.9,0.575
7,2,1,1,0.9,0.5,0.8,0.9,0.775
7,2,3,6,0.9,0.5,0.75,0.9,0.7625
7,2,4,3,0.8,0.5,0.75,0.9,0.7375
7,2,5,10,1.0,1.0,0.75,1.0,0.9375
7,3,1,4,0.8,1.0,0.8,0.9,0.875
7,3,2,3,0.6,0.5,0.4,0.8,0.575
7,3,3,7,0.2,0.0,0.8,0.9,0.475
7,3,4,7,0.6,0.0,0.8,0.9,0.575
7,3,5,8,0.5,0.0,0.75,0.8,0.5125
7,5,1,9,0.6,0.0,0.8,0.9,0.575
7,5,2,7,0.8,0.0,0.6,0.9,0.575
7,5,3,2,0.9,0.8,0.7,0.9,0.825
7,5,4,9,0.5,0.0,0.75,0.9,0.5375
7,5,5,5,0.6,0.0,0.4,0.8,0.45
7,6,1,1,0.0,0.0,0.5,1.0,0.375
7,6,2,8,0.2,0.0,0.5,0.8,0.375
7,6,3,4,0.5,0.0,0.75,0.9,0.5375
7,6,4,3,0.4,0.0,0.6,0.8,0.45
7,6,5,5,0.8,0.0,0.6,0.9,0.575
7,8,1,1,0.9,1.0,0.8,0.9,0.9
7,8,2,2,0.5,0.0,0.75,0.8,0.5125
7,8,3,3,0.5,0.0,0.75,0.9,0.5375
7,8,4,4,0.6,0.0,0.8,0.9,0.575
7,8,5,8,0.6,0.0,0.8,0.9,0.575
7,9,1,9,0.2,0.0,0.5,0.8,0.375
7,9,2,5,0.2,0.0,0.5,0.8,0.375
7,9,3,6,0.9,0.0,0.5,0.9,0.575
7,9,4,4,0.2,0.0,0.5,0.8,0.375
7,9,5,2,0.2,0.0,0.5,0.8,0.375
7,9,6,2,0.8,0.5,0.75,0.9,0.7375
7,9,7,6,0.6,0.0,0.8,0.9,0.575
7,10,1,3,0.9,1.0,0.8,0.9,0.9
7,10,2,8,0.2,0.0,0.5,0.8,0.375
7,10,3,8,0.8,1.0,0.6,0.9,0.825
7,10,4,6,0.8,0.5,0.75,0.9,0.7375
7,10,5,5,0.9,0.8,0.6,0.9,0.8
7,11,1,1,0.9,0.9,0.7,0.9,0.85
7,11,2,3,0.8,0.0,0.6,0.9,0.575
7,11,3,5,0.8,0.0,0.6,0.9,0.575
7,11,4,6,0.9,1.0,0.8,0.9,0.85
7,11,5,7,0.8,0.0,0.8,0.9,0.625
7,12,1,1,0.8,0.0,0.6,0.8,0.55
7,12,2,2,0.8,0.5,0.6,0.9,0.7
7,12,3,3,0.8,0.5,0.6,0.9,0.7
7,12,4,5,0.6,0.0,0.4,0.8,0.45
7,12,5,8,0.6,0.0,0.8,0.9,0.575
7,13,1,2,0.9,0.9,0.8,0.9,0.875
7,13,2,1,0.9,0.9,0.6,0.9,0.825
7,13,3,6,0.2,0.0,0.5,0.8,0.375
7,13,4,2,1.0,1.0,1.0,1.0,1.0
7,13,5,8,0.8,0.0,0.8,1.0,0.65
7,14,1,3,0.5,0.0,0.75,0.9,0.5375
7,14,2,4,0.0,0.0,0.8,1.0,0.45
7,14,3,4,0.9,0.8,0.7,0.9,0.825
7,14,4,4,0.6,0.0,0.8,0.9,0.575
7,14,5,9,0.9,0.0,0.8,0.9,0.65
7,15,1,1,0.2,0.0,0.5,0.8,0.375
7,15,2,6,0.0,0.0,0.5,0.8,0.325
7,15,3,4,0.0,0.0,0.5,1.0,0.375
7,16,1,2,0.2,0.0,0.5,0.8,0.375
7,16,2,4,0.8,0.0,0.6,0.9,0.575
7,16,3,4,0.6,0.0,0.8,0.9,0.575
7,16,4,4,0.8,0.0,0.6,0.9,0.575
7,16,5,8,0.8,0.0,0.6,0.9,0.575
7,17,1,1,0.9,1.0,0.8,0.9,0.9
7,17,2,2,0.9,1.0,0.8,0.9,0.9
7,17,3,2,0.2,0.0,0.8,0.9,0.475
7,17,4,4,0.9,0.8,0.6,0.9,0.8
7,17,5,6,0.2,0.0,0.5,0.8,0.375
7,18,1,9,0.9,1.0,0.9,0.95,0.9125
