Title,Category,Questions Average BLEU,Options Average BLEU
The surprising similarities between Twister and intelligence,Health,0.710462698463223,0.5518547829998527
Where will you be able to live in 20 years? - Carol Farbotko and Ingrid Boas,Science & Technology,0.6942785010934971,0.396520455527518
Why beavers are the smartest thing in fur pants,Science & Technology,0.758423067125722,0.5836457574930669
Why we should draw more (and photograph less),Physical Fitness,0.6946555183464533,0.34686704692894943
The history of manners,Psychology,0.6991762485049945,0.5100874975743717
Can you solve the multiplying rabbits riddle? - Alex Gendler,Mathematics,0.6892978810986856,1.0
Art with Mati and Dada – Henri Matisse,Visual Arts,0.709524719578516,0.5739127841919422
Why don't haircuts hurt?,Science & Technology,0.7076464166299127,0.015660540880098082
An Exercise in Self Compassion,Emotional Health,0.7003931677045776,0.5402528523495832
The secret language of trees - Camille Defrenne and Suzanne Simard,Health,0.6897517457055119,0.4557446857399638
The myth of the Sampo--- an infinite source of fortune and greed - Hanna-Ilona Härmävaara,Literature & Language,0.7377663353108062,0.5090237480694739
Why some people don't have an inner monologue,Psychology,0.6707738303121971,0.45784008533053805
Can you survive nuclear fallout? - Brooke Buddemeier and Jessica S. Wieder,Science & Technology,0.7193980235480246,0.8537196882268324
The rise and fall of the Lakota Empire - Pekka Hämäläinen,History,0.7023246581369373,0.6705382016561361
Climate change will displace millions. Here's how we prepare - Colette Pichon Battle,Science & Technology,0.7361300046765453,0.27320880757583754
The counting by tens song | Counting songs,Numbers & Operations,0.7557317465429453,0.47599529495661763
Licking bees and pulping trees: The reign of a wasp queen - Kenny Coogan,Science & Technology,0.7625093776602351,0.39000842784410794
The physics of surfing - Nick Pizzo,Science & Technology,0.7335392125833877,0.2703192185224518
Why do these deadly insects look like flowers?,Science & Technology,0.697655133834744,0.5912792149844409
Better know the Mona Lisa,Visual Arts,0.7432583750660159,0.617948401629922
SH | fun phonics | how to read,Literature & Language,0.7214423676018284,0.5622004325927403
What makes neon signs glow? A 360 degree animation - Michael Lipman,"Design, Engineering & Technology",0.6960445596969685,0.8287290878103135
Prohibition: Banning alcohol was a bad idea... - Rod Phillips,Social Studies,0.7073558783225081,0.5284698516735213
How the COVID-19 vaccines were created so quickly - Kaitlyn Sadtler and Elizabeth Wayne,Health,0.7657133538118405,0.54994677505017
The science of Flint's water crisis,Public Health,0.6876946314309343,0.5146758632457947
How bones make blood - Melody Smith,Health,0.6903870959677036,0.6274608390023982
How soap kills the coronavirus,Public Health,0.6943301546636877,0.3569129046654827
What makes TB the world's most infectious killer? - Melvin Sanicas,Science & Technology,0.8290228418969663,0.6218150220507414
The world's ugliest animal,Environmental Science,0.7212786945889349,0.21420706811190704
Why is this painting so shocking? - Iseult Gillespie,The Arts,0.7320858258701689,0.5477185706847649
The imaginary king who changed the real world - Matteo Salvadore,Social Studies,0.7141462020247819,0.4236058061806783
What happens when you lose a balloon?,Science & Technology,0.7487402996390348,0.3663775970316775
The quest for the perfect apple,Science & Technology,0.6701431971130641,0.6247661162724809
3 bizarre (and delightful) ancient theories about bird migration - Lucy Cooke,Literature & Language,0.7191550205322097,0.19781153242619526
Why perfect grades don't matter,Teaching & Education,0.6507981912439412,1.0
Can you trust your ears? (audio illusions),Health,0.7812865803643733,0.3759419211639632
Why is my leg asleep?,Health,0.7725831220484061,0.35338293297025236
Why don't we throw trash in volcanoes?,Science & Technology,0.6910168663700088,0.5065570632616276
Is life meaningless? And other absurd questions - Nina Medvinskaya,Philosophy,0.7565838265586198,0.425429060495624
"Why should you read ""Moby Dick""? - Sascha Morrell",Literature & Language,0.7481237444292512,0.46879687160482764
Why do American schools have such long hours?,Teaching & Education,0.6685660877218234,0.6749826046048527
Here Comes Teacher Cat - Read aloud picture book,Literature,0.757232236235801,0.19487428719239108
What happens when nature goes viral?,Science & Technology,0.6820473897372367,0.6693287315016921
The myth of Loki and the master builder - Alex Gendler,Literature & Language,0.6792335601541325,0.5278735157479265
How Thor got his hammer - Scott A. Mellor,Social Studies,0.7515186823497505,0.6136155806531506
Helping others makes us happier--- but it matters how we do it - Elizabeth Dunn,Psychology,0.7444638080062622,0.3079425720083967
"What is Juneteenth, and why is it important? - Karlos K. Hill and Soraya Field Fiorio",Social Studies,0.8169103747725815,0.467868079357186
Why should you read Sylvia Plath? - Iseult Gillespie,Literature & Language,0.7313311960457038,0.5920022287948282
There may be extraterrestrial life in our solar system - Augusto Carballido,Science & Technology,0.6575408142669774,0.5986311115884884
The Princess and the Pea - Read aloud picture book,Literature,0.7452253669718873,0.3955652674112198
Can you solve the secret sauce riddle? - Alex Gendler,Problem Solving,0.6806768820596728,0.4087852289645146
The secret society of the Great Dismal Swamp - Dan Sayers,Social Studies,0.684473523967888,0.5333481255239998
Why parrots can talk like humans,Life Sciences,0.7582293396772932,0.5764670097135065
Your brain hallucinates your conscious reality - Anil Seth,"Consciousness, Sensation and Perception",0.6478604894552121,0.3944362191228067
Can you solve the Ragnarok riddle? - Dan Finkel,Thinking & Learning,0.6786078756625351,0.5012321975665458
What is depression? - Helen M. Farrell,Psychology,0.7316166472630077,0.6593755209207849
Why does smoke follow you around a fire?,Science & Technology,0.67799444382435,0.49639503819057235
How to deal with rejection,Psychology,0.7395395108154891,0.3558087471554623
