Title,Category,Questions Average BLEU,Options Average BLEU
Is life meaningless? And other absurd questions - Nina Medvinskaya,Philosophy,0.710682742936442,0.2370473747966407
"Why should you read ""Moby Dick""? - Sascha Morrell",Literature & Language,0.7383002700998114,0.5207081505097337
Why do American schools have such long hours?,Teaching & Education,0.6961980976061863,0.4730641668495915
Here Comes Teacher Cat - Read aloud picture book,Literature,0.7312664865070091,0.3302242550943465
What happens when nature goes viral?,Science & Technology,0.6691940573458179,0.5629176024881468
The myth of Loki and the master builder - Alex Gendler,Literature & Language,0.705740792325354,0.4783362687508423
How Thor got his hammer - Scott A. Mellor,Social Studies,0.6876091706369374,0.4811435808739451
Helping others makes us happier--- but it matters how we do it - Elizabeth Dunn,Psychology,0.771901008436289,0.30599393645446366
"What is Juneteenth, and why is it important? - Karlos K. Hill and Soraya Field Fiorio",Social Studies,0.7316569513514875,0.4744026009854981
Why should you read Sylvia Plath? - Iseult Gillespie,Literature & Language,0.7648722168004656,0.5051343848048815
There may be extraterrestrial life in our solar system - Augusto Carballido,Science & Technology,0.6911712665971156,0.5988685679031965
The Princess and the Pea - Read aloud picture book,Literature,0.690899774397963,0.3712259813251121
Can you solve the secret sauce riddle? - Alex Gendler,Problem Solving,0.7247525389584029,0.5377909234886454
The secret society of the Great Dismal Swamp - Dan Sayers,Social Studies,0.6861681057528021,0.4423728177197644
Why parrots can talk like humans,Life Sciences,0.7198964943580577,0.6041263159907462
Your brain hallucinates your conscious reality - Anil Seth,"Consciousness, Sensation and Perception",0.6545367640174333,0.3458606162574063
Can you solve the Ragnarok riddle? - Dan Finkel,Thinking & Learning,0.6976256224470007,0.5342228453096787
What is depression? - Helen M. Farrell,Psychology,0.7066485257380947,0.5937838797184307
Why does smoke follow you around a fire?,Science & Technology,0.6721030462366044,0.31103972960486276
How to deal with rejection,Psychology,0.7525345908230456,0.3074767933853585
