page,video_number,ground_truth_index,generated_index,relevance_score,correct_answer_matching_score,distractor_plausibility_score,clarity_and_readability_score,total_score
1,13,1,1,0.9,1.0,0.8,0.9,0.9
1,13,2,2,0.9,1.0,0.8,0.9,0.9
1,13,3,4,0.9,1.0,0.8,0.95,0.9125
1,13,4,5,0.5,0.0,0.75,0.9,0.5375
1,13,5,2,1.0,1.0,1.0,1.0,1.0
1,14,1,6,0.0,0.0,0.5,0.8,0.325
1,14,2,2,0.9,1.0,0.8,1.0,0.925
1,14,3,3,0.9,1.0,0.8,0.95,0.9125
1,14,5,1,0.2,0.0,0.5,0.8,0.375
1,15,1,2,0.5,0.0,0.75,0.9,0.5375
1,15,2,8,0.8,0.8,0.6,0.9,0.775
1,16,1,1,0.8,0.8,0.6,0.9,0.775
1,16,2,4,0.4,0.0,0.6,0.8,0.45
1,16,3,3,0.0,0.0,0.5,0.8,0.325
1,16,4,4,0.8,0.5,0.6,0.9,0.7
1,16,5,6,0.0,0.0,0.5,1.0,0.375
1,17,1,1,0.5,0.0,0.75,1.0,0.5625
1,17,2,3,0.8,0.0,0.6,0.9,0.575
1,17,3,4,0.6,0.0,0.8,1.0,0.6
1,17,4,5,0.8,0.5,0.8,0.9,0.75
1,17,5,7,0.9,0.8,0.7,0.9,0.825
1,18,1,1,0.8,0.8,0.6,0.9,0.775
1,18,2,1,0.8,0.0,0.6,0.9,0.575
1,19,1,1,0.2,0.0,0.5,0.8,0.375
1,19,2,1,0.9,1.0,0.8,0.9,0.9
1,19,3,5,0.8,0.0,0.6,0.9,0.575
1,19,4,6,0.9,1.0,0.8,0.9,0.9
1,19,5,9,0.8,0.5,0.6,0.9,0.7
1,22,1,7,0.0,0.0,0.8,1.0,0.45
1,22,2,9,0.8,0.0,0.6,0.9,0.575
1,22,3,3,0.8,1.0,0.8,0.9,0.875
1,22,4,4,0.6,0.0,0.8,0.9,0.575
1,22,5,10,0.8,0.0,0.6,0.9,0.575
2,1,1,4,0.9,1.0,0.8,0.9,0.9
2,1,2,4,0.9,1.0,0.8,0.9,0.9
2,2,1,2,0.9,0.8,0.7,0.9,0.825
2,3,1,1,1.0,1.0,0.8,1.0,0.95
2,3,2,8,1.0,1.0,0.8,1.0,0.95
2,4,1,8,0.9,0.8,0.7,0.9,0.825
2,4,2,7,0.9,1.0,0.8,0.9,0.9
2,4,3,2,0.9,1.0,0.8,0.9,0.9
2,5,1,2,0.2,0.0,0.5,0.8,0.375
2,5,2,3,0.8,0.75,0.9,0.85,0.825
2,5,3,6,0.9,0.8,0.7,0.9,0.825
2,5,4,7,0.8,0.8,0.6,0.9,0.775
2,5,5,2,0.2,0.0,0.5,0.8,0.375
2,5,6,3,0.8,0.75,0.9,0.85,0.825
2,5,7,6,0.9,0.8,0.7,0.9,0.825
2,5,8,7,0.8,0.8,0.6,0.9,0.775
2,6,1,1,0.9,1.0,0.8,0.9,0.9
2,6,2,8,1.0,1.0,0.8,1.0,0.95
2,6,3,2,0.8,0.0,0.6,0.9,0.575
2,6,4,3,0.6,0.25,0.75,0.9,0.625
2,6,5,7,0.9,0.5,0.8,0.9,0.775
2,7,1,1,0.6,0.0,0.8,0.9,0.575
2,8,1,2,0.8,0.8,0.6,0.9,0.775
2,8,2,2,0.8,0.8,0.6,0.9,0.775
2,10,1,8,0.8,0.75,0.6,0.9,0.7625
2,10,2,4,0.2,0.0,0.8,1.0,0.5
2,10,3,2,0.8,0.5,0.8,0.9,0.75
2,10,4,3,0.9,1.0,0.8,0.95,0.9125
2,10,5,9,0.6,0.0,0.8,0.9,0.575
2,11,1,2,0.8,1.0,0.8,1.0,0.9
2,11,2,2,0.9,1.0,0.8,0.9,0.85
2,12,1,5,1.0,1.0,1.0,1.0,1.0
2,12,2,6,0.5,0.0,0.75,0.9,0.5375
2,13,1,1,0.9,1.0,0.8,0.9,0.85
2,14,1,4,0.8,1.0,0.6,1.0,0.85
2,14,2,5,0.9,1.0,0.8,0.9,0.9
2,15,1,6,0.0,0.0,0.8,0.9,0.425
2,15,2,6,0.0,0.0,0.5,0.8,0.325
2,15,3,3,0.9,1.0,0.9,0.95,0.9125
2,15,4,2,1.0,1.0,0.75,1.0,0.9375
2,15,5,3,0.8,0.5,0.8,0.9,0.75
2,15,6,3,0.6,0.5,0.8,0.9,0.7
2,15,7,4,0.8,0.8,0.6,0.9,0.775
2,15,8,5,0.8,0.0,0.8,1.0,0.65
2,15,9,1,0.8,1.0,0.6,0.9,0.825
2,15,10,1,0.2,0.0,0.8,0.9,0.475
2,16,1,6,0.6,0.0,0.8,0.9,0.575
2,16,2,1,0.9,1.0,0.8,1.0,0.925
2,16,3,4,0.9,1.0,0.8,0.9,0.9
2,17,1,3,0.9,0.8,0.7,0.9,0.825
2,17,2,3,0.2,0.0,0.8,0.9,0.475
2,18,1,3,0.8,0.6,0.8,0.9,0.775
2,18,2,3,0.8,0.75,0.6,0.9,0.7625
2,18,3,5,0.9,0.9,0.8,0.95,0.8875
2,19,1,3,0.0,0.0,0.8,1.0,0.45
2,19,2,10,0.9,0.8,0.6,0.9,0.8
2,21,1,2,0.6,0.0,0.8,0.9,0.575
2,21,2,2,0.0,0.0,0.5,1.0,0.375
2,22,1,6,0.5,0.0,0.75,0.9,0.5375
2,22,2,6,0.8,0.5,0.8,0.9,0.75
2,22,3,2,0.8,0.0,0.6,0.9,0.575
2,22,4,3,0.9,1.0,0.8,0.95,0.9125
2,22,5,8,0.8,0.8,0.6,0.9,0.775
3,1,1,2,0.0,0.0,0.5,1.0,0.375
3,1,2,7,0.9,1.0,0.8,0.9,0.9
3,1,3,10,0.9,1.0,0.8,0.9,0.85
3,1,4,2,0.0,0.0,0.5,1.0,0.375
3,1,5,7,0.9,1.0,0.8,0.9,0.9
3,1,6,10,0.9,1.0,0.8,1.0,0.925
3,2,1,4,0.9,1.0,0.8,0.9,0.9
3,2,2,6,0.9,0.8,0.7,0.9,0.825
3,2,3,8,0.8,0.5,0.6,0.9,0.7
3,3,1,1,0.0,0.0,0.5,1.0,0.375
3,3,2,6,0.9,0.0,0.8,0.9,0.65
3,4,1,7,0.9,1.0,0.8,0.9,0.9
3,5,1,3,0.9,0.8,0.7,0.9,0.825
3,5,2,6,0.8,0.8,0.6,0.9,0.775
3,5,3,6,0.8,0.8,0.6,0.9,0.775
3,6,1,2,0.8,0.0,0.8,1.0,0.65
3,6,2,4,0.6,0.0,0.8,1.0,0.6
3,6,3,6,0.9,0.0,0.8,0.9,0.65
3,7,1,1,0.8,0.8,0.6,0.9,0.775
3,7,2,2,0.9,0.9,0.8,0.9,0.875
3,7,3,6,0.5,0.0,0.75,0.75,0.5
3,7,4,4,0.6,0.8,0.4,0.9,0.675
3,8,1,4,0.9,0.5,0.8,0.9,0.775
3,9,1,1,0.8,1.0,0.6,0.9,0.825
3,9,2,3,0.9,1.0,0.8,0.9,0.9
3,9,3,3,0.2,0.0,0.8,0.9,0.475
3,10,1,7,0.6,0.0,0.8,0.9,0.575
3,10,2,6,0.6,0.0,0.8,0.9,0.575
3,11,1,7,1.0,1.0,0.8,1.0,0.95
3,11,2,4,0.8,0.8,0.6,0.9,0.775
3,12,1,2,0.5,0.0,0.75,0.9,0.5375
3,12,2,2,0.8,1.0,0.8,0.9,0.875
3,13,1,2,0.5,0.0,0.75,0.9,0.5375
3,13,2,9,0.9,0.8,0.7,0.9,0.825
3,13,3,3,0.0,0.0,0.5,1.0,0.375
3,15,1,7,1.0,1.0,1.0,1.0,1.0
3,15,2,4,0.2,0.0,0.0,0.8,0.25
3,15,4,1,0.8,1.0,0.2,0.6,0.65
3,16,1,5,0.2,0.0,0.8,0.9,0.475
3,16,2,2,0.0,0.0,0.8,1.0,0.45
3,17,1,1,0.9,1.0,0.8,0.95,0.9125
3,17,2,2,0.9,1.0,0.8,0.95,0.9125
3,17,3,2,0.9,0.8,0.7,0.9,0.825
3,17,4,1,0.9,1.0,0.8,0.95,0.9125
3,17,5,1,0.0,0.0,0.5,1.0,0.375
3,17,6,2,0.9,1.0,0.8,0.95,0.9125
3,17,7,2,0.9,0.8,0.7,0.9,0.825
3,17,8,1,0.0,0.0,0.5,1.0,0.375
3,17,9,1,0.0,0.0,0.5,1.0,0.375
3,17,10,1,0.9,1.0,0.8,0.95,0.9125
3,17,11,2,0.9,0.8,0.7,0.9,0.825
3,17,12,2,0.9,1.0,0.8,0.95,0.9125
3,18,1,3,0.9,1.0,0.8,0.9,0.9
3,18,2,4,0.8,0.8,0.6,0.9,0.775
3,18,3,5,0.6,0.0,0.8,0.9,0.575
3,19,1,2,0.6,0.0,0.8,0.9,0.575
3,19,2,3,0.8,0.5,0.6,0.9,0.7
3,20,1,5,0.8,0.0,0.6,0.9,0.575
3,20,2,5,0.8,0.0,0.8,0.9,0.625
3,20,3,9,0.9,0.8,0.7,0.9,0.825
3,21,1,3,0.2,0.0,0.8,0.9,0.475
3,21,2,6,0.9,0.8,0.7,0.9,0.825
3,22,1,4,0.9,0.8,0.7,0.9,0.825
3,22,2,7,0.8,1.0,0.8,1.0,0.9
3,22,3,8,0.8,0.5,0.6,0.9,0.7
3,23,1,1,0.9,1.0,0.8,0.9,0.9
3,23,2,3,0.6,0.5,0.8,0.9,0.7
3,23,3,3,0.9,0.75,0.8,0.95,0.85
3,23,4,5,0.9,0.8,0.7,0.9,0.825
3,23,5,8,0.8,1.0,0.8,0.9,0.85
3,23,6,1,0.9,1.0,0.8,0.9,0.9
3,23,7,3,0.6,0.5,0.8,0.9,0.7
3,23,8,3,0.9,0.75,0.8,0.95,0.85
3,23,9,5,0.9,0.8,0.7,0.9,0.825
3,23,10,8,0.8,1.0,0.8,0.9,0.85
4,1,1,5,0.9,1.0,0.8,0.9,0.9
4,1,2,1,0.9,1.0,0.8,0.9,0.9
4,1,3,8,0.2,0.0,0.8,0.9,0.475
4,1,4,2,0.8,0.5,0.6,0.9,0.7
4,1,5,5,0.8,0.5,0.8,0.9,0.75
4,2,1,1,0.2,0.0,0.8,0.9,0.475
4,2,2,1,0.9,1.0,0.8,0.9,0.9
4,2,3,2,0.8,0.0,0.6,0.9,0.575
4,2,4,1,0.0,0.0,0.5,1.0,0.375
4,3,1,2,0.8,1.0,0.6,0.9,0.825
4,4,1,1,0.2,0.0,0.8,0.9,0.475
4,4,2,2,0.2,0.0,0.8,0.9,0.475
4,4,3,1,0.9,1.0,0.8,0.9,0.9
4,6,1,2,0.8,1.0,0.8,0.9,0.875
4,6,2,4,0.9,1.0,0.8,0.9,0.85
4,6,3,5,0.8,0.5,0.75,0.9,0.7375
4,7,1,3,0.5,0.0,0.75,0.9,0.5375
4,7,2,1,0.6,0.0,0.8,1.0,0.6
4,8,1,5,0.9,1.0,0.8,0.9,0.9
4,8,2,7,0.9,1.0,0.9,0.9,0.925
4,9,1,2,0.6,0.0,0.8,1.0,0.6
4,9,2,3,0.9,1.0,0.8,0.9,0.9
4,10,1,4,0.6,0.0,0.8,0.9,0.575
4,10,2,2,0.9,0.8,0.7,0.9,0.825
4,10,3,7,0.9,1.0,0.8,0.95,0.9125
4,10,4,3,0.5,0.0,0.75,0.9,0.5375
4,10,5,1,0.9,1.0,0.8,0.9,0.85
4,11,1,2,0.9,1.0,0.8,0.9,0.9
4,11,2,7,0.2,0.0,0.5,0.8,0.375
4,11,3,3,0.9,1.0,0.8,1.0,0.925
4,11,4,3,0.2,0.0,0.8,0.9,0.475
4,11,5,7,1.0,1.0,0.8,1.0,0.95
4,11,6,10,0.5,0.0,0.75,0.9,0.5375
4,11,7,5,0.2,0.0,0.8,0.9,0.475
4,11,8,5,0.2,0.0,0.8,0.9,0.475
4,11,9,2,0.9,1.0,0.8,0.9,0.9
4,11,10,7,0.2,0.0,0.5,0.8,0.375
4,11,11,3,0.9,1.0,0.8,1.0,0.925
4,11,12,3,0.2,0.0,0.8,0.9,0.475
4,11,13,7,1.0,1.0,0.8,1.0,0.95
4,11,14,10,0.5,0.0,0.75,0.9,0.5375
4,12,1,8,0.5,0.0,0.75,0.9,0.5375
4,12,2,6,0.5,0.0,0.75,0.9,0.5375
4,13,1,1,0.9,1.0,0.2,0.9,0.75
4,13,2,3,0.9,1.0,0.8,0.9,0.9
4,13,3,6,0.9,1.0,0.8,0.9,0.9
4,14,1,1,0.8,0.8,0.6,0.9,0.775
4,14,2,2,0.8,1.0,0.8,1.0,0.85
4,14,3,2,0.8,0.0,0.6,0.9,0.575
4,14,4,2,0.9,0.8,0.7,0.9,0.825
4,15,1,2,0.8,0.0,0.6,0.9,0.575
4,15,2,3,0.8,0.0,0.6,0.9,0.575
4,16,1,2,0.8,1.0,0.6,0.9,0.825
4,16,2,2,0.2,0.0,0.8,0.9,0.475
4,16,3,3,0.1,0.0,0.8,0.9,0.45
4,16,4,1,0.0,0.0,0.5,1.0,0.375
4,17,1,2,0.8,0.5,0.6,0.9,0.7
4,17,2,3,0.5,0.0,0.75,0.9,0.5375
4,17,3,6,0.2,0.0,0.8,0.9,0.475
4,18,1,7,0.9,1.0,0.8,0.9,0.9
4,18,2,3,0.5,0.0,0.75,0.9,0.5375
4,18,3,4,0.0,0.0,0.8,0.9,0.425
4,19,1,1,0.2,0.0,0.8,1.0,0.5
4,20,1,2,0.2,0.0,0.8,1.0,0.5
4,20,2,5,0.8,0.0,0.6,0.9,0.575
4,20,3,4,0.2,0.0,0.8,0.9,0.475
4,20,4,2,0.2,0.0,0.8,1.0,0.5
4,20,5,5,0.8,0.0,0.6,0.9,0.575
4,20,6,4,0.2,0.0,0.8,0.9,0.475
4,21,1,2,0.8,1.0,0.8,0.9,0.875
4,21,2,3,0.6,0.0,0.8,0.9,0.575
4,22,1,3,0.6,0.0,0.8,0.9,0.575
4,22,2,6,0.5,0.0,0.75,0.9,0.5375
4,22,3,7,0.6,0.0,0.8,0.9,0.575
5,1,1,1,0.8,0.5,0.8,0.9,0.75
5,1,2,5,0.9,1.0,0.8,0.9,0.9
5,1,3,2,0.8,0.0,0.8,1.0,0.65
5,1,4,8,0.9,0.9,0.8,0.95,0.8875
5,3,1,1,0.5,0.0,0.75,1.0,0.5625
5,3,2,1,0.2,0.0,0.8,1.0,0.5
5,3,3,2,0.8,0.6,0.8,0.9,0.775
5,3,4,9,0.9,1.0,0.8,0.9,0.9
5,3,5,9,0.9,0.8,0.7,0.9,0.825
5,3,6,6,0.8,0.0,0.6,0.9,0.575
5,3,7,7,0.8,0.0,0.8,0.9,0.625
5,4,1,2,0.9,1.0,0.8,0.9,0.9
5,5,1,2,0.6,0.0,0.8,0.9,0.575
5,5,2,1,0.8,0.0,0.6,0.9,0.575
5,5,3,2,0.2,0.0,0.8,0.9,0.475
5,5,4,2,0.8,0.8,0.6,0.9,0.775
5,5,5,7,0.6,0.0,0.8,1.0,0.6
5,6,1,1,0.6,0.5,0.8,0.9,0.7
5,6,2,3,0.9,1.0,0.8,0.9,0.9
5,6,3,5,0.9,0.75,0.8,0.95,0.85
5,6,4,9,0.6,0.0,0.8,0.9,0.575
5,7,1,2,0.9,1.0,0.8,0.9,0.9
5,7,2,2,0.9,1.0,0.8,0.9,0.9
5,8,1,2,0.0,0.0,0.8,1.0,0.45
5,8,2,5,0.8,1.0,0.9,0.9,0.85
5,9,1,2,0.8,0.8,0.6,0.9,0.775
5,9,2,4,0.8,0.0,0.8,0.9,0.625
5,9,3,5,0.9,1.0,0.8,0.9,0.9
5,9,4,6,0.9,1.0,0.8,0.9,0.9
5,10,1,1,0.2,0.0,0.8,0.9,0.475
5,12,1,2,0.9,1.0,0.8,0.9,0.9
5,12,2,3,1.0,1.0,1.0,1.0,1.0
5,13,1,3,0.9,0.8,0.7,0.9,0.825
5,13,2,3,0.8,0.8,0.6,0.9,0.775
5,13,3,2,0.8,0.75,0.6,0.9,0.7625
5,13,4,3,0.6,0.0,0.8,0.9,0.575
5,13,5,5,0.8,0.0,0.9,0.9,0.65
5,13,6,5,0.8,0.6,0.8,0.9,0.775
5,13,7,7,0.8,1.0,0.8,1.0,0.9
5,13,8,8,0.9,0.8,0.7,0.9,0.825
5,14,1,1,0.8,0.0,0.8,1.0,0.65
5,14,2,3,0.9,1.0,0.8,0.9,0.9
5,15,1,8,0.0,0.0,0.5,1.0,0.375
5,16,1,2,1.0,1.0,1.0,1.0,1.0
5,16,2,9,1.0,1.0,0.8,1.0,0.95
5,16,3,3,0.2,0.0,0.8,0.9,0.475
5,16,4,6,0.6,0.0,0.8,0.9,0.575
5,16,5,6,0.9,1.0,0.8,1.0,0.925
5,17,1,7,0.8,0.5,0.6,0.9,0.7
5,17,2,4,0.5,0.0,0.75,0.9,0.5375
5,17,3,1,0.8,0.5,0.6,0.9,0.7
5,18,1,2,0.8,0.5,0.2,0.9,0.6
5,18,2,7,0.8,1.0,0.6,0.9,0.825
5,20,2,1,0.9,1.0,0.8,0.9,0.85
5,20,3,1,0.9,1.0,0.8,0.9,0.85
5,20,4,1,0.6,0.75,0.5,0.9,0.6875
5,20,5,9,0.8,0.5,0.6,0.9,0.7
5,20,7,1,0.9,1.0,0.8,0.9,0.85
5,20,8,1,0.9,1.0,0.8,0.9,0.85
5,20,9,1,0.6,0.75,0.5,0.9,0.6875
5,20,10,9,0.8,0.5,0.6,0.9,0.7
5,21,1,8,0.2,0.0,0.8,0.9,0.475
5,21,2,3,0.9,1.0,0.8,0.95,0.9125
5,23,1,6,0.9,1.0,0.8,0.9,0.9
5,23,2,10,0.8,0.5,0.6,0.9,0.7
5,23,3,5,0.8,0.0,0.6,0.9,0.575
5,23,4,4,0.6,0.8,0.8,0.9,0.775
5,23,5,1,0.6,0.0,0.8,0.9,0.575
5,23,6,7,0.6,0.0,0.8,0.9,0.575
5,24,1,6,0.0,0.0,0.5,1.0,0.375
5,24,2,5,0.0,0.0,0.0,1.0,0.25
5,24,3,6,0.0,0.0,0.5,1.0,0.375
5,24,6,5,0.0,0.0,0.0,0.8,0.2
5,24,9,5,0.0,0.0,0.0,1.0,0.25
5,24,10,5,0.0,0.0,0.0,0.8,0.2
5,24,11,5,0.0,0.0,0.0,0.8,0.2
5,24,14,6,0.0,0.0,0.5,1.0,0.375
5,24,15,5,0.0,0.0,0.0,1.0,0.25
6,1,1,6,0.9,0.8,0.7,0.9,0.825
6,1,2,3,0.9,0.0,0.8,0.9,0.65
6,2,1,6,0.9,0.9,0.8,0.9,0.875
6,2,2,3,0.5,0.0,0.75,0.9,0.5375
6,3,1,5,0.2,0.0,0.5,0.8,0.375
6,3,2,8,0.9,1.0,0.8,1.0,0.925
6,4,1,1,1.0,1.0,0.8,1.0,0.95
6,4,2,3,0.0,0.0,0.5,1.0,0.375
6,4,3,1,0.0,0.0,0.5,1.0,0.375
6,4,4,6,0.4,0.0,0.8,0.9,0.525
6,4,5,2,0.8,0.5,0.6,0.9,0.7
6,6,1,1,0.9,0.9,0.8,0.9,0.875
6,6,2,6,0.2,0.0,0.8,0.9,0.475
6,6,3,2,0.5,0.0,0.75,0.8,0.5125
6,9,1,4,0.5,0.5,0.25,0.75,0.5
6,9,2,7,0.8,0.8,0.6,0.8,0.75
6,9,3,4,0.9,0.9,0.6,0.9,0.825
6,9,4,8,0.2,0.0,0.5,0.8,0.375
6,9,5,3,0.8,0.5,0.6,0.9,0.7
6,10,1,2,0.0,0.0,0.75,1.0,0.4375
6,10,2,1,0.8,0.8,0.6,0.9,0.775
6,10,3,5,0.9,1.0,0.8,0.9,0.9
6,10,4,3,0.9,1.0,0.8,0.9,0.9
6,10,5,9,0.6,0.0,0.8,0.9,0.575
6,12,1,3,0.6,0.0,0.8,1.0,0.6
6,12,2,3,0.2,0.0,0.5,1.0,0.425
6,12,3,4,0.6,0.0,0.8,0.9,0.575
6,12,4,2,0.2,0.0,0.8,0.9,0.475
6,12,5,4,0.8,1.0,0.8,0.9,0.875
6,14,1,2,0.5,0.0,0.75,1.0,0.5625
6,14,2,3,0.4,0.0,0.6,0.8,0.45
6,14,3,6,0.2,0.0,0.8,0.9,0.475
6,14,4,10,0.6,0.0,0.8,0.9,0.575
6,14,5,9,0.9,0.9,0.8,0.95,0.8875
6,17,1,3,0.6,0.0,0.8,0.9,0.575
6,17,2,6,0.9,1.0,0.8,0.9,0.9
6,18,1,3,0.1,0.0,0.5,0.9,0.375
6,18,2,2,0.2,0.0,0.8,0.9,0.475
6,18,3,3,0.9,0.9,0.8,0.9,0.875
6,18,4,7,0.2,0.0,0.0,0.5,0.175
6,18,5,5,0.5,0.0,0.75,0.9,0.5375
6,19,1,2,0.2,0.0,0.5,0.8,0.375
6,19,2,1,1.0,0.0,0.75,0.75,0.625
6,19,3,3,0.2,0.0,0.5,0.8,0.375
6,19,4,8,0.6,1.0,0.8,1.0,0.85
6,19,5,2,0.5,0.0,0.75,0.9,0.5375
6,19,6,6,0.9,1.0,0.8,0.9,0.9
6,19,7,7,0.5,0.0,0.75,0.9,0.5375
6,21,1,3,0.8,0.8,0.6,0.9,0.775
6,21,2,2,0.6,0.0,0.8,0.9,0.575
6,21,3,4,0.9,0.75,0.8,0.95,0.85
6,21,4,3,0.0,0.0,0.5,1.0,0.375
6,24,1,9,0.5,0.0,0.75,0.9,0.5375
6,24,2,1,0.2,0.0,0.8,0.9,0.475
6,24,3,8,0.9,1.0,0.8,0.9,0.9
6,24,4,9,0.8,0.75,0.6,0.9,0.7625
6,24,5,4,0.8,0.5,0.6,0.9,0.7
6,24,6,9,0.4,0.0,0.6,0.8,0.45
7,1,1,3,0.0,0.0,0.8,0.9,0.425
7,1,2,4,0.8,0.0,0.8,0.9,0.625
7,1,3,9,0.9,0.8,0.7,0.9,0.825
7,1,4,5,0.2,0.0,0.5,0.8,0.375
7,1,5,6,0.8,0.0,0.6,0.9,0.575
7,2,1,2,0.9,0.5,0.8,0.9,0.775
7,2,2,3,0.9,0.8,0.7,0.9,0.825
7,2,3,5,0.9,0.8,0.7,0.9,0.825
7,2,4,7,0.8,0.0,0.6,1.0,0.6
7,2,5,9,1.0,1.0,0.8,1.0,0.95
7,3,1,2,0.6,0.0,0.8,0.9,0.575
7,3,2,4,0.8,0.0,0.8,0.9,0.625
7,3,3,7,0.2,0.0,0.8,1.0,0.5
7,3,4,8,0.8,0.5,0.6,0.9,0.7
7,3,5,4,0.6,0.0,0.8,0.9,0.575
7,5,1,7,0.9,1.0,0.8,0.9,0.85
7,5,2,5,0.6,0.0,0.8,0.9,0.575
7,5,3,2,0.6,0.0,0.8,0.9,0.575
7,5,4,9,0.6,0.5,0.8,0.9,0.7
7,5,5,8,0.8,0.0,0.6,0.9,0.575
7,6,1,1,0.0,0.0,0.8,1.0,0.45
7,6,2,3,0.0,0.0,0.8,0.9,0.425
7,6,3,4,0.9,0.5,0.8,0.9,0.775
7,6,4,3,0.5,0.0,0.75,0.9,0.5375
7,6,5,6,0.8,0.0,0.6,0.9,0.575
7,8,1,1,0.0,0.0,0.5,0.8,0.325
7,8,2,1,0.6,0.0,0.8,0.9,0.575
7,8,3,5,0.5,0.0,0.75,0.9,0.5375
7,8,4,1,0.6,0.0,0.8,0.9,0.575
7,8,5,6,0.6,0.8,0.8,0.9,0.775
7,9,1,5,0.6,0.0,0.8,0.9,0.575
7,9,2,5,0.9,1.0,0.8,0.9,0.9
7,9,3,7,0.9,1.0,0.8,0.9,0.9
7,9,4,3,0.9,1.0,0.8,0.9,0.9
7,9,5,3,0.0,0.0,0.5,1.0,0.375
7,9,6,3,0.6,0.0,0.8,0.9,0.575
7,9,7,8,0.6,0.0,0.8,0.9,0.575
7,10,1,1,0.0,0.0,0.5,1.0,0.375
7,10,2,4,0.8,0.5,0.8,0.9,0.75
7,10,3,6,0.0,0.0,0.5,1.0,0.375
7,10,4,5,0.5,0.0,0.75,0.9,0.5375
7,10,5,9,0.5,1.0,0.75,0.9,0.7875
7,11,1,1,0.9,1.0,0.8,1.0,0.925
7,11,2,3,0.9,1.0,0.8,0.9,0.9
7,11,3,4,0.8,0.5,0.9,0.9,0.775
7,11,4,5,0.8,1.0,0.6,0.9,0.825
7,11,5,5,0.9,1.0,0.8,0.9,0.9
7,12,1,1,0.6,0.0,0.8,0.9,0.575
7,12,2,2,0.9,1.0,0.8,0.9,0.9
7,12,3,4,0.8,0.8,0.9,1.0,0.875
7,12,4,9,0.9,0.8,0.7,0.9,0.825
7,12,5,6,0.5,0.0,0.75,0.9,0.5375
7,13,1,2,0.9,1.0,0.8,0.9,0.9
7,13,2,1,0.9,0.9,0.8,0.9,0.875
7,13,3,8,0.2,0.0,0.8,0.9,0.475
7,13,4,6,0.2,0.0,0.8,1.0,0.5
7,13,5,5,0.8,1.0,0.6,0.9,0.825
7,14,1,8,0.9,1.0,0.8,0.9,0.9
7,14,2,8,1.0,1.0,1.0,1.0,1.0
7,14,3,2,0.9,1.0,0.8,1.0,0.925
7,14,4,3,0.8,0.6,0.8,0.9,0.775
7,14,5,7,0.8,0.0,0.6,0.9,0.575
7,15,1,4,0.2,0.0,0.8,0.9,0.475
7,15,2,4,0.6,0.5,0.8,0.9,0.7
7,15,3,5,0.2,0.0,0.5,0.8,0.375
7,16,1,4,0.0,0.0,0.8,1.0,0.45
7,16,2,4,1.0,1.0,0.8,1.0,0.95
