Title,Category,Questions Average BLEU,Options Average BLEU
How ingenious animals have engineered air conditioning,"Design, Engineering & Technology",0.7145860909923576,0.510744452847032
The lines song | Art songs,Visual Arts,0.7106396059746143,0.6056788555421879
Can you solve the monster duel riddle? - Alex Gendler,Science & Technology,0.8274377299117183,1.0
Which animal murders the most?,Science & Technology,0.6910842749494934,0.6034939270890752
Game theory challenge: Can you predict human behavior? - Lucas Husted,Critical Thinking,0.7438596262455645,0.7262888786942441
The Snowy Day - Read aloud picture book,Literature,0.682999089804566,0.5055553805775782
What's in the air you breathe? - Amy Hrdina and Jesse Kroll,Health,0.7135259782123924,1.0
The tale of the doctor who defied Death - Iseult Gillespie,Literature & Language,0.6996822312727418,0.739831853070124
Fun cartoon on Dr. Martin Luther King Jr. for Kids!,History,0.712185667240208,0.101958116493556
The dangerous race for the South Pole - Elizabeth Leane,Social Studies,0.8923677449409503,0.3134602910300944
How close are we to eradicating HIV? - Philip A. Chan,Literature & Language,0.7351355134234743,0.7804969978132338
The bug that poops candy - George Zaidan,Life Sciences,0.840715756734987,0.502150676119233
How stress affects your brain - Madhumita Murgia,Health,0.7003102683498368,0.2774869059383859
Three ways the universe could end - Venus Keus,Science & Technology,0.7113716640643668,0.5209482079724913
What causes heartburn? - Rusha Modi,Health,0.7268378639657513,0.5666671188878242
The ballet that incited a riot - Iseult Gillespie,Performing Arts,0.7664819432278642,0.4447810043641908
The Bear Ate Your Sandwich - Read aloud picture book,Literature,0.7066876120624092,0.5789376864106723
How Does It Grow? Cranberries,Nutrition,0.8152371366225787,0.8329282106820096
A brief history of plastic,Environmental Science,0.7785188030685749,0.7450460552497237
The dust bunnies that built our planet - Lorin Swint Matthews,Earth and Space Science,0.7199451752382372,0.1533004841207261
How does alcohol cause hangovers? - Judy Grisel,Health,0.7143972222898647,0.4738485150300486
A day in the life of a Peruvian shaman - Gabriel Prieto,Social Studies,0.745773117876122,0.5761377190329845
How to be more empathetic,Psychology,0.6677099782925371,0.7230442279786162
Frederick Douglass for kids (cartoon biography),History,0.7226999819981225,0.2433528277291579
Phonics - Learn to read the letter 'R',Literature & Language,0.679322681158328,0.6135623239901926
Why good ideas get trapped in the valley of death--- and how to rescue them,Business & Economics,0.6973783682486425,0.5633565707581251
"What's a squillo, and why do opera singers need it? Ming Luke",Performing Arts,0.7391605811379237,0.7754566538196117
What yoga does to your body and brain - Krishna Sudhir,Health,0.7972285423693255,0.496975382485741
Are the illuminati real? - Chip Berlet,History,0.759815748942238,0.5933408690845642
Is sitting too close to the TV really bad for you?,Health,0.693143364529153,0.2651300215711299
My Friend Maggie - Today I learned - Read aloud picture book,Literature,0.7082782614642561,0.5581435642939103
Using TCH or CH | Sounds of TCH and CH | Learn to read,Literature & Language,0.7067623628514318,0.8967113607119648
Why do we eat spoiled food?,History,0.7058303311019389,0.7255068654642972
What is consciousness? - Michael S. A. Graziano,Health,0.6374725695174325,0.2841742596896483
How do ventilators work? - Alex Gendler,Public Health,0.7186797014460408,0.754693272419654
Can you solve the time travel riddle? - Dan Finkel,Mathematics,0.7031597353729278,0.3012810232476965
Watch this educational video for children with a Rosa Parks biography,History,0.7334824795388762,0.5385047541831322
What is a butt tuba and why is it in medieval art? - Michelle Brown,Social Studies,0.7371122448721242,0.6637440202765701
The rise and fall of the Mongol Empire - Anne F. Broadbridge,History,0.6700271634948571,0.5723141040682884
Where did Earth's water come from?,Earth and Space Science,0.695406763794878,0.487466422592936
I Just Forgot by Mercer Mayer,Literature,0.6952156345929031,0.4707793403555903
Why do we celebrate Groundhog Day?,Social Studies,0.685404264747398,0.8369331484318845
Can you solve the dragon jousting riddle? - Alex Gendler,Social Studies,0.5652143882412867,0.6823515490213863
4 signs of emotional abuse - Viann Nguyen-Feng,Emotional Health,0.8064588210748435,0.0318635571627845
A brief history of the devil - Brian A. Pavlac,Philosophy & Religion,0.6891588431807042,0.4826207822185815
Claws vs. Nails - Matthew Borths,Science & Technology,0.7390744644995748,0.5255117847068523
Systemic racism explained,Science & Technology,0.760950272744401,0.6242869859253968
Why can't dogs eat chocolate?,Science & Technology,0.7223529468132152,0.0240208217815316
Learn to read | Phonics for kids | Long vowels - OU and OY,Literature & Language,0.6936000062570654,0.6970078275538338
The fascinating history of cemeteries - Keith Eggener,Social Studies,0.7097305991036781,0.5955697703395305
"Why should you read ""The Master and Margarita""? - Alex Gendler",Literature & Language,0.691021045036614,0.8452002608589775
Turbulence: one of the great unsolved mysteries of physics - Tomás Chor,Science & Technology,0.8274377299117183,0.4182617711695143
Can steroids save your life? - Anees Bahji,Health,0.7135650476426908,0.5512396768107886
"Why should you read ""A Midsummer Night's Dream?"" - Iseult Gillespie",Literature & Language,0.6990549173171025,0.7553188524906712
The myth of Jason and the Argonauts - Iseult Gillespie,Social Studies,0.7944113804203642,0.3113554614194334
Why women's clothing sizes don't make sense,Area Studies,0.7730548121970705,1.0
"This-song to teach the sight word ""this""",Literature & Language,0.6788461702788999,0.6620858439442544
Elbow Grease - Read aloud picture book,Literature,0.6992180347287126,0.2819510317463097
Why every world map is wrong - Kayla Wolf,Social Studies,0.7072681703963966,0.6568334689745813
World's most asked questions: how can I get rid of the hiccups?,Health,0.89968172894662,0.1365396224471311
Will there ever be a mile-high skyscraper? - Stefan Al,"Design, Engineering & Technology",0.7796746272682306,0.5527496479657668
6 ways to start a sentence | Sentence structure | Learn to write,Writing/Composition,0.7127532742839888,0.0419438875742156
Axolotls are masters of regeneration,Life Sciences,0.785629301801026,0.6369928621247599
The fish that walk on land - Noah R. Bressman,Science & Technology,0.7644270467420534,0.7006297346560735
The wild world of carnivorous plants - Kenny Coogan,Science & Technology,0.7391869485679573,1.0
How rollercoasters affect your body - Brian D. Avery,"Design, Engineering & Technology",0.7785188030685749,0.7312094970336367
A day in the life of a Cossack warrior - Alex Gendler,History,0.7205713781052776,0.4703996750012125
Facts about pumpkins you never knew,Social Studies,0.6969781826374839,0.6491685199939161
Digraphs | Phonics song for children | Phonemic awareness,Literature & Language,0.7526154988104194,0.9655827297220132
A Vanishing Island Off the Louisiana Coast,Health,0.7839874343080119,0.6196439444249221
The lovable (and lethal) sea lion - Claire Simeone,Health,0.7401843078860527,0.2537988212356311
How close are we to uploading our minds? - Michael S. A. Graziano,Science & Technology,0.7375897323022099,0.6103144308792608
The dark history of zombies - Christopher M. Moreman,Philosophy & Religion,0.758866960782245,0.8325261733060759
How much electricity does it take to power the world?,Science & Technology,0.69806945913718,0.4577079512562855
"Why should you read Shakespeare's ""The Tempest""? - Iseult Gillespie",Literature & Language,0.7297425997827247,0.7121068488466046
Why don't country flags use the color purple?,Social Studies,0.7117486019508094,0.4654171365631475
Why is pneumonia so dangerous? - Eve Gaus and Vanessa Ruiz,Psychology,0.7863446480604656,0.6991941729202343
What is echolocation?,Science & Technology,0.7065763371367234,0.8270590691048084
Contractions! | English grammar practice,Literature & Language,0.703587140921828,0.8641309544046895
Could a breathalyzer detect cancer? - Julian Burschka,Philosophy & Religion,0.7166960180937251,0.5868891482004471
5 ways social media is changing your brain,Psychology,0.7457877424040034,0.858716116234633
Malcolm X biography,History,0.7212739618982703,0.0392372668082352
Learn to read | Phonics for kids | Long I Vowels,Literature & Language,0.708777766639488,0.596475642816856
"Why should you read ""Kafka on the Shore""? - Iseult Gillespie",Literature & Language,0.7500458872727217,0.7449284255193526
Can you solve the stolen rubies riddle? - Dennis Shasha,Mathematics,0.7518468312051307,0.0017593522785837
Can you solve the giant iron riddle? - Alex Gendler,Mathematics,0.6981420543259554,0.3985035091707285
"The Greek myth of Talos, the first robot - Adrienne Mayor",Social Studies,0.7861221432527755,0.5550904403025875
The Chinese myth of the white snake and the meddling monk - Shunan Teng,Science & Technology,0.7720480430425534,0.1900662508478189
How to stay calm under pressure - Noa Kageyama and Pen-Pen Chen,Health,0.7424760466220404,0.3279635211901452
How does alcohol make you drunk? - Judy Grisel,Health,0.7251041504043686,0.4550768064990696
Why do people fear the wrong things? - Gerd Gigerenzer,History,0.7397827382173495,0.0914141253829272
Punctuation explained (by Punctuation!),Literature & Language,0.6965270380822839,1.0
How do ocean currents work? - Jennifer Verduin,Science & Technology,0.7422120074448065,0.6017052400116278
The most horrifying parasites on the planet,Social Studies,0.7197427020927352,0.749692857308784
Can you solve the world's most evil wizard riddle? - Dan Finkel,Thinking & Learning,0.7156989422384739,0.6283899430973101
How to spot a pyramid scheme - Stacie Bosley,Business & Economics,0.7199451752382372,0.0517774058356684
Why do you get a fever when you're sick? - Christian Moro,Business & Economics,0.7172807066405231,0.7336315531886209
How fast can a vaccine be made? - Dan Kwartler,Public Health,0.7357922886275104,0.2531983091020979
How your split ends can help clean oil spills,Earth and Space Science,0.7057369880760016,0.6071392622989837
Evolution's great mystery: Language - Michael Corballis,Literature & Language,0.7371345915640317,0.8291656613126926
The dark history of IQ tests - Stefan C. Dombrowski,History,0.6935745763224274,0.2743836262098189
Does time exist? - Andrew Zimmerman Jones,Science & Technology,0.7052269155084184,0.3789947132160302
The material that could change the world... for a third time,Science & Technology,0.6501274733919532,0.5119646347132132
The secret to rising sea levels,Health,0.7047344229897824,0.63911063449646
Can you spot the problem with these headlines? (Level 1) - Jeff Leek and Lucy McGowan,Literature & Language,0.7331093260119627,0.2649086366476069
Learn to use suffixes -le -al -el with the Singing Nun | Educational song,Literature & Language,0.7070882802092319,0.7123931074292583
What happens in your body when you swallow gum?,Health,0.6839718141372204,0.7161315333991652
The secret messages of Viking runestones - Jesse Byock,Health,0.7287040882418123,0.8285324046382648
Why should you read Flannery O'Connor? - Iseult Gillespie,Literature & Language,0.724491283906247,0.4660110416193493
How the Monkey King escaped the underworld - Shunan Teng,Social Studies,0.7330852813432622,0.582164667325037
How do antidepressants work? - Neil R. Jeyasingam,Psychology,0.7047895193400213,0.2026060081201962
Mom vs. dad: What did you inherit?,Health,0.7503949002834928,0.4778405249616634
Fruits and veggies for kids/Eat your rainbow,Nutrition,0.711965902694251,0.674493615828676
"Did we domesticate dogs, or did dogs domesticate us?",Science & Technology,0.7040679561634168,0.5037993559959831
How do investors choose stocks? - Richard Coffin,Health,0.8126761346452976,0.2477723671869634
The philosophy of cynicism - William D. Desmond,Literature & Language,0.7248326192366882,0.3765146452715734
Gang of 3 | Sound of 3 consonants,Literature & Language,0.7335751651802874,0.7996379815062038
The history of colonial America,History,0.6872208576552354,0.0908061089908943
Art with Mati and Dada – Hokusai,Visual Arts,0.7484866877699117,0.4248601770160313
The Maya myth of the morning star,Social Studies,0.748841525473309,0.4871891667073112
Can you solve the vampire hunter riddle? - Dan Finkel,Mathematics,0.6832691283900829,0.3044311209394391
The life cycle song,Life Sciences,0.7063607350536115,0.7939907384414758
The princess who rewrote history - Leonora Neville,Social Studies,0.7260994689533564,0.4870061578819027
The distracted mind,Thinking & Learning,0.7076694195619095,0.6586569606186397
Can you outsmart the fallacy that divided a nation? - Elizabeth Cox,Thinking & Learning,0.71804918535501,0.2948269522747476
"What is Juneteenth, and why is it so important?",Science & Technology,0.7041804572314049,0.5166272088941625
How do blood transfusions work? - Bill Schutt,Science & Technology,0.7422120074448065,0.8392510174907777
Letter vowels - WH and PH | Phonics for kids,Literature & Language,0.6788131236565603,1.0
How powerful is the world's biggest battery?,Science & Technology,0.8424510950705497,0.3915793065479437
How do steroids affect your muscles--- and the rest of your body? - Anees Bahji,Health,0.7395063952355989,0.3857086875282582
The value song | Art Songs,Visual Arts,0.7122747516209413,0.6714139740758436
How do you know if you have a virus? - Cella Wright,Health,0.7143972222898647,0.4961965482506733
Living with Less Water,Health,0.7482317330703532,0.6567220713073313
What is society? | US society for children,Civics,0.6893931005384617,0.0601641157333396
"Why should you read ""Dune"" by Frank Herbert? - Dan Kwartler",Literature & Language,0.7701759630121805,0.1778399954411483
The life cycle of a neutron star - David Lunney,Science & Technology,0.8670694387164803,0.3399138908687605
How do viruses jump from animals to humans? - Ben Longdon,Health,0.7705279768633533,0.3881612697632444
Can you solve the cheating royal riddle? - Dan Katz,Mathematics,0.8025907865409687,0.7108012087912458
What causes an economic recession? - Richard Coffin,Business & Economics,0.7653903875951868,0.5711189381176088
A brief history of dogs - David Ian Howe,Literature & Language,0.7796390391448669,0.5505269766072834
The texture song | Art Songs,Visual Arts,0.6994738205702318,0.6321384098350256
The 5 types of text structure,Writing/Composition,0.7053613153427725,0.1992448892510914
Why do we get goose bumps?,Environmental Science,0.70972313828757,0.4461337204357987
"The ""myth"" of the boiling frog",Science & Technology,0.6658392910929706,0.686557092419266
Do larger animals take longer to pee? - David L. Hu,Thinking & Learning,0.7248196992405532,0.3783193546024217
Why do bats carry so many diseases? (like coronavirus),Life Sciences,0.6848691187163448,0.2346042694287065
What's a smartphone made of? - Kim Preshoff,Science & Technology,0.7231336811622356,0.8598154507155457
How war weakens national immune systems,Health,0.7176908176930034,0.3416033011037386
How turtle shells evolved... twice - Judy Cebra Thomas,Emotional Health,0.7177247405190634,0.4754747663858595
"Why should you read Dante's ""Divine Comedy""? - Sheila Marie Orfano",Literature,0.8027564562802766,0.6627162254664806
The myth of Ireland's two greatest warriors - Iseult Gillespie,Anthropology,0.7130258050101885,0.4141072771219388
"Why should you read ""The Joy Luck Club"" by Amy Tan? - Sheila Marie Orfano",Critical Thinking,0.7059269709695517,0.8479160624403587
What would happen if the world went vegetarian?,Emotional Health,0.7129611871405593,0.1399750643949044
A day in the life of a Mongolian queen - Anne F. Broadbridge,Social Studies,0.7357826070657907,0.4206501889587806
Epic Engineering: Building the Brooklyn Bridge - Alex Gendler,"Design, Engineering & Technology",0.7267887048319039,0.4767068272827331
Can ketchup clean a penny?,Science & Technology,0.7674772241655218,0.6940874584349696
"What ""Machiavellian"" really means - Pazit Cahlon and Alex Gendler",Organization and Time Management,0.7354590114388158,0.6353764026258448
The wildly complex anatomy of a sneaker - Angel Chang,"Design, Engineering & Technology",0.7285224035225515,0.616704141897
Is Google killing your memory?,Thinking & Learning,0.7176201611200927,0.5287527830708114
Why cockroaches are so hard to kill,Science & Technology,0.7186082239261684,0.3704742996005763
The art forger who tricked the Nazis - Noah Charney,History,0.7321305765961987,0.3051380311289933
Adding '-ed' | Past tense verbs,Literature & Language,0.7220873335712399,0.695112233939185
Meat-eating plants,Environmental Science,0.7355090173612197,0.6951128935409205
Why bats don't get sick - Arinjay Banerjee,Science & Technology,0.7867805457488819,0.5654410691054559
Myths you learned in health class,Public Health,0.7010662424346457,0.6650990208006627
The amazing effects of gratitude,Thinking & Learning,0.705045409899824,0.6022999711108746
"Why should you read ""Waiting for Godot""? - Iseult Gillespie",Literature & Language,0.7592485987409955,0.7449284255193526
Can you outsmart a troll (by thinking like one)? - Claire Wardle,Science & Technology,0.7250650192504983,0.2769830312637305
The five W's song,Literature & Language,0.7267810023730881,0.5010327492955641
"The big-beaked, rock-munching fish that protect coral reefs - Mike Gil",Science & Technology,0.7092396904481235,0.5739041540215383
Are we living in a simulation? - Zohreh Davoudi,Earth and Space Science,0.7390744644995748,0.1959536257802342
The accident that changed the world - Allison Ramsey and Mary Staicu,Critical Thinking,0.7254987186214904,1.0
Frogsicles: Frozen but still alive,Science & Technology,0.7241436216879338,0.5094794394554385
A brief history of cannibalism - Bill Schutt,Literature & Language,0.7391605811379237,0.729080230921129
Can stereotypes ever be good? - Sheila Marie Orfano and Densho,Psychology,0.7241577342575828,0.139652371396427
How does chemotherapy work? - Hyunsoo Joshua No,Health,0.7391605811379237,0.7463868995283561
What is a coronavirus? - Elizabeth Cox,Public Health,0.709583550385727,0.3291982923658777
History through the eyes of a chicken - Chris A. Kniesly,Science & Technology,0.7809813115893071,0.3635376987520596
What is hyperbole?,Literature & Language,0.6857309577635787,0.0756922822431934
Using radioactive drugs to see inside your body - Pedro Brugarolas,Science & Technology,0.7795663928164829,0.7359469937363842
Could we steal the power of a black hole? - Fabio Pacucci,Emotional Health,0.7056284888348799,0.4456672364317577
Newton's three-body problem explained - Fabio Pacucci,Science & Technology,0.7312666597039776,0.0745911769771711
The science of hearing - Douglas L. Oliver,Health,0.6853901575394957,0.6834528822065149
The first and last king of Haiti - Marlene Daut,History,0.741077512725274,0.4035515570966854
How friendship affects your brain - Shannon Odell,Psychology,0.7317197677326422,0.6208180369713009
Nature's mood rings: How chameleons really change color,Social Studies,0.7211333527534854,0.2718948862170465
Months of the year song,Mathematics,0.6489895478969037,0.792470955243101
Can you solve the alien probe riddle? - Dan Finkel,Mathematics,0.7291325016526381,1.0
Who decides how long a second is? - John Kitching,Science & Technology,0.7201173485007544,0.2544083376434637
Stay in - or leave - a relationship?,Psychology,0.7273819732352415,0.458880538578924
Make your own secret ink!,Science & Technology,0.7081883039618502,0.0320432667407139
The Very Hungry Caterpillar - Read aloud picture book,Literature,0.7000117579361271,0.608520029677657
